标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510050,50ETF,6966984955,46669554,67066384,21554581,9730400,7827400
510160,小康ETF,1503559,4718,12258,0,0,0
510180,180ETF,334149612,686010,1827273,1240065,0,743800
510300,300ETF,16873516069,20434466,180119055,57512071,6279200,45207400
510310,HS300ETF,2553686,26426,26272,0,0,0
510330,华夏300,5289620,0,2117,36200,0,0
510500,500ETF,321813400,11879448,13642366,184690451,714100,4740400
510810,上海国企,4225579,0,913,0,0,0
510880,红利ETF,10906719,3989760,105712,53000,0,0
510900,H股ETF,13325815323,113840594,178339899,0,0,0
512070,非银ETF,9251127,343530,108144,0,0,0
512500,中证500,2487861,0,8667,0,0,0
512900,证券基金,5932179,765910,599048,0,0,0
518880,黄金ETF,18892436590,155552483,102331445,83400,0,650590
600000,浦发银行,4226851448,49012110,35254344,724100,5800,475127
600004,白云机场,412858376,29735977,29282675,0,0,0
600006,东风汽车,518138020,41438999,39430454,70800,30700,3000
600007,中国国贸,257810867,6016877,7333155,6500,0,2000
600008,首创股份,1465924868,141191896,180186070,1471800,782800,480000
600009,上海机场,257952350,10475261,20051099,129300,21700,29500
600010,包钢股份,1569606400,26980651,19552031,887860,422200,841300
600011,华能国际,419823267,4803853,2594303,1400,0,0
600012,皖通高速,274686333,1291047,5163335,0,0,0
600015,华夏银行,3351893713,34807860,36002910,1155832,0,2604800
600016,民生银行,9648297764,59184475,75649334,6565599,3447618,7589200
600017,日照港,701842312,4656496,5705216,800,0,0
600018,上港集团,442636570,54548417,17459422,341400,22800,0
600019,宝钢股份,1605262302,117630533,106922786,1817804,430000,317592
600020,中原高速,338780389,9672126,13050394,0,0,0
600021,上海电力,366236598,9093698,6011603,64525,0,84975
600022,山东钢铁,1401266804,130703129,38330284,45588800,42947300,39509000
600023,浙能电力,540557490,11496600,10565946,13300,0,50000
600026,中远海能,538034134,6328995,9690154,2000,0,0
600027,华电国际,376017114,3219655,4066196,4800,0,215100
600028,中国石化,2314035176,54950638,31876495,609640,0,516500
600029,南方航空,1634355795,19164286,23252924,876900,0,276200
600030,中信证券,7989508662,212692458,192015038,1293901,172900,181700
600031,三一重工,1065394293,32050241,47945865,251600,26500,60000
600033,福建高速,174539677,1209601,4393507,0,0,0
600036,招商银行,3280402408,140001779,175259195,2570383,7300,113700
600037,歌华有线,743718605,12187525,8688768,2234,0,0
600038,中直股份,844285053,46789462,54464434,108210,11100,28800
