标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,12038949,85164,783,361900,81400,150700
510050,50ETF,677718676,76624852,47391498,27232502,28309882,28675406
510180,180ETF,393205527,18307047,3712408,37344716,31261240,35389573
510300,300ETF,3688830306,98836304,88034753,55849119,96421275,103372490
510880,红利ETF,13573754,514126,420551,1093588,393200,386701
600000,浦发银行,3587089252,190602318,167669817,5447692,2955531,3917931
600005,武钢股份,117453518,2506723,1823551,547436,105000,536701
600009,上海机场,88864627,2807036,1127903,742311,140700,113372
600010,包钢股份,653619313,200110848,34659195,5217146,1314560,1964861
600011,华能国际,91258188,6042356,5648902,276353,116100,222049
600015,华夏银行,1119929482,85587185,86895535,2437739,563650,816252
600016,民生银行,5532349339,390896087,326883403,19386879,13961116,17789721
600019,宝钢股份,274348111,18159117,4241295,228404,45000,531800
600022,山东钢铁,47997576,782741,368013,150400,20000,31200
600027,华电国际,39802356,2490704,6983063,270839,37500,45900
600028,中国石化,302941858,21583274,19648544,1581817,150300,1241320
600029,南方航空,279418967,14756918,10640451,560000,25400,230600
600030,中信证券,3239716293,268030789,175761183,2817808,4576758,5251429
600031,三一重工,433887279,19281045,21206492,3144312,757626,553654
600036,招商银行,1821511631,69887613,78672210,6018356,3539209,3093342
600038,哈飞股份,168167020,17832460,14415511,12298,1900,1500
600039,四川路桥,121357969,5475641,5320428,11000,0,0
600048,保利地产,1639041499,67994039,70849810,4723758,2759221,2585422
600050,中国联通,1069717282,134670002,74595967,1576800,5835101,4892101
600058,五矿发展,253490144,7703516,6784601,496020,185266,146479
600059,古越龙山,110344805,23511811,7633628,41900,23400,27300
600060,海信电器,86408476,23529459,6324957,132800,17000,31800
600062,华润双鹤,71507642,9418347,2692142,45559,40556,69036
600063,皖维高新,91660036,3240266,6791005,0,0,9100
600066,宇通客车,60195267,7677430,9582371,164467,328410,256252
600067,冠城大通,174163489,18599939,14253492,16600,4000,0
600068,葛洲坝,383726373,12902242,9643991,223504,91600,38000
600074,中达股份,26767585,1443668,2355994,15100,0,4000
600077,宋都股份,74126036,11366429,4684326,70000,0,0
600078,澄星股份,136118644,10717818,11885520,24900,12000,12000
600079,人福医药,73952232,3456534,3437886,11446,15000,20200
600085,同仁堂,332571352,45168965,37286476,738270,278461,254944
600086,东方金钰,102731864,10664945,7284505,4600,5600,2000
600089,特变电工,618317171,22508408,12185043,581600,327500,402500
600094,大名城,30453080,6455526,6869528,22500,2100,4400
600096,云天化,258656966,8859857,6997307,216431,170000,147100
600100,同方股份,532360046,18786297,18832857,691696,280409,114587
600104,上汽集团,393230581,32197786,23200912,1127168,1118767,1410778
600107,美尔雅,96954438,4242431,2064662,6800,1900,0
600108,亚盛集团,255635416,6561392,5813261,537011,245000,386500
600109,国金证券,431245544,33647913,31964712,446575,289471,274772
600111,包钢稀土,2282301377,157103465,95957148,1428073,744191,695435
600113,浙江东日,72818140,25195556,12287774,20700,82800,63800
600115,东方航空,102946258,8957959,3644960,560000,56900,101900
600116,三峡水利,68667507,11427320,6158711,24100,3100,5100
600118,中国卫星,478371030,17288915,35683846,456038,318208,277886
600120,浙江东方,238604380,48014956,38295400,108400,27300,1400
600123,兰花科创,788485411,19031589,35641367,321142,220506,246706
600125,铁龙物流,104786115,7579491,3557251,170645,58200,96200
600132,重庆啤酒,224775889,23877947,12288610,224264,82445,58300
600139,西部资源,48352907,1959014,2203650,13000,17900,4900
600141,兴发集团,199887366,42136465,37239885,3600,7300,13100
600143,金发科技,144709780,7820032,9069634,157141,78900,286980
600145,国创能源,54059880,7034749,10191563,31200,110600,110600
600146,大元股份,138339051,18538431,10955558,5000,4800,10800
600149,廊坊发展,100900193,3082618,1754619,27900,45800,17900
600150,中国船舶,407599423,16553174,11463638,348329,260243,236030
600153,建发股份,67193404,2331549,1396700,307222,149200,83700
600157,永泰能源,40846360,0,1815914,38000,0,0
600158,中体产业,216695394,4593304,5129124,119300,0,27000
600160,巨化股份,243142789,10272828,10106710,274826,34000,63000
600163,福建南纸,70312132,25765716,16722963,77200,45100,5700
600166,福田汽车,241368316,6981932,12200118,359788,136400,205500
600169,太原重工,197800298,1956101,3455828,404500,50400,54000
600170,上海建工,75508083,10372809,10915298,135000,301900,410300
600177,雅戈尔,330882466,24524828,22184083,549323,490924,426325
600179,黑化股份,79652711,9431331,16683421,45100,0,13600
600185,格力地产,46721726,2155519,3049833,19000,49100,39100
600186,莲花味精,52281165,3406992,3189344,10000,0,0
600188,兖州煤业,265213698,37572331,29451494,862172,109045,184061
600193,创兴资源,99096489,4876079,5871618,20600,22200,20300
600196,复星医药,301095133,56065225,17035656,666954,1113117,1101267
600197,伊力特,50922554,5502520,4755409,9900,15300,20100
600199,金种子酒,96336878,15384789,8805520,15300,26000,26600
600208,新湖中宝,193457593,13009269,4817845,222800,308900,401500
600209,罗顿发展,140411871,43891966,46959441,21700,40100,41200
600216,浙江医药,356026717,15710052,10658329,169843,93800,64871
600218,全柴动力,85821465,16158748,6840964,23600,4200,4200
600219,南山铝业,236228744,11469660,8851960,175400,90400,32800
600221,海南航空,153131295,8688445,12435867,742955,235900,146000
600223,鲁商置业,22850653,1314993,131037,0,0,0
600225,天津松江,20380955,786773,582768,0,8800,8800
600229,青岛碱业,14853086,7580496,4627633,0,0,0
600230,沧州大化,107809045,11651628,5628942,9000,5600,1200
600239,云南城投,288072240,7153485,4934249,98700,16000,0
600240,华业地产,151937413,15399942,15843459,53000,39901,54901
600252,中恒集团,515849179,63890171,44678600,1010258,704751,539151
600256,广汇能源,3904857261,310901042,560766000,5598014,1071476,1568980
600257,大湖股份,83364256,4991613,6068162,10000,7000,0
600259,广晟有色,336602608,19882656,26066807,238908,37812,38689
600260,凯乐科技,107345383,11935593,6386685,9000,10000,1000
600266,北京城建,272998033,15168552,11472068,147547,61600,69352
600267,海正药业,138746441,13292265,4573901,62400,142833,138633
600271,航天信息,797675199,17201509,26341982,191296,83100,100800
600276,恒瑞医药,102716586,6204660,1729274,46683,21700,14817
