标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,725493,13997,0,51894,0,76600
510050,50ETF,405083489,58415620,24993308,10878993,22083980,23409941
510180,180ETF,119269489,14489943,4464006,21088065,12378500,15563400
510300,300ETF,756356121,106520000,55131988,24913659,136962146,136114907
510880,红利ETF,6807533,918740,670643,215700,1003200,939700
600000,浦发银行,2015358931,42211529,36303704,584550,100,120400
600005,武钢股份,78372855,0,163664,144100,0,0
600009,上海机场,129120361,3475700,4244436,38509,31300,2000
600010,包钢股份,597961441,37252075,36344594,2737107,1429000,1105308
600015,华夏银行,459385724,24058259,13278948,235166,30900,67528
600016,民生银行,1151837445,31445319,30608180,11468073,1766474,2880800
600019,宝钢股份,148347035,1110989,8125532,1602802,861300,373996
600028,中国石化,188552392,5426406,12484028,255500,56400,112400
600029,南方航空,265501153,10693326,3899584,162800,179100,216900
600030,中信证券,1255101452,76124368,67888097,4163044,3240510,2641349
600031,三一重工,344413652,4978378,7332253,3664117,583100,301817
600036,招商银行,800994553,17914612,18982853,1729569,116600,66400
600037,歌华有线,167441709,6696158,1795701,99200,46600,323700
600048,保利地产,482285330,16765155,34357449,4734488,1119004,933261
600050,中国联通,1062008737,19707277,16220369,292500,76000,453100
600058,五矿发展,182460378,5240246,5248897,365789,108898,111898
600064,南京高科,169425872,7919551,8685673,34000,0,6900
600068,葛洲坝,258015991,4209955,6965353,454200,0,29200
600085,同仁堂,220497618,5396842,4016573,611211,287420,65571
600089,特变电工,465056632,12329994,18382676,1416593,63000,243111
600096,云天化,157500171,5716540,3218644,228407,87100,60475
600100,同方股份,438883639,6721621,10913118,921274,385411,72200
600104,上汽集团,209815761,9510007,6790357,1058241,123517,317935
600108,亚盛集团,114983958,17624777,29062897,1137011,1147964,645931
600109,国金证券,240596081,42953528,27778179,573003,202241,212641
600111,包钢稀土,1968963001,108331549,144782381,1495468,1367520,1307391
600115,东方航空,86971760,4137025,2157783,370489,12400,101400
600118,中国卫星,156997375,3710317,3072531,195369,74121,93621
600123,兰花科创,645211227,14458465,21304419,261131,252154,244034
600132,重庆啤酒,159654842,6230432,4350910,241700,39200,18800
600150,中国船舶,220195969,10838889,4143534,565277,121195,138999
600151,航天机电,47704504,507082,1534825,38600,28500,16300
600158,中体产业,147368637,22976512,12185827,144000,50100,146300
600160,巨化股份,262681771,16317382,10966115,472442,172500,189700
600166,福田汽车,249336604,4639006,6395513,241215,72200,20000
600169,太原重工,114672068,4467846,4148224,761850,275600,335300
600173,卧龙地产,71044997,5272052,3196244,60800,45700,55800
600175,美都控股,59905247,1296118,5055783,171352,0,1000
600177,雅戈尔,219049888,5710384,4484936,539205,152755,8906
600183,生益科技,79772882,1741404,3346091,111800,121753,23953
600188,兖州煤业,119782406,1441692,4520194,494586,23000,49533
600196,复星医药,163641111,3527509,5241070,270661,109900,138700
600208,新湖中宝,157018637,4049409,2385817,272957,269700,190900
600216,浙江医药,237284303,3483206,12614291,43100,24800,9700
600219,南山铝业,113176677,5567202,690830,474964,69200,28700
600220,江苏阳光,30779835,984988,1444201,115001,10100,10000
600221,海南航空,105359979,3487322,1070291,89800,61500,43929
600239,云南城投,138957209,2558228,5889096,52101,19200,21800
600246,万通地产,59254486,4534503,1325677,98400,1000,52600
600252,中恒集团,474730585,19829494,11394965,131364,70350,57800
600256,广汇能源,2105173194,46729498,27651523,1781508,610873,486619
600259,广晟有色,204797779,18298602,15400283,145382,40097,32097
600266,北京城建,140723657,5749340,7745174,80508,180388,168888
600271,航天信息,441281627,6178613,15303546,168238,196659,172859
600309,烟台万华,244221873,3663411,4407286,307837,45340,75617
600320,振华重工,65644187,728769,549605,85100,5600,99600
600322,天房发展,72874181,6806734,7872632,47000,30000,84600
600325,华发股份,187081161,11275959,7374964,51200,50400,18700
600331,宏达股份,79793244,3340334,1895570,513479,24422,139361
600348,阳泉煤业,282265410,7608478,3863380,549015,293710,190710
600352,浙江龙盛,108866263,7440699,1982408,180220,429368,461500
600362,江西铜业,471687553,7130337,12541105,681955,123860,195776
600369,西南证券,223922431,6321427,7772728,588658,231140,216560
600376,首开股份,95687344,8856268,3490114,192902,151600,171495
600383,金地集团,398377381,38007362,16832439,898242,1267709,1660770
600395,盘江股份,306783946,11178944,10975164,312279,227901,271186
600406,国电南瑞,253139355,3977213,3681736,684241,158800,85700
600415,小商品城,272199621,1724684,2825793,125700,109700,70900
600418,江淮汽车,75882949,4162577,2198914,339400,83200,202700
600432,吉恩镍业,54869110,628498,653906,306966,17300,22600
600489,中金黄金,534860163,8130843,20670052,558579,382937,437911
600497,驰宏锌锗,105968842,1567735,1406854,604055,56220,107796
600508,上海能源,75407363,3937233,4665074,65869,35888,22888
600516,方大炭素,242113858,9552029,7030451,193238,307268,345026
600518,康美药业,483233726,3349027,6345356,1273959,173400,251495
600519,贵州茅台,930145215,26128347,17328394,392380,58523,72512
600528,中铁二局,238075229,22321966,17411730,505955,312600,398515
600547,山东黄金,600720470,17280650,44991143,340618,339310,354921
600549,厦门钨业,567631291,17376788,24480912,240378,270809,274501
600550,天威保变,133582648,1378332,1806029,1203933,126400,10800
600583,海油工程,146366571,3287666,3192021,207119,4000,104900
600584,长电科技,124210371,752548,4610455,19000,0,5200
600585,海螺水泥,347211164,8883334,7073199,1084420,464668,526379
600595,中孚实业,22302162,429447,130253,107800,42200,277400
600598,北大荒,207502840,7455978,8545150,202451,194471,152577
600600,青岛啤酒,751980840,3953172,490305,157573,51701,18700
600622,嘉宝集团,141597163,3004489,2430840,77000,9000,10000
600635,大众公用,96100527,1880347,3211751,100,15500,15500
600638,新黄浦,134405689,4206187,4926909,37700,9100,16901
600641,万业企业,82091710,2179627,1079240,79400,11800,12000
600642,申能股份,106194779,5585297,2030288,252550,22000,40000
600643,爱建股份,130152360,2805458,2401435,160080,148000,266100
600649,城投控股,163567067,2230090,2026454,127799,85298,14500
600655,豫园商城,131836367,1754876,1970160,126900,76600,88400
600657,信达地产,75419490,7152303,4839381,26100,10000,19000
600660,福耀玻璃,85401845,964269,905826,172062,27200,71600
600663,陆家嘴,46242642,1425036,474063,6400,0,1800
600664,哈药股份,148922967,7184283,9703279,441608,207160,113660
600674,川投能源,111266482,5380149,12200509,390278,225900,312421
600675,中华企业,114928219,12230550,12975469,53840,58157,424557
600690,青岛海尔,406312602,3125872,2533866,1003929,266029,322829
600703,三安光电,207834791,10049892,8008662,329730,384012,353450
600736,苏州高新,131561098,7640719,3507239,5844,300,56000
600737,中粮屯河,55898957,700524,5344455,38913,47100,33000
600739,辽宁成大,1001660718,18382904,24052194,760150,411840,420040
600741,华域汽车,68790939,2900358,2326284,282032,149100,263200
600747,大连控股,141362704,8259941,4152301,447740,207556,148200
600748,上实发展,132600073,28138579,28887457,270100,10100,76100
600759,正和股份,146223326,5808422,9353179,36100,90201,83001
600773,西藏城投,102555165,1817759,4526565,156180,24600,30900
600795,国电电力,139121233,2877885,1394728,3107640,6000,26000
600804,鹏博士,178337680,2442465,3010530,82106,39300,58000
600811,东方集团,238426885,5245245,5396836,91600,41001,2501
600812,华北制药,212459050,6168416,1339947,374500,99720,317120
600823,世茂股份,76522658,9463579,9257529,84841,7700,42000
600832,东方明珠,70635070,3561925,2170409,12300,53000,53000
600837,海通证券,706115324,32287828,53225904,1552446,1410800,963200
600863,内蒙华电,56175717,490671,659154,132800,59400,33400
600872,中炬高新,82412681,6153097,2126599,42000,37700,17700
600875,东方电气,297772227,6565077,7704867,192660,108800,70000
600879,航天电子,164546024,2132085,3541980,68980,30000,19800
600884,杉杉股份,116301058,1733880,2966070,102378,9500,5000
600887,伊利股份,110225600,2976350,2531242,821498,276000,259629
600895,张江高科,105084286,1777548,1698287,96800,7400,6000
600900,长江电力,699158057,4004556,962998,439500,52900,18300
600997,开滦股份,75279353,2943341,1388170,573177,1500,22220
600999,招商证券,270245819,11994298,13022679,1281343,899717,275220
601001,大同煤业,99299325,1135130,910168,767589,20000,8700
601006,大秦铁路,318392642,16270616,19351699,441400,109800,156800
601009,南京银行,177250288,3727176,5907408,62521,5521,0
601018,宁波港,68935314,520720,2585482,0,0,0
601088,中国神华,440338725,9573419,5404341,360854,58000,94885
601099,太平洋,252427168,7175514,8512988,265450,7000,71000
601101,昊华能源,234157560,7027249,7325594,116643,44477,64177
601106,中国一重,115936471,1320877,179379,40197,0,25000
601111,中国国航,118330113,4627672,1696729,363583,236176,166876
601117,中国化学,187875428,8505861,7133472,440621,258700,293360
601118,海南橡胶,181130321,5813942,5455957,831322,340394,70800
601158,重庆水务,138272994,1821490,874040,81949,42900,42945
601166,兴业银行,1335226225,33380549,38271949,1104552,575912,527586
601168,西部矿业,316400796,10086002,5402541,934297,213300,172726
601169,北京银行,619592672,13580636,36977112,61500,69100,45900
601179,中国西电,70926403,1400666,1175782,52100,40000,27900
601186,中国铁建,162964358,11393300,11105577,3530878,411594,387851
601268,二重重装,65844616,338330,1518977,142200,25000,29000
601288,农业银行,65855603,6082846,7672681,4404496,2649296,2883170
601299,中国北车,238123573,25866972,9347149,2761665,463089,1085989
601318,中国平安,1361509943,41561603,20622996,1085131,442395,485418
601328,交通银行,361260545,14550714,8092900,17400,89700,96400
