标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,6143708,1940,10802,178288,0,0
510050,50ETF,9140582047,59452366,189519763,37415248,2675700,1394800
510180,180ETF,1727605436,783830,828881,5534192,272000,74067
510230,金融ETF,17672221,24125,119041,0,0,0
510300,300ETF,26985506334,110280495,63766001,266677671,14021600,4121981
510310,HS300ETF,4672042,30125,42063,0,0,0
510330,华夏300,8854700,241707,84202,66900,0,0
510500,500ETF,126840020,9232389,6993956,964680,1700,200
510510,广发500,12606744,379644,183254,333200,0,0
510880,红利ETF,7099991,22632,22640,120300,0,2600
510900,H股ETF,652880730,16843844,19744379,0,0,0
511010,国债ETF,1605504,649885,254348,0,0,0
512070,非银ETF,12128064,605619,511120,0,0,0
512500,中证500,2551437,20206,3171,0,0,0
512990,MSCIA股,3153040,16370,73724,0,0,0
518880,黄金ETF,86497410,8495377,7722302,0,0,0
600000,浦发银行,2610257688,0,7590047,972200,0,0
600005,武钢股份,636916263,50464839,47069797,296700,101600,4200
600006,东风汽车,521878290,0,5557669,0,0,0
600007,中国国贸,232152679,10550650,8975415,600,0,0
600008,首创股份,658260999,33281701,28297022,245800,0,0
600009,上海机场,547324559,20668464,13094020,62500,0,0
600010,包钢股份,1422864844,84547167,102940928,1125000,337100,306900
600011,华能国际,487814767,17646580,29947864,101600,0,0
600015,华夏银行,1500436873,70448539,56760100,209238,15100,1000
600016,民生银行,4252555036,68270781,57275785,854040,37400,140200
600017,日照港,817577641,24833378,97406651,5500,0,0
600018,上港集团,686021699,15942915,17540570,345000,0,0
600019,宝钢股份,1017963951,42688803,69954828,497300,0,900
600021,上海电力,626314543,34681736,25227976,7300,0,0
600022,山东钢铁,361253050,58057975,34697871,20500,0,0
600023,浙能电力,941580050,44616099,46187948,186300,0,0
600026,中海发展,612406383,25589256,26542274,100,0,0
600027,华电国际,637933668,18277670,26026204,58300,400,0
600028,中国石化,3305456603,126564572,138682443,74600,0,67000
600029,南方航空,1439180556,79076855,67785334,821129,46800,46800
600030,中信证券,11608216746,502157829,420694343,3484257,955100,438800
600031,三一重工,1389463426,59313045,59405371,356128,5300,6700
600036,招商银行,3164313017,62687707,50949081,1168602,31100,98000
600037,歌华有线,1175997976,84541302,75284796,9500,0,0
600038,中直股份,1043060784,29945172,27523984,103604,0,0
600039,四川路桥,531659629,18278715,14146174,0,0,0
600048,保利地产,2151206057,113190543,135954024,834624,151700,114500
600050,中国联通,2243991042,102645149,87361703,973000,219300,56400
600056,中国医药,637161381,22893818,23258855,1500,0,0
600058,五矿发展,646406639,86457382,65303339,71301,200,0
600059,古越龙山,488352895,14371216,13171258,800,0,0
600060,海信电器,740422732,49413984,47027498,206100,11100,0
600062,华润双鹤,491896661,31834686,22360878,20000,0,0
600063,皖维高新,675190141,47342137,34908101,1000,0,0
600066,宇通客车,503171560,51165028,18950341,43143,8549,400
600067,冠城大通,1055006970,29879606,24168050,800,0,0
600068,葛洲坝,1083488387,51925319,72179169,151293,10000,10000
600073,上海梅林,605536293,22949576,31093855,0,0,0
600077,宋都股份,550010671,29136970,36522508,200,0,0
600078,澄星股份,356477968,14990124,23116354,1900,0,0
600079,人福医药,552230609,22863994,14703561,9500,0,200
600085,同仁堂,890904593,79448579,87211118,182800,20900,1400
600086,东方金钰,538316714,51329694,40065780,4500,0,0
600088,中视传媒,479279770,31360972,33739633,200,0,0
600089,特变电工,1782094526,56210782,51759952,75507,0,500
600094,大名城,796940476,54921434,50225709,400,0,0
600096,云天化,513127531,50675869,52000165,29700,0,0
600098,广州发展,609023747,13223576,12135278,300,0,0
600100,同方股份,3128842886,156336632,169604796,551000,51400,0
600104,上汽集团,1125034445,25066572,26137439,343800,0,7200
600107,美尔雅,1144823805,21226329,17873724,10600,0,0
600108,亚盛集团,1242316462,59268710,52422602,209000,0,64400
600109,国金证券,3051599207,399738755,333116212,256500,1000,33300
600110,诺德股份,877456220,39054892,56767851,0,0,0
600111,北方稀土,1923578621,143432733,143234843,550900,9100,5800
600112,天成控股,861732472,82824162,69309892,0,0,0
600113,浙江东日,399250732,78562535,74990886,3700,0,0
600115,东方航空,883531424,53398111,45233529,753200,55000,0
600116,三峡水利,1047461559,307636456,282007780,0,0,0
600118,中国卫星,1755992950,84125195,110728016,226200,0,400
600119,长江投资,530124347,0,9044909,0,0,0
600120,浙江东方,386142774,0,716214,20200,0,0
600123,兰花科创,512050927,120191527,123059630,48700,5800,0
600125,铁龙物流,732418526,18483635,14745273,19500,0,0
600132,重庆啤酒,277867531,13809458,16460040,22700,0,0
600135,乐凯胶片,1089451159,0,5474337,12000,0,0
600138,中青旅,450154592,19098143,16912551,25500,0,0
600139,西部资源,793524395,69822184,73624410,0,0,0
600141,兴发集团,543152096,32734485,26606059,0,0,0
600143,金发科技,871405598,0,6514334,105562,0,0
600146,商赢环球,328937313,46515482,21121717,0,0,0
600149,廊坊发展,454713628,29361974,45560723,3897,0,0
600150,中国船舶,1508299940,71898187,80719772,661649,202500,16000
600151,航天机电,481508556,20579605,18833009,1500,0,0
600153,建发股份,1360028464,0,487371,268326,0,0
600155,宝硕股份,180009064,21805891,43139647,0,0,0
600157,永泰能源,902126053,25342196,44975205,263270,0,160000
600158,中体产业,1396478326,166267507,166553984,25601,0,0
600160,巨化股份,750664334,113256147,93843470,68500,0,0
600161,天坛生物,652158602,0,5249169,0,0,0
600166,福田汽车,1062019964,29074027,41746500,20500,0,1000
600169,太原重工,669306594,23602130,25355579,138400,0,0
600170,上海建工,666393058,25915711,25628755,241950,0,0
600171,上海贝岭,1233708357,57607649,56890747,0,0,0
600175,美都能源,548568606,42640126,34004553,0,0,0
600176,中国巨石,973188661,51453231,48226857,1500,0,0
600177,雅戈尔,1713189592,53266684,46918302,247304,0,0
600179,黑化股份,107025991,8407018,7619311,0,0,0
600183,生益科技,661030109,19165116,20214919,2200,0,0
600185,格力地产,484394224,49249984,47622384,100,0,0
600186,莲花健康,466717224,23935684,30595025,2000,0,0
600187,国中水务,945662012,18912590,13566051,0,0,0
600188,兖州煤业,195043264,30644299,13036303,133500,0,0
600193,创兴资源,298272661,50564537,54960925,600,0,0
600196,复星医药,1044363862,57209142,37193156,85866,300,1000
600197,伊力特,329522975,12398752,31470923,200,0,0
600198,大唐电信,1624466899,143471728,146293428,7400,0,0
600199,金种子酒,276922272,15183488,25133120,100,0,0
600200,江苏吴中,1253076720,0,2132621,0,0,0
600201,生物股份,814899585,13304782,13258940,0,0,0
600206,有研新材,936697649,64363029,51320042,2300,0,0
600208,新湖中宝,974811762,80411678,69786657,95200,0,0
600209,罗顿发展,541922831,70230831,76111710,4400,0,0
600210,紫江企业,664552920,43552402,54989336,0,0,0
600216,浙江医药,780929369,108182846,153883962,35700,0,0
600218,全柴动力,676552856,13910452,16735481,1900,0,0
600219,南山铝业,966061494,81244304,69401076,22700,2000,0
600220,江苏阳光,614774984,19755162,23432028,0,0,0
600221,海南航空,1248755855,43547850,53125643,1346500,0,6300
600222,太龙药业,447368271,45331285,24362058,0,0,0
600223,鲁商置业,437825997,15727673,13275534,1500,0,0
600225,天津松江,306489009,44823756,27563001,0,0,0
600229,城市传媒,652150867,55400785,53384827,0,0,0
600230,沧州大化,368360060,15968185,10987609,1800,0,0
600237,铜峰电子,457968885,68100700,61543748,0,0,0
600239,云南城投,643161379,19917762,19182721,690,0,0
600240,华业资本,959529399,37262004,71651988,6600,0,0
600251,冠农股份,373822483,25726443,22907005,1500,0,0
600252,中恒集团,1441326669,55908908,47367628,1211600,0,3600
600256,广汇能源,1357982896,40562878,33816082,493200,5000,0
600257,大湖股份,512571088,20787467,22821733,0,0,0
600259,广晟有色,309905455,56306680,62020801,14900,400,0
600260,凯乐科技,667096751,51381142,64357310,0,0,0
600261,阳光照明,290147936,7158517,12673230,0,0,0
600266,北京城建,1111991403,119983918,87929938,33000,0,200
600267,海正药业,714823051,28225948,20470864,5100,0,0
600270,外运发展,580508557,28495686,30038650,0,0,0
600271,航天信息,576662340,0,445929,49634,0,0
600276,恒瑞医药,549392447,20414729,37860692,135016,600,1800
600277,亿利洁能,821171359,37687426,32985863,0,0,0
600285,羚锐制药,289478811,8623268,10159817,14000,0,0
600288,大恒科技,868688983,243994708,223867474,75500,0,0
600289,亿阳信通,796503201,69397858,59097850,97900,0,0
600292,中电远达,889447100,58708132,69222959,0,0,0
600293,三峡新材,542084228,82374739,37657010,0,0,0
600298,安琪酵母,398508041,74242989,69590903,0,0,0
600300,维维股份,484666495,18584239,14476294,30000,0,0
600307,酒钢宏兴,886546789,41581867,60806355,2000,0,0
600309,万华化学,1269936281,43361943,47850251,43800,0,1300
600312,平高电气,1064016021,58818144,62708871,93900,0,0
600315,上海家化,1253705564,47394265,58863452,15100,0,0
600316,洪都航空,956641136,56078443,54299501,159700,0,600
600318,巢东股份,420678648,25730324,20336208,0,0,0
600320,振华重工,332460653,8445688,14445807,1000,0,4500
600321,国栋建设,537942949,14429394,22766219,1800,0,0
600323,瀚蓝环境,418598726,19460499,22314091,0,0,0
600325,华发股份,637923400,36468914,37931798,203900,0,0
600329,中新药业,377795468,34715961,25774497,0,0,0
600330,天通股份,742368250,72370883,62127398,0,0,0
600331,宏达股份,516221602,30651833,15807476,0,0,0
600332,白云山,972327201,46017348,41495587,25047,0,100
600333,长春燃气,250491750,8759300,8104712,1500,0,0
600335,国机汽车,286905771,14826384,21456177,9600,0,0
600336,澳柯玛,461422315,0,4185386,0,0,0
600340,华夏幸福,1081842305,35578267,36725948,186869,70500,8900
600343,航天动力,665200393,36687201,39614661,0,0,0
600348,阳泉煤业,526352506,126719619,98623705,139900,0,0
600350,山东高速,309001703,6167572,5680047,200,0,0
600352,浙江龙盛,1791033259,39462076,43326318,168700,0,400
600354,敦煌种业,373105080,15082789,13399236,0,0,0
600362,江西铜业,825451510,0,8171035,170000,0,0
600363,联创光电,1008087464,0,19401810,0,0,0
600366,宁波韵升,771428129,55132042,75735371,3600,0,0
600369,西南证券,1934117031,102510948,95262478,524310,0,0
600372,中航电子,1149876933,46301632,33519639,227023,0,3600
600373,中文传媒,787558928,58078387,46737442,28300,0,0
600375,华菱星马,251521284,0,645519,0,0,0
600376,首开股份,988840047,76014115,69370191,128300,1100,2500
600377,宁沪高速,192314624,2679052,5362530,0,0,0
600380,健康元,1111445633,58840735,74119820,1500,0,0
600382,广东明珠,488559720,34202618,35430262,0,0,0
600383,金地集团,5692097305,50599617,115030392,438500,3400,2000
600386,北巴传媒,348499895,14285309,13945394,0,0,0
600387,海越股份,600125713,23267165,18193823,0,0,0
600388,龙净环保,1017618146,32639481,39632921,1200,0,0
600389,江山股份,155402626,0,230515,0,0,0
600390,金瑞科技,565983177,0,2890691,0,0,0
600391,成发科技,878665777,97893432,91470873,0,0,0
600392,盛和资源,452645056,57304492,73292935,0,0,0
600395,盘江股份,323481916,105907719,74334966,159498,0,0
600406,国电南瑞,1711748499,66608987,76300442,373755,107800,9400
600409,三友化工,489583906,20261914,26996556,0,0,0
600410,华胜天成,1421189008,117170078,108210688,5000,0,0
600415,小商品城,987620144,48167894,42647644,1042628,20000,120000
600416,湘电股份,571314906,21482055,17797178,20100,0,0
600418,江淮汽车,803889051,37454559,35850427,130400,0,60000
600422,昆药集团,706945892,53807596,55866483,0,0,0
600425,青松建化,417759266,36227488,31862154,0,0,0
600426,华鲁恒升,534337358,25049376,35008416,0,0,0
600432,吉恩镍业,342878666,53412477,63933232,3300,0,0
600433,冠豪高新,906599044,46585928,48066877,0,0,0
600435,北方导航,1068191662,99150222,92916471,5900,0,0
600436,片仔癀,461007409,18533723,12137686,19337,0,0
600446,金证股份,2090365338,197380376,150265474,2400,0,0
600449,宁夏建材,393601210,43519580,36312178,0,0,0
600456,宝钛股份,445242734,34801286,39579247,8000,0,0
600458,时代新材,776925558,39011021,40022219,4200,0,0
600459,贵研铂业,556179042,50209811,41034820,0,0,0
600460,士兰微,609369275,28300857,21692525,0,0,0
600467,好当家,335918973,25716077,37412840,0,0,0
600470,六国化工,508984306,39504210,38512614,0,0,0
600478,科力远,1130466747,34831441,37400369,6580,0,0
600481,双良节能,855194279,16892719,13707120,0,0,0
600482,风帆股份,1587447905,39060432,51871224,6900,0,0
600483,福能股份,289596559,11489370,10440727,4600,0,0
600486,扬农化工,552867733,53858919,26104198,0,0,0
600489,中金黄金,940625997,52381432,47382968,357900,0,94388
600490,鹏欣资源,777811909,0,3118225,48600,0,0
600491,龙元建设,476725954,15109532,14433871,0,0,0
600495,晋西车轴,748985554,29311011,30983610,0,0,0
600497,驰宏锌锗,692906084,58239428,85126567,93100,0,0
600498,烽火通信,507740290,29803156,33713031,39237,0,1100
600499,科达洁能,1013599191,36499661,36223096,0,0,0
600500,中化国际,907843100,26060898,40487168,3100,0,0
600502,安徽水利,254110786,0,86348,2100,0,0
600503,华丽家族,1814135079,166701066,182403349,6500,0,0
600509,天富能源,515926860,14377527,18042966,0,0,0
600515,海航基础,541862422,120078321,122693971,3500,0,0
600516,方大炭素,1220899551,118615895,106727771,218600,4900,0
600517,置信电气,799523887,32164131,23123007,0,0,0
600518,康美药业,2954580362,85525141,80562193,416800,0,12300
600519,贵州茅台,1005445467,23074954,54887136,64112,2500,2146
600521,华海药业,326261926,35008519,16342864,4100,0,0
600522,中天科技,1467069794,78270692,73171069,17100,0,0
600523,贵航股份,521659462,24608949,19701914,0,0,0
600525,长园集团,1047414522,36631106,35043464,0,0,0
600526,菲达环保,680500352,61255791,43763501,1900,0,0
600528,中铁二局,810670809,186793961,189205506,39690,0,0
600535,天士力,642880145,15056941,10933646,30824,0,0
600536,中国软件,1330624629,59110645,49125883,0,0,0
600537,亿晶光电,544512020,50359149,39292638,0,0,0
600543,莫高股份,356490919,24932413,19950229,9400,0,0
600545,新疆城建,495121281,21017898,19973089,200,0,0
600546,山煤国际,359498300,73307272,58455728,2300,0,0
600547,山东黄金,999350436,152921458,162133552,207400,0,400
600549,厦门钨业,778553316,123800189,96213296,56978,500,1000
600551,时代出版,474131495,21926313,20893774,3000,0,0
600557,康缘药业,517606033,16380944,15265071,0,0,0
600559,老白干酒,153886504,11520603,5326265,1800,0,0
600563,法拉电子,487729036,37882423,24321227,0,0,0
600566,济川药业,219234439,11246481,10455944,0,0,0
600568,中珠控股,757400347,102284924,61695452,11100,0,0
600570,恒生电子,2787404013,277153977,186134626,149990,30000,0
600572,康恩贝,444827653,15709460,29224573,1700,0,0
600575,皖江物流,263656405,0,1599665,0,0,0
600578,京能电力,382492556,0,2158898,168200,0,0
600580,卧龙电气,519368563,15442189,26853666,5200,0,0
600582,天地科技,440040500,21436123,23179441,6100,0,0
600583,海油工程,1048039857,56234247,65111041,425902,50000,6000
600584,长电科技,607965247,0,1224636,100,0,0
