标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,48444522,406749,3162734,5641206,189700,845193
510050,50ETF,19514094817,513149570,552073488,139670683,170142342,179562500
510180,180ETF,4340888049,42114680,110127683,40111801,12571190,16359014
510300,300ETF,43980186038,739414792,1629455952,341670436,328991423,363460046
510310,HS300ETF,7150478,766910,2396508,100000,0,0
510330,华夏300,88558912,526017,8593763,3903800,2200,110200
510500,500ETF,66133956,5676437,9349669,3021100,10000,0
510510,广发500,50542324,5767085,3176936,1691076,3413600,3448100
510880,红利ETF,152825870,3296829,10746252,2592743,1098700,1184324
600000,浦发银行,12685164701,1197020776,1101198470,3621820,25480470,25888075
600005,武钢股份,830032326,80804551,81810566,728800,36700,248800
600006,东风汽车,484266810,17349178,15976978,10000,0,0
600007,中国国贸,174974067,7201163,9268919,24900,0,1500
600008,首创股份,1011758153,131924665,182409525,467464,1085734,1062934
600009,上海机场,704720430,75425384,92811534,887503,358820,439320
600010,包钢股份,4342793329,521738916,386084883,3044663,6317760,7254773
600011,华能国际,1054653641,164459218,158795330,1430578,3040825,3090721
600015,华夏银行,3655211724,316848017,301275569,1800688,13233254,13572232
600016,民生银行,9252333336,1127405656,1286494943,10371255,44986888,46223504
600017,日照港,482121324,41904482,37848269,7500,185100,185100
600018,上港集团,972515806,100848691,138884377,222600,1433700,1490600
600019,宝钢股份,1123562643,142843393,125804138,2858641,3523422,3695547
600021,上海电力,372917837,52049408,45831267,10100,84300,79000
600022,山东钢铁,332060099,36078250,43290426,403800,135100,137426
600023,浙能电力,538020554,70592292,71318539,65400,957814,942014
600026,中海发展,422126066,96021851,112496120,22800,6000,6000
600027,华电国际,968358130,0,68225355,1742626,0,0
600028,中国石化,4642328536,640459912,491818058,2226644,3638950,4027250
600029,南方航空,1384979435,155372057,202171879,1220684,2193429,2399529
600030,中信证券,23771671288,4430212372,5331022362,3424629,23308975,23905530
600031,三一重工,1407909279,156798910,196840702,1083095,3005235,3209615
600036,招商银行,8396978104,763994410,891547012,6932356,31078575,32670872
600037,歌华有线,1063558257,45225978,62209726,55600,184700,188800
600038,哈飞股份,840794722,25436418,52342755,53100,121014,116714
600039,四川路桥,886734897,85296832,71053971,35500,388900,382900
600048,保利地产,2458446087,298152573,275731296,3971559,5964775,5392106
600050,中国联通,3216009735,356792663,350548765,2881594,5191591,5679247
600056,中国医药,648269604,39214594,40550146,12800,98000,95000
600058,五矿发展,650559904,70671218,73583671,174499,270083,263683
600059,古越龙山,519498304,33613417,52518792,140500,60800,60400
600060,海信电器,1225984576,56842346,56759650,179800,347822,228222
600062,华润双鹤,789349690,22856919,29885388,119563,39600,72055
600063,皖维高新,663438617,0,7109447,64500,0,0
600066,宇通客车,619912981,25580792,29495353,505694,311500,382303
600067,冠城大通,461166934,18792908,22309110,155500,34300,23300
600068,葛洲坝,1519979721,291190024,194741512,769561,3088700,3064300
600073,上海梅林,611385837,118530152,88310766,36300,54000,69700
600077,宋都股份,422500581,12038228,9292025,38813,3900,26500
600078,澄星股份,347460421,16604773,29733547,51000,72100,65100
600079,人福医药,832063112,17884942,31960464,181090,21300,39500
600085,同仁堂,1014331677,56586541,24048701,699304,342800,194961
600086,东方金钰,675111912,27069251,11510969,42567,4700,0
600088,中视传媒,288650214,8083183,12171314,13000,2900,2900
