标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,3222371,95762,19862,0,0,0
510050,50ETF,6889366955,72767878,49146563,23573193,12444700,14672060
510180,180ETF,453680647,181907,248479,1651036,50500,36625
510230,金融ETF,9169397,0,650,0,0,0
510300,300ETF,20318218300,54052890,123665566,109464209,12027423,27545008
510310,HS300ETF,3014456,27307,110496,0,0,0
510330,华夏300,4321093,2120,82175,36200,0,0
510500,500ETF,118739298,7428657,6243350,103816584,823600,3530700
510510,广发500,9241687,14414,213,10016300,0,0
510880,红利ETF,6924694,210009,256107,51700,0,0
510900,H股ETF,2145664312,38760626,55520130,0,0,0
511010,国债ETF,243535559,7928170,8324874,0,0,0
512070,非银ETF,8737633,114484,10945,0,0,0
512500,中证500,2343224,3015,3778,0,0,0
512990,MSCIA股,1835634,97370,59587,0,0,0
518880,黄金ETF,5150911427,109725529,57557832,135500,0,4000
600000,浦发银行,2270257878,18353378,41394822,1664863,311941,28622
600004,白云机场,53625419,7620758,7469767,0,0,0
600005,武钢股份,655969060,19074186,30941796,473600,1200,23200
600006,东风汽车,498427828,10652889,17634417,4000,2000,106000
600007,中国国贸,541917348,6887149,41755745,0,0,0
600008,首创股份,749741918,3227935,10053764,114600,15000,0
600009,上海机场,387953364,2169192,12532505,73566,5300,22861
600010,包钢股份,1385560696,13182791,22816556,518100,0,60600
600011,华能国际,449503233,39579568,33324447,227100,209400,0
600015,华夏银行,1699898668,11470411,38985347,2507072,1309800,19500
600016,民生银行,6095753329,25974407,109595498,8622465,915600,352700
600017,日照港,555468797,9468479,21090425,27000,0,0
600018,上港集团,518836627,21096864,29185183,648700,16900,39600
600019,宝钢股份,914138108,30378657,46906647,628100,12500,354500
600020,中原高速,76641479,8796631,6463103,0,0,0
600021,上海电力,478199732,23657428,31786650,121200,200,286500
600022,山东钢铁,572249631,15956708,22690971,52800,0,100000
600023,浙能电力,827399017,45588860,32436981,206300,0,3300
600026,中远海能,614357945,11268490,19786764,35000,25000,0
600027,华电国际,593953456,17651724,25042264,45300,0,500
600028,中国石化,2083783050,102080536,106023861,9071156,2166400,1848200
600029,南方航空,2036607215,92274392,148234807,1626750,55600,268400
600030,中信证券,10180904161,165614598,281424885,1723522,333700,304800
600031,三一重工,1007195324,11862577,19046506,354500,0,112900
600033,福建高速,23988554,2272432,2358306,0,0,0
600036,招商银行,2199862139,10204464,47998836,1653722,193000,94449
600037,歌华有线,1053848056,14822324,17845391,59260,41800,0
600038,中直股份,827882722,45854233,72434528,114518,16098,6761
600039,四川路桥,537679971,15268480,12352524,61700,21300,10800
600048,保利地产,2506716296,34792366,107034705,837800,588900,46700
600050,中国联通,5075460349,278037747,300891205,3841000,190500,664900
600056,中国医药,371288246,6055537,7883200,45400,5300,0
600058,五矿发展,705016402,32682216,27694193,3739,2500,35600
600059,古越龙山,483937225,19334228,16906385,600,0,200
600060,海信电器,742203695,19026878,23735853,169800,17500,53600
600061,国投安信,188763265,13280286,27148615,12999,12900,0
600062,华润双鹤,334585829,29188664,7711155,36096,0,300
600063,皖维高新,579919508,42127377,33707147,0,0,1000
600064,南京高科,144375444,10413757,7797837,0,0,0
600066,宇通客车,741478965,22601794,15034173,86450,21200,7000
600067,冠城大通,895127358,7627013,6177903,100,0,100
600068,葛洲坝,1166240055,24271538,43749863,310900,57200,51500
600073,上海梅林,852691919,41775996,83627036,29199,18700,16900
600077,宋都股份,776937726,11578817,15120241,100,0,0
600078,澄星股份,495132098,27885853,32456090,400,0,30000
600079,人福医药,434641174,19532452,16461878,10400,800,11200
600085,同仁堂,632424750,20887233,33603297,125600,31900,20200
600086,东方金钰,625708635,24788701,13432178,3500,0,29200
600088,中视传媒,429695511,4150007,2915269,1700,1600,400
600089,特变电工,1370415125,24674901,35670042,177500,10200,17000
600094,大名城,666902541,5079021,15827566,13100,0,0
600096,云天化,438219647,28723742,29750614,25900,0,15000
600098,广州发展,1074006105,25159290,58986842,75700,0,100
600100,同方股份,3359210976,45230277,72259626,2696558,136800,10700
600104,上汽集团,940675313,17430395,28020374,549046,83200,86100
600107,美尔雅,801823046,10874067,6025604,22700,9500,0
600108,亚盛集团,1111047133,40875248,34096794,82400,0,85500
600109,国金证券,2490924784,54991613,99193086,2826391,172900,70900
