标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,26978660,181387,323643,675489,99900,116800
510050,50ETF,4516548652,128823091,103669012,38419804,94805697,76401035
510180,180ETF,1145453512,13102448,27264970,49240427,35163850,31452050
510300,300ETF,5533370356,242331049,111752088,161346324,133236184,108856771
510330,华夏300,409695980,806024,975208,6834200,0,50200
510500,500ETF,4290842,1448436,93411,0,0,0
510880,红利ETF,63940986,251019,793855,1599326,1495100,346200
600000,浦发银行,4002840291,71757557,180656656,4944203,7251593,7042217
600005,武钢股份,166119247,3023655,3549472,1661317,264700,399300
600009,上海机场,115103587,2449908,711477,362910,273930,361374
600010,包钢股份,525255501,44345260,135563900,3434600,1663600,1993433
600011,华能国际,274739870,10260669,12661234,921513,1109408,1624051
600015,华夏银行,1184846129,40288650,33792910,1708939,2412000,1947422
600016,民生银行,5357867975,140344609,169788428,28218223,27388405,21963799
600019,宝钢股份,277052269,16405154,9906355,336200,926012,1022412
600022,山东钢铁,86760925,3184365,1986226,500100,197500,607800
600027,华电国际,151076476,5746182,6479171,446406,632098,485098
600028,中国石化,693714995,18383999,24653330,334201,3648721,3943043
600029,南方航空,371869947,13002831,3949589,845146,475300,101481
600030,中信证券,3757184571,146039778,139382866,2872110,9369377,9756318
600031,三一重工,524410035,11823727,13056548,1368266,689900,629756
600036,招商银行,1750377119,54852583,95968053,9501824,13288395,10096747
600038,哈飞股份,239017776,7208670,13420044,41100,13500,31600
600039,四川路桥,217519972,3926526,4421369,23800,12100,12100
600048,保利地产,1381956266,57573446,182769387,2577625,7832107,7972717
600050,中国联通,1182833444,26862940,66629125,3899606,3127200,2208189
600058,五矿发展,249604645,5150383,6625751,498053,269018,282688
600059,古越龙山,188872637,54612789,120008833,18915,37787,35387
600060,海信电器,386187858,23536513,18696993,105700,17300,20500
600062,华润双鹤,173801864,4389828,13761205,166474,101799,121653
600063,皖维高新,126404389,1910418,2434599,4600,4300,0
600066,宇通客车,114463403,11774457,6195459,860006,355379,419563
600067,冠城大通,450198885,53447735,54309326,79900,9100,2400
600068,葛洲坝,390245906,6813894,10268444,132804,80200,35900
600077,宋都股份,149371084,4511626,6845559,25000,21000,20000
600078,澄星股份,141906006,3145533,4956587,18700,16700,11600
600079,人福医药,156507691,7118377,16340550,22500,12700,14688
600085,同仁堂,465253942,8016806,15166901,794465,206556,263905
600086,东方金钰,279260998,18692928,19975891,18300,19700,15900
600089,特变电工,696865627,36371022,50050444,1671958,1478880,1361327
600094,大名城,71185285,2871705,3703895,35400,64291,35891
600096,云天化,274168513,5713565,5870302,267827,103081,234575
600100,同方股份,818378543,31077699,37157063,551621,953161,826341
600104,上汽集团,861358644,64573712,33246200,1849415,843545,719077
600107,美尔雅,180488906,2513721,4410868,17500,3100,9100
600108,亚盛集团,308091118,8493518,14380166,919887,526949,586234
600109,国金证券,428027014,20524673,19425511,12322391,2852538,730405
600111,包钢稀土,1801154437,44943399,66632266,1284833,1785596,1557141
