标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510050,50ETF,12767154839,275594463,164405822,55396600,15995100,14216700
510160,小康ETF,923584,15996,60,0,0,0
510180,180ETF,244421584,6119676,4847025,2692525,757400,502400
510230,金融ETF,14087441,129746,75098,0,0,0
510300,300ETF,13298242703,285606994,147857302,72338074,30638746,14544700
510310,HS300ETF,10785893,1675078,653743,0,0,0
510330,华夏300,14460223,516879,330725,0,0,0
510390,平安300,165436,0,10883,0,0,0
510500,500ETF,1833281844,78182356,75699551,929813354,2993369,6092700
510510,广发500,7901914,1715239,452719,5250000,0,0
510590,平安500,82914,56358,10122,0,0,0
510810,上海国企,778484,319,0,0,0,0
510880,红利ETF,25843103,1764804,950652,400,0,0
510900,H股ETF,21475278915,55155998,127260074,0,0,0
512000,券商ETF,40347257,8059695,2865529,0,0,0
512070,非银ETF,6551167,68968,462,0,0,0
512090,MSCI易基,6808357,1678809,3109787,0,0,0
512160,MSCI基金,3642416,99400,46854,0,0,0
512180,建信MSCI,2878092,1094552,277839,0,0,0
512280,景顺MSCI,1089105,114217,98041,0,0,0
512500,中证500,14731704,1735113,1739113,0,0,0
512520,MSCIETF,4943396,1641713,437510,0,0,0
512580,环保ETF,5200543,707846,137690,0,0,0
512660,军工ETF,10183333,2136941,1584919,0,0,0
512800,银行ETF,44907142,2317373,4505304,0,0,0
512880,证券ETF,89352912,7330704,9615134,0,0,0
512980,传媒ETF,3229135,305908,127152,0,0,0
512990,MSCIA股,3942744,512012,194248,0,0,0
513050,中概互联,388574579,9904725,9853176,1729500,1580500,667000
513100,纳指ETF,25941002,3628613,2351845,0,0,0
513500,标普500,8521099,398093,45,0,0,0
518880,黄金ETF,16342677062,80524321,110688565,91200,0,101300
600000,浦发银行,3880255874,25624859,16388017,2705455,287400,279200
600004,白云机场,249177735,13396792,9238917,226139,64100,20900
600006,东风汽车,240266193,5729295,11093903,621640,445300,115400
600007,中国国贸,247133643,400825,700646,16500,0,0
600008,首创股份,586730513,11947463,7516153,477500,208100,200
600009,上海机场,198674542,13481995,16094555,276714,14200,8900
600010,包钢股份,1374656084,39012836,46491465,2082000,1317100,0
600011,华能国际,181496923,1548713,3610137,869400,210500,122000
600012,皖通高速,109542634,2817290,1378196,19600,0,0
600015,华夏银行,2354712814,34950467,36898445,474944,44400,103400
600016,民生银行,8187644107,48697494,45033893,2079281,397700,271900
600017,日照港,341959369,8380283,3653068,181089,0,19700
600018,上港集团,492609807,1999615,4009310,377499,85400,6700
600019,宝钢股份,1153690719,16118280,20507304,2029684,270600,489700
600020,中原高速,199236435,14801851,17971747,60000,56900,0
600021,上海电力,194122204,2113160,4524427,207766,23700,99656
600022,山东钢铁,967665023,12455115,16343037,2852967,1678500,852100
600023,浙能电力,266306191,4946105,3865418,153400,122100,9336
600026,中远海能,390895472,12569680,12712784,237981,7900,31800
600027,华电国际,227899233,1612011,5103104,276800,112000,3000
600028,中国石化,1622754110,30847202,31224101,6177420,4404829,494800
600029,南方航空,1164376926,29131043,31371693,1886915,249600,229600
600030,中信证券,7150988765,228897827,187936286,4441448,913390,721600
600031,三一重工,986810103,32064261,31483349,3919307,17700,21000
