标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,740670,6403,0,77300,0,49600
510050,50ETF,90700701,66595843,49626560,3981711,4753700,7267700
510180,180ETF,53032212,4251513,2857517,7641000,2438200,6526350
510880,红利ETF,9837146,1254724,0,73900,0,17000
600000,浦发银行,816268835,44246112,66008894,403500,304600,316400
600005,武钢股份,80559827,202789,6523853,47073,51500,75900
600009,上海机场,93627739,2325101,12312443,126092,100400,23325
600010,包钢股份,135217585,13957452,6700599,1372300,134800,1000
600015,华夏银行,269545412,19894610,17550641,40960,10700,156200
600016,民生银行,992988256,62922081,97130711,1459767,660700,682300
600019,宝钢股份,190546215,5985948,6984514,77100,1000,500
600028,中国石化,238480114,27146316,5755034,253200,136700,2200
600029,南方航空,125324558,9041241,8344023,143219,30000,13800
600030,中信证券,818948249,85143130,52728479,4654187,1254700,589634
600031,三一重工,132510591,4467582,4585234,689052,350691,270791
600036,招商银行,597633593,41019040,62132503,903757,162700,325800
600037,歌华有线,109157749,9104159,11154366,53077,52500,36600
600048,保利地产,184887740,25243095,6679869,2086156,504001,415500
600050,中国联通,1173885437,75047830,90638030,436420,215700,880796
600058,五矿发展,159726579,18959982,22338432,99281,62600,103200
600064,南京高科,60259437,4478105,8492121,32905,7000,7400
600068,葛洲坝,119776604,9524112,10870215,197100,0,4720
600085,同仁堂,51192172,3753480,1800930,192544,18800,96031
600089,特变电工,558801604,26982073,13887712,623122,93815,180155
600096,云天化,42760262,0,10100,61754,0,0
600100,同方股份,634547860,19738102,25432226,338095,58500,162067
600104,上汽集团,116924835,9936703,11361408,720474,271490,268090
600108,亚盛集团,41067425,1458436,1266982,222634,101700,105100
600109,国金证券,34430216,2966932,2595730,73320,5000,0
600111,包钢稀土,382494213,65227144,42546085,214318,140762,235187
600115,东方航空,28853937,1204588,1180431,60600,0,0
600118,中国卫星,35784626,3271329,1262277,64956,3200,4700
600123,兰花科创,220692016,4850236,7719012,38105,600,81000
600132,重庆啤酒,115823593,9687175,14718667,129143,0,1300
600150,中国船舶,91239074,27058203,15442136,115856,156440,129183
600151,航天机电,32783571,3042693,3696918,75300,700,131600
600158,中体产业,89260817,12475854,6881494,37700,29100,26600
600160,巨化股份,162320145,22261931,14229640,34320,46200,45601
