标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,7672783,43110,259237,238388,0,0
510050,50ETF,10480070166,73712672,119172720,22537452,2140500,10979700
510180,180ETF,2091577714,679108,4718754,6928772,291600,80300
510230,金融ETF,26532187,590973,2105711,0,0,0
510300,300ETF,32087759882,70200580,151083606,240758528,10729500,6191049
510310,HS300ETF,5683412,9965,141147,0,0,0
510330,华夏300,10595138,213400,276971,92200,0,0
510500,500ETF,143999552,6374541,40274840,657480,0,0
510510,广发500,14959013,52000,925077,4880300,0,0
510880,红利ETF,9463655,507844,92618,212216,16300,50000
510900,H股ETF,476012360,20843255,17528560,0,0,0
511010,国债ETF,2262426,10911,309724,0,0,0
512070,非银ETF,13377208,469853,3691942,0,0,0
512500,中证500,2824211,0,139526,0,0,0
512990,MSCIA股,4057496,47649,302099,0,0,0
518880,黄金ETF,7654409,3748127,1544043,0,0,0
600000,浦发银行,3982787705,377678276,357818788,1207500,35100,26197
600005,武钢股份,957346081,27167803,23981876,154400,0,7000
600006,东风汽车,876679720,58229310,53570174,0,0,0
600007,中国国贸,324340470,43161728,29066074,1300,0,0
600008,首创股份,1027661297,62469327,62094212,234500,5200,30000
600009,上海机场,662400029,56901732,38924686,217260,10100,4300
600010,包钢股份,2097913064,47660467,54201777,1173200,62400,30100
600011,华能国际,621441360,18626482,23743809,125500,12000,0
600015,华夏银行,1852026572,221644283,227826703,557198,71800,59880
600016,民生银行,4493167334,1204853288,746930942,1131160,317000,873500
600017,日照港,1298060534,41074297,60964079,6500,0,0
600018,上港集团,977937640,13278847,22105573,120400,600,0
600019,宝钢股份,1589641815,81523309,62167584,672550,1800,67300
600021,上海电力,910619088,25736240,30013189,7300,0,0
600022,山东钢铁,528853875,25726267,27494067,33600,0,0
600023,浙能电力,1397029544,38140094,56643614,292200,0,0
600026,中海发展,429215910,0,1033380,400,0,0
600027,华电国际,929181522,27670821,36640898,339436,0,0
600028,中国石化,4163777829,98532784,99107864,406400,27900,17300
600029,南方航空,2276353065,564865674,397438191,1042029,94000,200200
600030,中信证券,15990855907,659247618,825954000,1382495,365400,14300
600031,三一重工,1772287001,37821706,68887366,730728,233800,126700
600036,招商银行,4089087008,335296166,390158915,2531592,958822,259800
600037,歌华有线,1492285945,75088438,96148658,10600,0,2000
600038,中直股份,1289889103,82003915,66379160,83200,0,100
600039,四川路桥,772111207,49511191,53722978,0,0,0
600048,保利地产,2658114535,745309561,722290158,1149745,21000,71500
600050,中国联通,3634312917,120506352,173620476,1798106,611400,93500
600056,中国医药,900491761,47862709,41913543,1500,0,0
600058,五矿发展,917508219,91711537,98257501,81601,0,0
600059,古越龙山,704402235,64116559,72037269,800,0,0
600060,海信电器,1000391586,166501127,216396993,150900,31000,61100
600062,华润双鹤,670064447,34281076,35362961,20600,0,1000
600063,皖维高新,851798640,117588828,92780756,1000,0,0
600066,宇通客车,568064406,36931129,56322618,124850,4000,5700
600067,冠城大通,1314397173,83982192,92986484,800,0,0
600068,葛洲坝,2095492457,50506865,68884544,202500,4500,18700
600073,上海梅林,863954898,26020534,31193967,1200,0,0
600077,宋都股份,525792418,47601504,60969814,700,0,0
600078,澄星股份,358903783,0,448281,11400,0,0
600079,人福医药,919401702,44060309,92433128,52984,0,0
600085,同仁堂,1301292443,148759622,162023694,183227,24600,18400
600086,东方金钰,744449191,0,11368820,5100,0,0
600088,中视传媒,598687664,53083846,59545313,200,0,0
600089,特变电工,2269122875,110752114,125806913,342500,173100,38000
600094,大名城,1269182644,103118152,94990215,400,0,0
600096,云天化,581181657,54669443,59103869,23200,0,10900
600098,广州发展,846175988,29279899,29204701,6300,0,0
600100,同方股份,4458327992,343364978,249100440,483825,0,6000
600104,上汽集团,1238702342,47532887,65550964,501062,41800,67000
600107,美尔雅,1242436632,77101874,50597020,10600,0,0
600108,亚盛集团,1602966081,100561029,101943818,244700,0,0
600109,国金证券,4187979214,258946682,347750219,181700,3800,10000
600110,中科英华,840692028,135624565,169694842,4500,0,0
600111,北方稀土,2400338099,92568725,145509088,542563,15200,23800
600112,天成控股,1300074945,119646901,120786335,0,0,0
600113,浙江东日,447247194,92796190,117391412,8700,0,0
600115,东方航空,1350870619,248862358,219263132,1022000,5000,2900
600116,三峡水利,383913539,19810715,27405672,0,0,0
600118,中国卫星,2272397201,129091489,138210006,226500,19300,1500
600119,长江投资,700657134,62734634,55221394,0,0,0
600120,浙江东方,516563662,0,1729526,20200,0,0
600123,兰花科创,621311782,59824843,61890418,68200,15300,0
600125,铁龙物流,1021469989,29420360,46906801,21300,0,0
600132,重庆啤酒,360877142,27743006,33261051,26500,0,200
600135,乐凯胶片,776089128,62698817,55950787,12000,0,0
600138,中青旅,670931760,167633832,156225340,56006,0,0
600139,西部资源,1287990435,73445852,71199860,5100,0,0
600141,兴发集团,726684597,76649174,65887949,4100,0,0
600143,金发科技,1123357802,46549768,61756187,55700,100,41500
600146,商赢环球,480061453,60452824,42810402,3200,0,0
600149,廊坊发展,649195431,28568077,38358521,27397,0,0
600150,中国船舶,2444774226,102979264,92651657,185850,0,4500
600151,航天机电,647936782,55248596,35396494,1500,0,200
600153,建发股份,1523055765,0,3811521,270426,0,0
600155,宝硕股份,100806264,0,0,34600,0,0
600157,永泰能源,1134930638,42709380,56160781,463370,0,0
600158,中体产业,2231279557,259036153,248614879,25201,0,500
600160,巨化股份,1252417829,106707652,73735587,78900,0,0
600161,天坛生物,1049944658,32229830,35263910,1200,0,1400
600166,福田汽车,1419874600,99885557,74304122,181600,29000,1200
600169,太原重工,952581081,38265091,59298475,141800,0,0
600170,上海建工,810249029,18815855,24293644,446550,1000,61200
600171,上海贝岭,1867011109,244946119,181067734,100,0,0
600175,美都能源,642260567,31825324,32497041,0,0,0
600176,中国巨石,999384743,193241310,161288995,1500,0,0
600177,雅戈尔,2189241125,186710430,184773850,229000,16000,111500
600179,黑化股份,270341888,15711031,20454328,9400,0,0
600183,生益科技,926196472,59946833,84203890,2200,2200,0
600185,格力地产,714476198,71613225,95312099,5100,0,0
600186,莲花味精,672863161,84129931,75705664,10900,0,800
600187,国中水务,1016139972,25834848,36553103,0,0,0
600188,兖州煤业,249757903,17188666,15393864,135400,5000,2900
600193,创兴资源,361605807,129563092,118123505,600,0,0
600196,复星医药,1394478851,89127880,100107726,139466,56200,9400
600197,伊力特,479450369,77848063,56216441,200,0,100
600198,大唐电信,1911670328,156000901,178316927,7500,0,0
600199,金种子酒,336318702,24042150,30569606,100,0,0
600200,江苏吴中,1514859701,0,9039299,0,0,0
600201,金宇集团,1050598529,28457940,30711691,0,0,0
600206,有研新材,1248833160,133100568,147148569,2300,0,0
600208,新湖中宝,1176589402,93386071,57436058,94100,14500,48100
600209,罗顿发展,619906629,124110900,105039572,5500,0,0
600210,紫江企业,1417407522,213520599,232461779,0,0,0
600216,浙江医药,843992022,57898761,65051378,29400,0,5500
600218,全柴动力,770230943,33304397,48502962,1900,0,0
600219,南山铝业,1197594106,0,5631558,32200,0,0
600220,江苏阳光,882454753,259326046,197780621,0,0,0
600221,海南航空,1806979687,192033428,180939175,1376700,106500,165600
600222,太龙药业,535075044,42513729,37277924,0,0,0
600223,鲁商置业,530587367,41531640,45437632,1500,0,0
600225,天津松江,338210126,32986197,44218089,0,0,200
600229,城市传媒,915634238,97460709,92538845,0,0,0
600230,沧州大化,419469552,16435935,12906837,4800,0,0
600237,铜峰电子,430040111,0,3150047,0,0,0
600239,云南城投,781597653,36411975,33596449,22420,0,0
600240,华业资本,1465257253,219434605,207402865,9200,0,0
600251,冠农股份,574501430,51788745,52380662,1500,0,0
600252,中恒集团,2092453679,155426504,171692675,835686,32400,404500
600256,广汇能源,1898869309,48421895,64650783,378400,81000,128600
600257,大湖股份,679982107,43177647,52966793,100,0,0
600259,广晟有色,255626126,0,988972,16000,0,0
600260,凯乐科技,883592911,65562785,67972299,300,0,0
600261,阳光照明,420635082,6625931,16778511,0,0,0
600266,北京城建,1221603332,116898248,106050763,41213,0,2500
600267,海正药业,929850355,77340838,57613247,15400,3000,7000
600270,外运发展,825936691,73214188,87308139,2300,0,0
600271,航天信息,736152231,0,2425169,57234,0,0
600276,恒瑞医药,838743679,22656778,32539121,184795,2500,8200
600277,亿利能源,1139659648,85178056,77253496,14200,0,0
600285,羚锐制药,508018585,34573586,31808826,14000,0,0
600288,大恒科技,1019226845,140461962,147807449,75500,0,0
600289,亿阳信通,1106282708,88028077,96015670,700,0,0
600292,中电远达,1387131299,125318522,164252732,390,0,0
600293,三峡新材,687704877,95402375,75213676,0,0,0
600298,安琪酵母,414705303,26675507,19229124,200,0,0
600300,维维股份,575152095,35681391,38406239,30000,0,0
600307,酒钢宏兴,1355865082,56749583,77641388,2000,0,0
600309,万华化学,1585720564,26713919,38806243,197117,50700,700
600312,平高电气,1302066268,61791164,52282474,7400,0,0
600315,上海家化,1716556475,0,23149051,36300,0,5000
600316,洪都航空,1300102078,67852158,58894432,208020,1000,0
600318,巢东股份,585514121,67770641,40568814,1000,0,0
600320,振华重工,501019932,8591593,11599050,5900,0,0
600321,国栋建设,698741313,31539660,45894172,1800,0,0
600323,瀚蓝环境,525742432,48327182,51230049,0,0,0
600325,华发股份,791775992,83723752,49139565,43800,0,0
600329,中新药业,451560120,36804252,44001902,0,0,0
600330,天通股份,1023399995,66741413,77611150,0,0,0
600331,宏达股份,741017819,48514740,42780868,2600,0,0
600332,白云山,1198701077,56800992,71053454,39847,0,0
600333,长春燃气,363102186,35086358,24763810,2300,0,0
600335,国机汽车,474672834,66432900,62818997,9600,0,0
600336,澳柯玛,663358204,33152666,32053863,0,0,0
600340,华夏幸福,1528731894,167939288,170649867,263288,10100,17300
600343,航天动力,841289264,58657113,77145747,4000,0,0
600348,阳泉煤业,495640990,31420857,33609908,61700,0,112000
600350,山东高速,407714690,11494973,9448129,200,0,0
600352,浙江龙盛,2646372839,137281603,170021227,218900,0,200
600354,敦煌种业,615827151,0,8009915,10,0,0
600362,江西铜业,1216841010,158146196,147473540,156701,14400,26800
600363,联创光电,1201808469,109175351,79387011,0,0,0
600366,宁波韵升,948216245,180657277,170952986,3600,0,0
600369,西南证券,3088415410,166460166,215648702,557100,0,0
600372,中航电子,1504175720,44352291,53129525,196823,0,1800
600373,中文传媒,895571767,75562979,67500450,26800,0,0
600375,华菱星马,343472472,0,3465096,0,0,0
600376,首开股份,1558504844,268825231,318506671,156400,0,7000
600377,宁沪高速,257112934,15767132,13971170,16700,0,0
600380,健康元,1517091813,171881708,179032221,1600,0,0
600382,广东明珠,642897215,97648999,43859898,0,0,0
600383,金地集团,1715389998,89963613,114921938,500344,159000,60700
600386,北巴传媒,431817058,27051056,31504129,2000,0,0
600387,海越股份,813374831,56399443,49491021,0,0,0
600388,龙净环保,1451697289,123632593,138341784,1200,0,0
600389,江山股份,218520044,11008316,10118068,0,0,0
600390,金瑞科技,703446009,121556288,157641266,0,0,0
600391,成发科技,1179956489,125163493,91826240,0,0,0
600392,盛和资源,609022816,72396606,59688742,0,0,0
600395,盘江股份,421744587,78983771,84475171,143898,0,0
600406,国电南瑞,2439581360,93047585,97118817,334355,41700,6000
