标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,49719020,3127184,1867589,5431055,610100,779726
510050,50ETF,19537558892,599118879,436255405,162114846,157591169,145398634
510180,180ETF,4392757094,46870457,45000619,49703131,9698100,10289800
510300,300ETF,44812044701,1355295029,886069554,415821072,275219523,278537583
510310,HS300ETF,12100681,2342293,735082,100000,0,0
510330,华夏300,133551430,56237753,46977444,3982400,119000,241100
510500,500ETF,36493090,5129958,8748886,2225400,313800,1217000
510510,广发500,52461416,2358090,2630079,1922676,1522300,2542600
510880,红利ETF,158664638,5496020,2240111,2261543,1162600,1199000
600000,浦发银行,12987289529,1920330307,1822983969,4862838,27809313,27597943
600005,武钢股份,878172528,113471955,104218676,893100,391900,276200
600006,东风汽车,478665437,49883559,47969870,10000,0,0
600007,中国国贸,173061632,15908818,16993626,24200,83626,83626
600008,首创股份,1061881283,192233491,160244960,486901,950125,910125
600009,上海机场,708280787,72871757,84647721,1103897,322252,258761
600010,包钢股份,4386583299,356880709,355584631,3639163,6880486,6608086
600011,华能国际,1080561636,186490140,171940915,1481579,2726751,2837651
600015,华夏银行,3830132737,825182729,926564286,2706650,26734333,26911134
600016,民生银行,10224860265,2144508597,1563207886,10695611,52635944,53376099
600017,日照港,513959336,53919641,62569076,2500,185100,186100
600018,上港集团,991775125,194877636,194069323,654800,4676757,4714657
600019,宝钢股份,1110945742,203895798,204059907,3301657,3458093,3616777
600021,上海电力,387626265,56949189,62391129,11800,133400,131000
600022,山东钢铁,334556095,62016091,53944692,614626,113200,116874
600023,浙能电力,527405484,85329396,94613698,81000,391600,380100
600026,中海发展,485833840,164746567,162871468,27000,6000,6000
600027,华电国际,814322532,0,106726526,1725126,0,0
600028,中国石化,4600939769,917415985,924347170,1563544,6787840,6980340
600029,南方航空,1438663652,182806183,139535658,1335709,2719125,2824700
600030,中信证券,26328458496,6904281544,6846638175,3452801,15651564,15569551
600031,三一重工,1626325028,485088799,500625221,1188395,4871337,4866237
600036,招商银行,8831440651,1389695104,1140739885,11389519,52452566,50944613
600037,歌华有线,1075156429,84412079,77601619,71800,115500,114700
600038,哈飞股份,856295554,71942120,81232024,53600,209500,221100
600039,四川路桥,955095321,197868698,145451286,77900,279700,275200
600048,保利地产,2495014775,841247593,906266602,4486147,10075643,9842105
600050,中国联通,3071141994,476311864,496455572,3332301,9985840,9455440
600056,中国医药,643157842,60870169,67595222,9800,9800,9800
600058,五矿发展,698444202,177530132,156080415,218007,784400,763800
600059,古越龙山,497526148,49679031,45218098,147200,126800,129500
600060,海信电器,1159614176,115305842,121578186,137100,244600,236100
600062,华润双鹤,744979229,72112608,95127288,128663,72400,44800
600063,皖维高新,698872233,97225697,68721440,59400,6000,6100
600066,宇通客车,696926745,96018674,38336825,521119,706260,705760
600067,冠城大通,440556167,70235796,61625784,205190,621990,512700
600068,葛洲坝,1670530020,494875436,544597366,981161,3003508,3009908
600073,上海梅林,640049193,93736477,81909087,49800,63900,63200
600077,宋都股份,454436990,35073052,27333742,54813,80400,48400
600078,澄星股份,323379846,17941541,26743412,58600,5200,7600
600079,人福医药,833183979,39288845,29583247,216615,104517,63217
600085,同仁堂,1005095340,88249363,58053985,675972,215904,148903
600086,东方金钰,692684861,40533820,51546999,45600,0,100
600088,中视传媒,283822512,18428054,21664574,10000,25900,25900
600089,特变电工,2666696859,331637747,400408659,837646,3237958,3317273
600094,大名城,316303929,7509267,4068411,78270,0,4600
600096,云天化,351542433,72666720,53305027,370091,47600,57200
600098,广州发展,662705020,79105625,74349780,114500,113400,98900
600100,同方股份,3188996609,235249679,249223518,634525,1090502,1063102
600104,上汽集团,1141336050,154030044,138684739,2526070,1572411,1448987
600107,美尔雅,466107123,25444288,19434946,53100,800,900
600108,亚盛集团,2031904754,292848024,309024628,382900,1061100,1065400
600109,国金证券,4663973490,808078643,750182613,657892,8683181,8542494
600110,中科英华,806678065,74215122,48424423,31200,78700,50500
600111,包钢稀土,3513639554,757879288,573505481,680709,2910862,2797362
600112,天成控股,390514738,45725730,39954523,0,0,0
600113,浙江东日,117476332,13956925,14236656,90100,2200,6200
600115,东方航空,748602184,101928285,106941558,1113300,1862430,1890038
600116,三峡水利,397036887,109026168,90987239,97242,425800,355258
600118,中国卫星,2116196873,236744277,222740201,196170,1245243,1280823
600119,长江投资,462721425,21470412,32397518,6500,3100,0
600120,浙江东方,877835070,43768330,44824298,26919,10700,13600
600123,兰花科创,805200384,99647650,87957512,277126,260100,278700
600125,铁龙物流,756476532,93444577,63069037,480146,213468,208238
600132,重庆啤酒,405753453,25048691,25366398,117254,26000,21900
600135,乐凯胶片,327858865,23802725,20599013,1900,13200,14000
600138,中青旅,730025749,57192363,49937078,89750,15000,11900
600139,西部资源,859415993,56099578,30868127,55800,28800,26900
600141,兴发集团,515753029,43816702,55139472,24500,10800,10400
600143,金发科技,1112163383,160501231,137949534,1233800,2662531,2645431
600146,大元股份,345583624,3723129,6267142,36400,5000,1100
600149,廊坊发展,569223659,59166353,42165848,87193,225307,230807
600150,中国船舶,2603891643,229478778,268907935,278411,690631,681731
600151,航天机电,1082624767,124916145,108936919,30800,139500,139300
600153,建发股份,1522545365,185763052,261519538,382598,1752089,1746560
600155,宝硕股份,292139455,24538653,18707587,36800,300,100
600157,永泰能源,1213917131,76404543,98909763,355700,1006488,979988
600158,中体产业,1357534805,222195427,229556032,202500,369255,366855
600160,巨化股份,569971041,48370334,63349006,238722,86500,64600
600161,天坛生物,741313637,47508630,60395248,11657,6757,10900
600163,福建南纸,170362855,16975949,7996650,47800,79000,79900
600166,福田汽车,1081009226,127692067,67423694,383857,801100,857659
600169,太原重工,1372726476,281824885,259554167,413223,1654648,1652525
600170,上海建工,709114523,140254921,132854074,214955,1755585,1756185
600171,上海贝岭,699654366,29116935,47005056,7300,23000,23000
600175,美都能源,580428068,37403357,48410062,10300,23400,26400
600176,中国玻纤,671596785,61684461,56350990,13400,2100,1500
600177,雅戈尔,1558700672,209381686,157641141,1102627,499964,513764
600179,黑化股份,169660893,0,1475803,77500,0,0
600183,生益科技,528725095,64884562,28112987,2200,9100,9100
600185,格力地产,500150509,42498751,62616780,78400,177200,205800
600186,莲花味精,305310702,47914783,22039894,110200,2100,6300
600187,国中水务,1542383052,425765566,359271778,32000,184100,174300
600188,兖州煤业,272578281,73148842,55842436,397781,618563,619489
600193,创兴资源,350549253,7456637,11406249,40600,6000,0
600196,复星医药,1868813756,116332784,114920454,797850,278284,274571
600197,伊力特,345983232,46864450,34147282,16551,134400,132749
600198,大唐电信,909718287,21938031,27405066,4900,0,7600
600199,金种子酒,447807642,90979494,82968554,25100,261300,262000
600200,江苏吴中,882895362,21782908,22856984,500,15000,16000
600201,金宇集团,635854328,17866290,10096617,0,0,0
600206,有研新材,593100864,14409372,16762665,59000,0,100
600208,新湖中宝,837790803,195338377,141298337,900972,1726536,1593536
600209,罗顿发展,514654167,29885750,22230073,43500,76300,78100
600210,紫江企业,345340616,30984491,22395771,0,0,0
600216,浙江医药,691469839,39656952,50609943,187600,162500,128200
600218,全柴动力,373375226,35064073,18549694,43000,7600,7400
600219,南山铝业,1022885165,147692207,102870588,264648,425100,407602
600220,江苏阳光,415472383,10183037,13607513,75600,59500,27200
600221,海南航空,1915501640,283878848,253792970,1871050,5990300,5663100
600222,太龙药业,233667407,8769112,16374015,35700,0,0
600223,鲁商置业,297482254,74786370,30840619,129000,0,2100
600225,天津松江,273148632,11218829,9898374,7000,0,600
600229,青岛碱业,291105128,56711060,37143374,21500,3200,11900
600230,沧州大化,292819506,31875591,45231422,34800,9100,1300
600237,铜峰电子,426520115,12449182,15165142,0,0,0
600239,云南城投,580755089,80462592,65670877,91200,165200,179600
600240,华业地产,678544496,0,575487,217600,0,0
600251,冠农股份,444252513,35912612,38984143,2000,46400,56200
600252,中恒集团,2173405607,126387528,124344314,841167,371252,347852
600256,广汇能源,3391399708,279317258,259987522,522092,4670896,4612396
600257,大湖股份,462194386,17282446,16720061,21500,1600,1400
600259,广晟有色,520758950,98626671,118540234,117450,117508,135908
600260,凯乐科技,704280227,28095788,18079279,36200,3400,13537
600261,阳光照明,408166621,25255180,21827441,15000,122100,122200
600266,北京城建,1795712911,683708548,439933128,219597,69000,93907
600267,海正药业,880622704,76890585,54770300,259056,208400,233598
600270,外运发展,605832014,69764817,53470834,20500,20200,12900
600271,航天信息,1405378420,186613595,129321371,429778,363081,392808
600276,恒瑞医药,590777837,23718551,35570864,546257,145390,178900
600277,亿利能源,1168904708,156292101,134668738,102707,140700,106000
600285,羚锐制药,310571403,12523593,23349731,18400,0,8200
600288,大恒科技,335491890,0,2273152,86400,0,0
600289,亿阳信通,799781328,42195169,59494569,26800,5300,3000
600292,中电远达,613228761,40951952,26141167,5700,14000,14000
600293,三峡新材,347880812,18033720,23267749,40000,8000,0
600298,安琪酵母,412542399,24297280,27890662,9800,6000,7200
600300,维维股份,419596053,25514212,25409521,118017,40900,41100
600307,酒钢宏兴,289480343,18928299,17615359,22100,130000,150000
600309,万华化学,1148282539,215151362,157806809,747401,405271,522598
600311,荣华实业,346667553,38214893,45072431,70000,78000,64200
600312,平高电气,1196569470,88018882,52882062,101089,17700,27500
600315,上海家化,1094863617,42709178,64605934,319322,171212,143240
600316,洪都航空,1364022082,142913954,144433140,135079,598565,615786
600318,巢东股份,95326213,0,81988,15500,0,0
600320,振华重工,712919493,166474426,130781689,23500,41100,32000
600321,国栋建设,467087183,41883332,43165016,56300,0,5000
600323,瀚蓝环境,393774527,93625680,69381696,26100,61700,57900
600325,华发股份,1361293445,208761676,191162910,67100,298000,279300
600329,中新药业,319438965,9030497,19433281,26838,6700,0
600330,天通股份,271279576,14527205,20488497,0,0,0
600331,宏达股份,389339744,32948708,46335126,2600,0,0
600332,白云山,1355378749,0,9822280,107663,0,0
600333,长春燃气,263087747,11086458,11723320,24800,13200,39300
600335,国机汽车,227001456,6608622,4646248,8900,18900,19000
600336,澳柯玛,516940204,15282068,13519667,29200,68200,40200
600340,华夏幸福,728739641,61109164,73640491,462882,719527,715127
600343,航天动力,1125575276,57016349,62374267,9300,40000,40000
600348,阳泉煤业,664789525,114862597,93421635,289501,1069092,1098604
600350,山东高速,216348605,45924881,30860496,88400,32000,23900
600352,浙江龙盛,2924540011,336071618,300018598,440536,327389,309689
600354,敦煌种业,424111292,43186192,91053983,31700,69381,64381
600362,江西铜业,1298205246,140916678,144221224,899272,5403495,5318595
600363,联创光电,434659136,17816410,19185907,700,0,0
600366,宁波韵升,814967752,55093148,25750114,30095,222900,224374
600369,西南证券,2662869248,745817963,595905476,840457,1641912,1662512
600372,中航电子,1980989730,121896053,104653616,218267,448548,475248
600373,中文传媒,762055556,44094171,50134375,9200,419500,420600
600375,华菱星马,857774254,52712546,44394511,25300,11800,7800
600376,首开股份,804647890,156104660,204805820,602473,701362,725571
600377,宁沪高速,165516895,30462656,30059558,12500,110400,104800
600380,健康元,361788611,24888997,32438066,35600,8000,11800
600382,广东明珠,489899000,44824376,36576377,0,0,0
600383,金地集团,779984228,274268835,240209785,2666091,5404948,5063476
600386,北巴传媒,306116497,17462269,20827144,18200,53092,35992
600387,海越股份,577745185,22998141,33048727,10367,5700,1100
600388,龙净环保,797708880,137939286,125711968,12100,140804,141804
600389,江山股份,262318455,11114254,23835246,17300,1500,0
600390,金瑞科技,548022226,12113589,19352731,7200,0,10800
600391,成发科技,753503025,96498257,95282769,0,49900,49900
600392,盛和资源,518034535,107583307,85755539,7800,73500,70400
600395,盘江股份,496441043,71319863,85975394,180600,668429,653129
600406,国电南瑞,2374990360,206800937,151208904,361775,1085336,1101100
