标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,38904660,339376,176462,1179936,354599,405746
510050,50ETF,10117105793,190520271,171375581,21883094,76517315,81274095
510180,180ETF,1688118416,58709061,7934803,3037373,16096875,17363100
510300,300ETF,10477544556,0,23520032,56219156,58156744,71134675
510330,华夏300,310059263,25870235,6251190,1379400,8510600,9617600
510500,500ETF,21660940,82234,112729,250300,0,40000
510880,红利ETF,170651803,5213160,685889,112650,2907470,3152670
600000,浦发银行,7233770807,113525141,123447479,4483716,5358598,4956046
600005,武钢股份,251356318,2536366,2932626,1726090,159100,467703
600008,首创股份,244903565,1933501,1990220,49300,9000,13300
600009,上海机场,398754847,8872692,5816460,750146,119101,200528
600010,包钢股份,828809363,85696527,58888356,3474218,2315400,2222700
600011,华能国际,324218161,4972551,7425911,68350,332622,452665
600015,华夏银行,1154437031,20678317,28352961,4719022,943698,1270065
600016,民生银行,5710977354,99912886,104730513,3425389,4918840,4998091
600018,上港集团,437161964,13065117,21162847,959218,87000,195900
600019,宝钢股份,399364053,30632658,4676147,729825,649102,580222
600022,山东钢铁,93326379,1321903,3514898,19212,186500,295448
600027,华电国际,391594877,4496944,6283376,48565,270616,311516
600028,中国石化,716323835,65618711,21424133,1070792,3300772,3223472
600029,南方航空,469046040,9721473,2872890,854043,507600,126403
600030,中信证券,4971624842,133594247,129902801,2037348,6342248,7128472
600031,三一重工,556663164,13666309,5413007,2051738,796000,786400
600036,招商银行,3306713911,52426660,65309653,4078238,4332731,4986815
600037,歌华有线,251925553,4841644,6832325,5800,35300,36500
600038,哈飞股份,348322334,22476215,11167711,28800,19400,9900
600039,四川路桥,245798395,1778885,4232814,51500,43600,0
600048,保利地产,1975610304,29506878,18730149,1465681,1038100,1745862
600050,中国联通,1475077879,13584473,18916315,250320,322700,349300
600056,中国医药,207623774,3835189,6454471,13000,700,3500
600058,五矿发展,125403931,12623316,14594542,173933,125066,142767
600059,古越龙山,331891193,25742301,15487759,193415,29400,28100
600060,海信电器,673944513,18423864,16885798,295471,167634,126634
600062,华润双鹤,263609687,3261945,5268919,142966,41082,85566
600063,皖维高新,140103754,0,1611105,28200,0,0
600066,宇通客车,175171995,4069388,10950185,1031165,207646,193277
600067,冠城大通,431066645,7042656,11659748,106600,700,23300
600068,葛洲坝,290017242,8228569,7791785,560766,639700,1119127
600072,中船股份,97797884,17290262,10246719,4200,0,0
600077,宋都股份,77292077,990629,1071770,7400,41900,48900
600078,澄星股份,114547855,833897,1309712,35700,6500,6700
600079,人福医药,273514685,23363779,13721701,135281,94416,48021
600085,同仁堂,415235989,3135692,10141259,556533,158737,285826
600086,东方金钰,486566005,1928321,6782100,49784,600,10700
600089,特变电工,700151968,0,9345174,828495,0,0
600094,大名城,102452131,986976,626841,17400,8900,6900
600096,云天化,223437527,19041030,20709475,193556,363691,507451
600100,同方股份,1618989773,109634093,119255487,813240,990153,1007553
600104,上汽集团,822570977,42028126,29196431,1287537,1357299,1216436
600107,美尔雅,162846645,3032482,3294974,34100,36100,33200
600108,亚盛集团,1335445722,27278307,54357919,456342,381254,353054
600109,国金证券,1117187045,148192069,113689775,467917,614947,589047
600110,中科英华,217103337,5596499,5069532,13800,18500,8400
600111,包钢稀土,2270244990,50801506,69709867,511019,671252,656462
600113,浙江东日,181790291,6912544,8276159,35200,187600,183100
600115,东方航空,246930235,1313341,1144818,282999,144300,19000
600116,三峡水利,157999520,2460560,4489030,8800,10000,10000
600118,中国卫星,801723358,20982542,25954014,378432,173453,194553
600119,长江投资,305214258,23107966,20901249,8100,3000,3400
600120,浙江东方,554045395,60602708,33614418,39507,319601,330201
600123,兰花科创,493579143,20269163,22087959,221306,199297,210797
600125,铁龙物流,377502489,4986492,6182561,59328,58900,93900
600132,重庆啤酒,222179683,4102084,2908292,58237,56600,52500
600138,中青旅,313249255,8794830,9309588,35800,27900,27707
600139,西部资源,248940230,0,2083049,104800,0,0
600141,兴发集团,212953988,0,361049,43536,0,0
600143,金发科技,674257362,15842404,20887739,246800,248500,522200
600145,国创能源,100723307,1718310,1483204,18600,27100,224700
600146,大元股份,113558437,0,1011607,41700,0,0
600149,廊坊发展,87840006,4027060,4599203,22200,5700,19200
600150,中国船舶,447465156,15512286,13514773,921367,419537,363937
600151,航天机电,377361004,15687924,7214303,35800,66497,49597
600153,建发股份,353180440,30625899,12125353,317618,1413082,1393382
600157,永泰能源,395319447,6144480,11526790,83600,30000,38100
600158,中体产业,557614239,19891237,15792371,164400,52900,51400
600160,巨化股份,198064953,4897299,5687778,137600,58400,73717
600161,天坛生物,435748941,23464641,26358586,12400,9848,9848
600163,福建南纸,167290106,2475605,2345500,125200,10000,0
600166,福田汽车,357902386,3298770,4033405,416812,80100,80613
600169,太原重工,316180758,1660921,2220904,236412,55000,53300
600170,上海建工,280440764,3058828,5289920,80106,37457,150165
600175,美都控股,556272399,9502104,6797670,35000,0,0
600176,中国玻纤,84847914,4277188,924853,10000,14300,14300
600177,雅戈尔,505210708,0,2630422,485339,0,0
600179,黑化股份,100284937,2338178,2874433,42100,6300,17600
600185,格力地产,163674653,4151789,5407057,78900,16300,25200
600186,莲花味精,84669115,154007,789935,56600,10100,0
600187,国中水务,352540239,20153387,10087932,21000,21000,0
600188,兖州煤业,150264970,5378645,2709011,411615,173173,134296
600193,创兴资源,191652867,4396020,5660763,25100,25000,7800
600196,复星医药,1054862732,41192706,45042879,693613,858343,938843
600197,伊力特,167629152,4060529,2773324,16400,0,2100
600198,大唐电信,320620376,11613789,11271979,5500,500,2800
600199,金种子酒,229290906,5232120,11147151,33200,13100,11600
600200,江苏吴中,263708309,18232034,10686453,1300,0,4300
600206,有研硅股,323653485,4350788,2541534,6800,2000,4400
600208,新湖中宝,254869670,3673202,7363184,1105768,365300,332800
600209,罗顿发展,320592954,16349528,14603812,28600,51500,52500
600216,浙江医药,427714965,5304907,7489459,203817,85000,92900
600218,全柴动力,160172028,3607164,5175357,13999,499,4000
600219,南山铝业,367010908,7090632,3004421,268005,32300,29857
600221,海南航空,268784789,4468375,8853198,250262,175500,9000
600223,鲁商置业,72782782,714249,1537950,5200,17514,17514
600225,天津松江,129841792,16582087,15093504,85600,10000,12300
600228,昌九生化,68076484,36600,98253,0,0,0
600229,青岛碱业,217392162,1734462,2728618,13400,3300,0
600230,沧州大化,116323730,821157,1280387,12200,1300,0
600239,云南城投,425620159,2414822,4261710,84900,61600,20000
600240,华业地产,284443061,2389692,4295004,82300,41800,40000
600251,冠农股份,114571119,14190995,7324442,3700,0,8100
600252,中恒集团,792697862,10046206,8412677,579696,212705,245971
600256,广汇能源,3216585094,35443052,38057973,1603534,1386057,1348177
600257,大湖股份,291632714,6930673,8465629,30001,24000,10700
600259,广晟有色,355993456,25735084,14941129,165149,18600,21513
600260,凯乐科技,313745111,2635551,3899034,73194,0,11700
600261,阳光照明,92986510,25192004,12244685,15500,101168,101268
600266,北京城建,263201340,2993908,3286456,120461,71536,47040
600267,海正药业,501808239,13843485,8246441,102169,60000,148800
600271,航天信息,1132045636,20225197,28845481,315205,241562,214162
600276,恒瑞医药,230025821,10989760,11126210,535724,56479,68900
600277,亿利能源,194668393,1726616,6674183,105907,1200,16000
600285,羚锐制药,188239700,3120983,2722120,1600,3800,19500
600288,大恒科技,289066461,5111333,4969891,140801,3000,14400
600289,亿阳信通,400418256,13731567,7339589,6000,0,10997
600292,中电远达,206886421,20050573,14312018,300,7500,9100
600293,三峡新材,124451771,339656,2404250,6000,0,0
600298,安琪酵母,290939158,11337726,11579515,1600,12200,19200
600300,维维股份,144022261,2090480,2756856,168485,2363,4563
600309,万华化学,410490001,9507673,10622838,977110,434532,490510
600311,荣华实业,76605770,1881893,3549052,68100,2000,2700
600312,平高电气,405669914,23198330,7761864,132338,9600,10900
600315,上海家化,486988749,56039048,28008431,205514,223871,278955
600316,洪都航空,723227229,30074794,32394837,96636,123344,119944
600318,巢东股份,129971442,4231078,3437064,0,0,0
600321,国栋建设,135046363,3673390,4575362,0,0,0
600325,华发股份,465649013,17260566,8620453,104915,30400,11900
600329,中新药业,78997315,2318473,2695337,4900,0,0
