标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,41789471,3079141,3177115,4384904,1711200,1711600
510050,50ETF,20536031330,649412705,341619480,96802477,171528571,197236783
510180,180ETF,4551216240,137711562,53002339,22437081,37163727,42666403
510300,300ETF,46912996596,1719731411,662648163,237343125,484112723,536133090
510310,HS300ETF,12733726,2162937,1445792,64000,15300,36000
510330,华夏300,58341928,5365374,8154326,2774994,1230400,1339700
510500,500ETF,56307999,3678353,6364461,2351038,483200,725700
510510,广发500,41914800,4581515,797540,2031285,2658300,3152200
510880,红利ETF,143168370,2924702,1159032,1801354,1384100,1829994
600000,浦发银行,14563049033,550312010,569026360,3030241,11944388,12602884
600005,武钢股份,858230909,38907981,36013715,628000,405600,443600
600006,东风汽车,473711534,25790707,12560136,9700,1200,0
600007,中国国贸,168838307,9167149,9252039,29400,700,5000
600008,首创股份,1077764627,87779427,62093142,278200,622900,823890
600009,上海机场,591904759,22639317,31968382,874837,150300,192403
600010,包钢股份,5989058474,701623981,743236003,3121663,14744980,15908880
600011,华能国际,922007976,99720521,66982231,932034,2129581,2292489
600015,华夏银行,4294189743,192053494,207564111,1524960,2985342,3390342
600016,民生银行,9446821548,338964699,335720062,4828837,17571383,19373458
600017,日照港,570948337,40620304,57790473,8600,117300,115200
600018,上港集团,927919093,52498150,57203334,693872,1305436,787064
600019,宝钢股份,1654164893,448604404,364723637,2992085,8568161,8308144
600021,上海电力,989218147,259925599,244671247,30500,115100,116300
600022,山东钢铁,269899609,11932781,17766580,377400,227100,196600
600023,浙能电力,525947513,15828929,46085290,72001,163646,179245
600026,中海发展,824251538,79270876,90980402,12000,6000,21000
600027,华电国际,1262164955,87319245,136477156,426331,1417290,1585289
600028,中国石化,7277801629,836088200,550428312,3299964,2106800,2770000
600029,南方航空,1401832153,80946820,74489398,1095900,2552411,3011911
600030,中信证券,31330008858,2299059527,2305323818,2496833,33815864,33992355
600031,三一重工,1650188095,81925591,98108454,764389,3251504,3230207
600036,招商银行,9681017011,330114497,424984805,5730795,9008143,9882227
600037,歌华有线,1296459574,0,15140261,89400,0,0
600038,中直股份,840258909,64406993,106056614,76000,80300,78652
600039,四川路桥,954941852,44615379,85121383,22100,32300,29800
600048,保利地产,3737299476,403275794,427322569,2563107,8101564,8328164
600050,中国联通,3595317863,266045142,253769486,1494400,6157014,6488441
600056,中国医药,582613341,51753932,53000596,9600,19800,25000
600058,五矿发展,617822015,31997030,33578089,122700,111874,136974
600059,古越龙山,530337207,26996787,32492820,132200,165658,177258
600060,海信电器,1701023861,168708788,242315692,309900,736539,870639
600062,华润双鹤,780173148,59146166,54949269,70500,83750,134310
600063,皖维高新,686591923,18209318,21765234,49500,28700,12600
600066,宇通客车,587124388,51570251,73901932,617588,428357,449695
600067,冠城大通,515928923,26507129,22241360,153448,63400,14600
600068,葛洲坝,1752130989,68287271,96513556,621047,1881331,1917545
600073,上海梅林,769425894,55078117,47840102,37000,14400,24800
600077,宋都股份,458889433,11517678,14202301,18800,70400,83400
600078,澄星股份,416627217,14627585,14730274,31100,11800,14700
600079,人福医药,848910738,22403760,32807316,159097,211421,206081
600085,同仁堂,970902304,29328903,25993151,705746,379064,275492
600086,东方金钰,761671471,11946848,19414905,33700,1100,200
600088,中视传媒,392600619,38163141,36204880,5100,62400,63800
600089,特变电工,3274248553,140735174,163589531,499471,2597905,2763618
600094,大名城,451380609,5580566,7755043,96707,7000,10000
600096,云天化,314556622,19806943,21135685,225101,122800,229000
600098,广州发展,704197153,20862203,22165346,91400,31300,40800
600100,同方股份,4201554839,353164901,312991497,500025,1080371,1153771
600104,上汽集团,1434330610,105528982,104346842,1311202,2128569,2262675
600107,美尔雅,602232651,52907036,45266716,30100,4500,0
600108,亚盛集团,2016895394,147980077,171564116,251600,1957699,1945599
600109,国金证券,4554167161,186685698,190279954,387528,3194734,3226186
600110,中科英华,840956160,19376647,18826848,31700,96500,96500
600111,北方稀土,3421005488,167838878,196595572,329800,1100100,1196900
600112,天成控股,924328653,64427167,50043172,0,0,0
600113,浙江东日,304061121,25443624,22744788,10000,52100,63000
600115,东方航空,891023811,50713767,50947136,820448,1685045,1807445
600116,三峡水利,409724309,33869193,22782481,30500,62199,62599
600118,中国卫星,2171254770,130538486,160119159,189990,460772,473793
600119,长江投资,483542613,83939589,74262268,11300,35200,35400
600120,浙江东方,1128561711,69436690,85697244,51752,95400,100900
600123,兰花科创,845873140,34938704,35411172,191385,105500,107000
600125,铁龙物流,803294788,37639417,29841849,274183,78500,119600
600132,重庆啤酒,426738746,16564649,16227251,71894,39894,47600
600135,乐凯胶片,350055057,16738220,16303346,1700,0,3800
600138,中青旅,776126894,38187316,53044243,72800,26400,20600
600139,西部资源,758886428,19553226,28528116,49000,3900,16800
600141,兴发集团,515366830,20002416,24112750,26000,2400,2800
600143,金发科技,1238434897,53760073,39687478,775401,293300,424700
600146,大元股份,388664695,2302938,6104484,43300,0,0
600149,廊坊发展,606464712,84128764,125230015,91493,766901,788001
600150,中国船舶,2841687534,189695692,175539871,141093,526944,537662
600151,航天机电,1097098896,50617476,58889176,28300,40100,57400
600153,建发股份,1436880438,76988525,56887668,286937,601792,574139
600155,宝硕股份,577695932,36052504,37610727,35600,1600,900
600157,永泰能源,1083835582,34448675,52347754,199100,600093,664104
