标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,11804386,24232,147122,348300,319700,103000
510050,50ETF,637491346,127055790,88196513,27321066,56466150,58492866
510180,180ETF,356370657,15979619,8254300,38005839,47640764,44782402
510300,300ETF,3595896643,135393269,86504442,59903990,136828257,139218150
510880,红利ETF,13087827,719624,436955,871939,442900,319200
600000,浦发银行,3530235429,286780582,242501316,6072943,10376518,10338236
600005,武钢股份,113733399,3180483,1941943,849237,83200,459600
600009,上海机场,84383123,2652542,6421660,1013857,390037,82800
600010,包钢股份,546116360,20772869,12904526,4603018,184200,412700
600011,华能国际,55351616,2747834,9091804,54685,159900,157815
600015,华夏银行,996577774,49459109,50787332,1541067,1427707,1603679
600016,民生银行,5127109470,609395753,304029047,16569555,12658544,14155947
600019,宝钢股份,236519460,9218321,17512426,603243,141200,503361
600022,山东钢铁,39915335,1019763,664465,276500,125400,2000
600027,华电国际,26451876,3794744,1064877,690400,203500,140200
600028,中国石化,233244251,20658567,12655273,3432881,1094092,776100
600029,南方航空,279412267,13134033,28202725,769368,3553392,3112324
600030,中信证券,2783919203,253916523,218771445,2878553,10154337,10091194
600031,三一重工,414728326,21748703,14156976,1959375,1108038,1074445
600036,招商银行,2033866308,233779446,120822579,4069899,8802440,9641638
600038,哈飞股份,99457374,16066483,12068570,7700,0,0
600039,四川路桥,129152142,10846285,7892772,4500,6500,2000
600048,保利地产,1779335778,110408641,83864367,2809055,2583180,2587398
600050,中国联通,969682198,25929232,23479282,337800,344500,518700
600058,五矿发展,242049231,5261348,17556006,285180,226693,325294
600059,古越龙山,91944725,5498541,5060420,2800,43100,40800
600060,海信电器,62660348,8647183,8781732,96562,78400,20000
600062,华润双鹤,38577343,4652829,4185185,74000,47543,64343
600063,皖维高新,85743249,5568839,1656448,19100,10000,0
600066,宇通客车,33246516,1108755,3352074,131334,188188,78696
600067,冠城大通,197013386,10312498,9427240,0,0,20400
600068,葛洲坝,365753533,10345757,18312649,131065,43000,100200
600074,中达股份,21928558,1763714,1228836,6000,0,20000
600077,宋都股份,32300940,17526562,128407688,47600,0,17100
600078,澄星股份,102293840,6473326,4430904,15000,22300,12300
600079,人福医药,69774890,4983434,3407622,4700,2600,7300
600085,同仁堂,322253861,21723046,30061160,567572,115850,149150
600086,东方金钰,79196723,8326715,6507604,1200,4900,3900
600089,特变电工,580828834,14229451,14550523,936303,387240,391846
600094,大名城,21215470,1091608,2567679,0,2000,2000
600096,云天化,238396402,9168289,7196896,166231,43100,11900
600100,同方股份,534052521,28870731,20280367,631074,147100,160521
600104,上汽集团,385317519,47997169,42914395,749537,495027,607727
600107,美尔雅,84362943,3333556,3621714,0,0,0
600108,亚盛集团,272615349,9691568,13279524,291685,213600,326905
600109,国金证券,446402913,28982676,34193788,348376,598744,595180
600111,包钢稀土,2166877737,41667806,74081540,1362114,996307,1243378
600113,浙江东日,48282065,2439155,1941975,10400,0,0
600115,东方航空,82174347,5169802,5790232,1122000,2582900,1725300
600116,三峡水利,59184834,2696019,2535308,0,0,0
600118,中国卫星,468224164,34158499,32067619,410638,405331,398659
600120,浙江东方,179260700,19469745,10047022,22700,53700,63400
600123,兰花科创,799562196,34515566,35109605,335280,382597,411183
600125,铁龙物流,106035382,7517004,10046526,145371,288100,230100
600132,重庆啤酒,218955940,19259204,13710133,123300,34800,167387
600139,西部资源,42685619,7271404,1997549,66100,10100,13800
600141,兴发集团,124780298,18053238,15089377,12500,2200,2200
600143,金发科技,143237586,14148936,8648592,400178,196300,156722
600145,国创能源,56170435,1854112,716852,78900,12000,500
600146,大元股份,110999768,5705180,8121737,9600,1800,7300
600149,廊坊发展,93720312,4990450,2316378,0,4000,7700
600150,中国船舶,409325627,16501170,22047393,252568,36900,58303
600153,建发股份,64696236,5531049,5321857,397328,363519,280397
600157,永泰能源,44414214,0,239342,38000,0,0
600158,中体产业,210080150,8397123,7142647,162300,17800,16700
600160,巨化股份,249874791,13592938,15790565,192349,123609,150900
600163,福建南纸,31205736,0,248415,0,0,0
600166,福田汽车,246894737,11478806,8993547,450768,268580,101300
600169,太原重工,198264496,2791596,2030578,424150,121800,351200
600170,上海建工,67152981,2143745,2947930,129600,67000,48400
600177,雅戈尔,316682317,7535440,18290110,474280,270148,257786
600179,黑化股份,55688896,11172453,6320483,36700,9500,11500
600185,格力地产,46018502,2502932,9140855,1200,0,100
600186,莲花味精,45774972,1707245,1716299,0,0,0
600188,兖州煤业,156898313,31720073,36283659,760749,318178,395775
