标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,33767129,416331,0,3194764,504498,718863
510050,50ETF,5670633427,73336839,26591727,52687821,54407191,57463015
510180,180ETF,1121144410,15318213,5718389,66592726,34736599,29087500
510300,300ETF,8059073271,139074645,63082925,90737111,151898286,151346881
510330,华夏300,377083449,4049,139350,3018963,1069700,517700
510500,500ETF,2546763,81815,160299,409900,0,0
510880,红利ETF,80868899,1680546,85217,1354731,884800,1090998
600000,浦发银行,3892599175,251402064,337141809,8149282,6573820,6193056
600005,武钢股份,201858421,6482274,8901612,1118335,1126500,1042700
600009,上海机场,477496210,243170092,94469917,1223292,564724,559524
600010,包钢股份,518377819,36373289,31573048,2814931,2260800,2092818
600011,华能国际,307089410,9188751,9321988,567641,114900,114431
600015,华夏银行,1049629160,37543882,43266203,2164657,2415774,2426510
600016,民生银行,5084518646,93323654,78639698,31481755,7737469,7588570
600019,宝钢股份,278934746,17510120,20313442,1904342,1919788,974588
600022,山东钢铁,95601754,4052513,3942409,632700,531800,177100
600027,华电国际,268253742,11144355,5786194,80653,71400,76700
600028,中国石化,737302784,14887032,26428909,753125,641800,566600
600029,南方航空,412803925,30230030,28977818,1886546,2946691,2954658
600030,中信证券,3356535514,130457677,147992300,3592721,4131627,4709450
600031,三一重工,502622701,32912141,21086938,2561814,1181161,1034228
600036,招商银行,1963384462,0,54657148,2130507,0,121485
600038,哈飞股份,280982603,66531547,44140820,56010,17100,12100
600039,四川路桥,216258630,19136351,12481237,18200,11600,0
600048,保利地产,1179990087,57810266,40856599,1486362,1565349,1820822
600050,中国联通,1303160267,62734143,56542276,1975200,1147300,1097000
600058,五矿发展,199349238,0,2418993,520386,0,0
600059,古越龙山,252945053,13667059,12798963,20715,0,9999
600060,海信电器,571001065,34984933,30161054,102100,44800,30400
600062,华润双鹤,254864714,9393245,7020949,171350,33955,39555
600063,皖维高新,124442651,4242017,5004202,0,0,21800
600066,宇通客车,140936911,10562010,8566064,882051,327400,201570
600067,冠城大通,448500882,32909307,22356412,67638,38600,34900
600068,葛洲坝,305232723,12963052,11752500,723397,280693,94300
600077,宋都股份,112217447,3595745,4652730,20000,60300,70800
600078,澄星股份,161072841,7850080,9437465,27600,16900,18900
600079,人福医药,245146079,14178458,5838465,25900,500,6600
600085,同仁堂,479644866,24144093,12657869,674711,107947,166591
600086,东方金钰,456685380,34050940,37815802,10400,82199,83199
600089,特变电工,772209056,58161347,66969072,1969023,1136626,1029848
600094,大名城,84582323,12079740,11477120,22300,2000,6300
600096,云天化,285969867,36525635,34350223,387651,500953,386353
600100,同方股份,1257581489,168432258,155621975,1032901,1006698,1086498
