标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510050,50ETF,12206627778,130978038,159098616,49681643,12240700,21073400
510160,小康ETF,893172,20422,7385,0,0,0
510180,180ETF,239842298,1720487,3632687,1473525,560500,124700
510230,金融ETF,8931340,3992651,377240,0,0,0
510300,300ETF,13512693713,206419039,296943012,66668343,13222000,21231300
510310,HS300ETF,9322188,595495,539749,0,0,0
510330,华夏300,10276714,119601,1341426,0,0,0
510390,平安300,258219,0,0,0,0,0
510500,500ETF,1776535003,56448354,65916555,901970210,6973100,2686600
510510,广发500,6159725,26604,391750,4250100,0,0
510590,平安500,60677,4300,0,0,0,0
510810,上海国企,869249,1662,631,0,0,0
510880,红利ETF,23021263,781021,587029,700,0,0
510900,H股ETF,21333986387,117152591,151577562,0,0,0
512000,券商ETF,17772562,3993359,9047630,0,0,0
512070,非银ETF,7123298,263942,90301,0,0,0
512090,MSCI易基,6342077,5495722,4841370,0,0,0
512160,MSCI基金,3534484,82995,13340,0,0,0
512180,建信MSCI,2978319,508559,339571,0,0,0
512280,景顺MSCI,1568835,21348,0,0,0,0
512500,中证500,14338442,1356347,32762,0,0,0
512520,MSCIETF,3535542,599471,627279,0,0,0
512580,环保ETF,4428463,53089,155459,0,0,0
512660,军工ETF,9652467,908512,1065157,0,0,0
512800,银行ETF,59304410,16646573,7074761,0,0,0
512880,证券ETF,89501296,9363274,12233642,0,0,0
512980,传媒ETF,662793,81416,13500,0,0,0
512990,MSCIA股,2307851,175098,364570,0,0,0
513050,中概互联,290262704,1524499,1320970,2396500,0,0
513100,纳指ETF,3348382,1139238,855521,0,0,0
513500,标普500,716840,460676,0,0,0,0
518880,黄金ETF,16520113727,115486391,147245932,208200,120000,280600
600000,浦发银行,3932586497,21689087,34075196,2561520,372800,251600
600004,白云机场,214061491,7652253,10791271,360161,7300,22600
600006,东风汽车,245909729,4615058,7536454,306540,17700,457800
600007,中国国贸,252328672,927176,2185499,24300,300,38091
600008,首创股份,590911329,3540258,2665472,386003,6800,12900
600009,上海机场,212205392,32555097,18514670,190728,21500,49000
600010,包钢股份,1355764375,78431413,57582341,1383800,609200,1332100
600011,华能国际,204133615,5953922,4423977,515100,158900,196500
600012,皖通高速,111322066,2054602,2139934,23600,0,0
600015,华夏银行,2359581787,42712701,48450456,303589,41641,553012
600016,民生银行,8237840335,47693049,56345815,2176002,530900,493700
600017,日照港,354677777,12619037,8467761,175128,41600,114100
600018,上港集团,500169442,2425832,2772813,353299,158400,59600
600019,宝钢股份,1322371432,43885431,37765966,2224790,472800,406400
600020,中原高速,197393365,4477747,4376731,3100,0,0
600021,上海电力,207762035,2978951,2554296,282910,171400,61600
600022,山东钢铁,949356625,34954984,31096556,4658280,3837600,1171500
600023,浙能电力,253458000,3281525,3555546,167836,96100,138900
600026,中远海能,387222422,16004207,11077891,249781,44200,46900
600027,华电国际,255646131,1734652,4582440,22500,0,55000
600028,中国石化,1647820957,61140644,78078034,2155591,1153500,514140
600029,南方航空,1215656794,35980093,52939623,2448052,705300,260200
600030,中信证券,7216610309,334906645,301547610,5982131,1210699,3667200
600031,三一重工,1036066985,42640845,71588713,4631807,6000,50000
600033,福建高速,169526384,205283,515005,38700,0,0
600036,招商银行,2541012716,134016219,114527503,3899482,236000,636763
600037,歌华有线,443024909,2490949,4222430,100942,6300,4400
600038,中直股份,591256013,24231748,15093908,96390,28500,40700
600039,四川路桥,350433304,5846300,11195382,598259,69840,30000
600048,保利地产,1878537247,96644513,159884067,1681624,126300,957500
600050,中国联通,3955572821,41493881,54509044,1732900,140700,649900
600056,中国医药,523494961,10207239,14839438,114925,15100,11200
600058,五矿发展,326618991,1902508,2653808,208950,86775,29200
600059,古越龙山,373837265,1129326,2293625,19600,0,0
600060,海信电器,424842989,3272786,5959156,171690,29300,56300
600061,国投资本,320045575,40468740,38007848,65252,0,54000
600062,华润双鹤,218710378,13801252,8432880,73605,18800,17300
600063,皖维高新,343765034,4384585,4481567,126700,6000,0
600064,南京高科,382479584,9547028,9202038,22200,2000,2000
600066,宇通客车,339694680,9584022,22592574,326380,12000,13100
600067,冠城大通,486532873,3139592,2683994,204700,148200,0
