标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,41396510,10129,314257,350230,23500,28700
510050,50ETF,12557601702,281103730,172571772,36040717,181423740,186013740
510180,180ETF,2300371549,13354257,18595707,9046469,9943288,9814159
510300,300ETF,11694354614,84805896,82989298,108152386,65581187,72989510
510310,HS300ETF,1135394,29790,70062,0,0,0
510330,华夏300,307472602,40673,737189,2492700,670300,549100
510500,500ETF,22915424,1969311,2197287,2127500,10000,203400
510880,红利ETF,207716185,2232257,1315944,587280,1281800,1289300
600000,浦发银行,7275395310,181667179,280091655,5831214,7110414,5989434
600005,武钢股份,232326705,7734022,3958514,487371,764400,808400
600008,首创股份,258993004,5504937,14709821,117501,39900,97000
600009,上海机场,304295999,4383329,6821288,617257,63374,88800
600010,包钢股份,970991480,33773120,46777011,728266,3518000,3405185
600011,华能国际,329210561,2852769,7186789,882837,547300,579834
600015,华夏银行,948998821,17610040,48707337,4978554,1578064,1078364
600016,民生银行,5075030802,43985189,117167644,11580574,5439898,5085297
600018,上港集团,420828858,28261989,27434209,1131700,2554141,2539441
600019,宝钢股份,464932933,49007834,11969246,1762952,1004100,880400
600022,山东钢铁,72713139,2186758,1486859,109540,59500,114100
600027,华电国际,368014914,18066788,26774115,443933,792763,919763
600028,中国石化,939932589,29500677,41758636,1107632,180000,257200
600029,南方航空,479520079,3689991,2450477,811755,87800,81800
600030,中信证券,5093600074,92347017,114815391,4780147,3306078,2876221
600031,三一重工,476037016,7449288,7917954,1935926,133700,263026
600036,招商银行,3796947385,52999177,77883495,3968727,1725711,1279893
600037,歌华有线,429508615,6427518,10552467,40900,800,0
600038,哈飞股份,345526513,15320952,28433225,29800,2700,2200
600039,四川路桥,241975473,3182736,5369468,114300,70200,66000
600048,保利地产,2007068867,70806813,87447440,3289424,1314093,1163315
600050,中国联通,1440744110,31014129,30972199,611220,987600,981600
600056,中国医药,402082073,8269239,7597621,16300,10600,10200
600058,五矿发展,194062631,7578956,11313713,152564,631958,631058
600059,古越龙山,242414477,3026968,3553925,153313,0,5700
600060,海信电器,674544114,40205927,31613525,408721,64000,53100
600062,华润双鹤,277704832,6710836,9197646,187039,56202,47278
600063,皖维高新,189482826,9320643,8474871,86700,0,900
600066,宇通客车,363363120,13527243,6841541,765703,241790,352162
600067,冠城大通,366063010,20779673,34933810,71000,28800,25100
600068,葛洲坝,342848493,7083001,7308507,573265,91000,150700
600077,宋都股份,98643989,4932514,4825437,58900,0,11500
600078,澄星股份,101810294,9277669,5958998,33400,7600,4300
600079,人福医药,284770512,12338095,14254211,148132,46400,40700
600085,同仁堂,438046974,1337106,6956487,477145,106484,117533
600086,东方金钰,431071662,4661992,2898788,58084,4100,16000
600089,特变电工,1056413020,22018255,33355311,771827,601746,823100
600094,大名城,138593849,16717892,10154830,33300,17200,22000
600096,云天化,288014212,6168586,9232546,147565,67900,42200
600100,同方股份,1904648638,31429694,30439150,666492,285100,206400
600104,上汽集团,1013728729,54055451,39334352,1651560,1019902,999119
600107,美尔雅,145984247,7799270,7992899,51000,3200,4000
600108,亚盛集团,1172346892,19786421,25241975,280015,20300,25700
600109,国金证券,1544468549,107964499,105940116,336030,545830,504830
600110,中科英华,222697771,18801735,14265631,14900,0,4800
