标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510050,50ETF,9596459187,249107551,154991992,40457210,17068886,15100610
510160,小康ETF,469547,1510,10312,0,0,0
510180,180ETF,330200785,3458854,2532121,972365,52000,189600
510300,300ETF,17364367642,113757831,109692142,42872089,16238618,23029204
510310,HS300ETF,5109981,543926,1932653,0,0,0
510330,华夏300,3735643,706295,250,36200,0,0
510500,500ETF,336271040,13978968,19627569,226020454,284400,1215900
510510,广发500,6305159,193719,166923,0,0,0
510810,上海国企,1022434,190925,1046,0,0,0
510880,红利ETF,11551011,2360516,1599998,1300,0,0
510900,H股ETF,27700266107,250675839,305602079,0,0,0
512070,非银ETF,8830585,0,670,0,0,0
512500,中证500,2547012,14300,257573,0,0,0
512880,证券ETF,14644096,3530297,1186968,0,0,0
513050,中概互联,32241831,7540661,5627218,0,0,0
518880,黄金ETF,23097750147,228714391,396015880,244900,200200,0
600000,浦发银行,5083933614,268975694,211914021,1964108,754200,311700
600004,白云机场,348877895,15635290,34915062,34245,0,27000
600006,东风汽车,398771057,2827031,6279613,3051,2400,0
600007,中国国贸,264855119,1455792,615277,18500,2400,12600
600008,首创股份,1178493698,12288958,13274436,1200618,404200,81700
600009,上海机场,284913167,26363031,24400741,155510,13600,34300
600010,包钢股份,1396339829,14184888,18859332,192779,144800,1303529
600011,华能国际,297259143,3097486,5298603,171800,81000,48200
600012,皖通高速,273797704,3031918,1280000,0,0,0
600015,华夏银行,3272195631,127481446,124196925,1448289,190100,294500
600016,民生银行,10010325346,298697313,328964855,2540481,293500,1524300
600017,日照港,597194343,4534067,6715114,0,0,0
600018,上港集团,832288728,57204280,60000961,1038700,243000,104300
600019,宝钢股份,1818624336,423340738,293025083,3347743,875100,3102606
600020,中原高速,291003142,11002563,9195466,2200,0,0
600021,上海电力,297598646,837643,1939065,105000,54100,0
600022,山东钢铁,1956310855,52033544,53354272,3321100,2687900,1102400
600023,浙能电力,499025024,68812296,68400550,453596,330096,60500
600026,中远海能,554332865,11584339,8605739,0,0,0
600027,华电国际,386857649,7419146,5180112,15900,0,2100
600028,中国石化,2648701514,348329359,384268168,2386906,737300,4151616
600029,南方航空,2092958158,170861347,213580446,4332470,1526200,1953200
600030,中信证券,9724349044,659379935,665357674,4430428,603500,712581
600031,三一重工,1279832939,71625081,86491360,4973636,701900,449000
600033,福建高速,169951818,2246664,1459829,0,0,0
600036,招商银行,3442559965,362933728,327900692,4319450,898304,1051900
600037,歌华有线,577153371,4454224,6467202,2000,2000,400
600038,中直股份,834216696,15842752,32760974,88885,17200,15400
600039,四川路桥,455274340,5015613,10455237,1500,0,0
600048,保利地产,3143698048,482344367,303349470,1645734,672384,1281082
600050,中国联通,5281173841,96930200,121247098,2339656,211900,2049200
600056,中国医药,614951310,22862342,13558384,16800,0,900
600058,五矿发展,484589360,3123000,4330264,14659,0,47158
600059,古越龙山,501477434,6917243,6873593,20100,0,0
600060,海信电器,705632553,32289994,15630104,149600,17200,47100
600061,国投资本,397953938,7899081,10493715,2800,0,10200
600062,华润双鹤,340633475,5805852,6646170,17140,0,0
600063,皖维高新,455513411,4090328,4444337,0,0,0
600064,南京高科,485959597,11643660,8564101,0,0,0
600066,宇通客车,591546062,22541006,41761821,301550,108200,23900
600067,冠城大通,804098125,8083194,10381917,9400,8500,82700
600068,葛洲坝,1692385400,157269435,122202152,323000,207900,178100
600073,上海梅林,616255899,7778147,8110608,19241,0,24900
600077,宋都股份,429008814,4582222,3347676,32000,0,0
600078,澄星股份,356859862,4574506,5733985,0,0,0
600079,人福医药,890952672,34474076,38806112,14100,0,0
600085,同仁堂,523864566,20602397,15249756,37200,5400,0
600086,东方金钰,437835068,0,96948,0,0,0
600088,中视传媒,319580629,3821006,2996180,27020,26300,1000
600089,特变电工,1854042119,27153527,44470115,22200,20000,1000
600094,大名城,690055762,1428361,20673251,28000,14000,43900
600096,云天化,460143884,3076321,3313925,36300,0,16400
600098,广州发展,416143750,1768340,2454649,7700,0,65000
600100,同方股份,2429238183,20212159,21979064,231700,10900,25500
600104,上汽集团,1905209430,108592073,77443839,734500,109700,174840
600107,美尔雅,549042894,4376636,6043275,12140,1600,3000
600108,亚盛集团,832038449,6066059,10542713,133400,31300,110600
600109,国金证券,2231567743,30929246,29272291,152000,0,32000
600110,诺德股份,1280405494,26579818,13301273,0,0,0
600111,北方稀土,2624414527,55846603,69095455,789600,581000,162800
600113,浙江东日,300649973,5256954,6917747,49900,0,70000
600115,东方航空,1074257111,105687490,139578218,700000,330300,456200
600116,三峡水利,655489749,3806834,7031416,16400,0,0
600118,中国卫星,1222296111,15332451,23094805,169400,3200,44300
600119,长江投资,421427432,7483657,12457887,187400,60000,0
600120,浙江东方,885749344,12175409,13625791,7129,6900,25900
600122,宏图高科,398224462,0,4607474,0,0,0
600123,兰花科创,766533281,53525835,55713058,85900,28800,181486
600125,铁龙物流,1085599242,19332263,19957075,329709,35000,381200
600132,重庆啤酒,371289032,1436893,5242052,21100,0,500
600135,乐凯胶片,587526286,8271839,7470933,5700,4300,8600
600138,中青旅,381902515,24566234,39082726,57515,1000,4000
600139,西部资源,453856542,9878621,10819768,78900,78300,25000
600141,兴发集团,863303188,7047067,16937192,24400,500,0
600143,金发科技,528019075,2081325,5379324,49300,0,0
600146,商赢环球,320798223,9429194,13052599,4400,800,0
600150,中国船舶,1589365446,0,4634084,96200,0,0
600151,航天机电,409416119,6438121,4406107,0,0,1100
600153,建发股份,1235620202,89424325,31373206,353717,147191,49200
600155,宝硕股份,546412116,25809168,21556860,283200,63200,0
600157,永泰能源,760112690,0,1175282,187800,0,0
600158,中体产业,1148412135,45785231,47941640,236900,30000,66188
600160,巨化股份,1142946616,60641353,59115197,91400,33000,196800
600161,天坛生物,789195009,12180050,21278054,2000,0,0
600162,香江控股,311229881,3840131,6890353,0,0,0
600166,福田汽车,1282090075,13430908,37253730,491700,0,244700
600168,武汉控股,138129466,605363,2347925,0,0,0
600169,太原重工,376632473,6334311,3834712,6000,0,0
600170,上海建工,617452811,35641556,33203833,446849,7000,141000
600171,上海贝岭,910905627,32311085,42721605,96899,20000,62500
600175,美都能源,646209721,16403800,79948175,900,0,0
600176,中国巨石,1057334613,52024371,36414770,90540,24100,15100
600177,雅戈尔,1160118689,18369503,28742422,344700,5700,23100
600183,生益科技,764943519,34696533,45260237,30500,3200,0
