标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,3368197,125809,11373,0,0,0
510050,50ETF,7404115636,44645502,32233084,17920185,7005500,11983301
510180,180ETF,508251491,1069401,2839300,1652386,9200,0
510230,金融ETF,9894491,423730,219787,0,0,0
510300,300ETF,20733364595,124510691,31626608,129800060,30749105,34606268
510310,HS300ETF,2802308,335707,200238,0,0,0
510330,华夏300,4068016,0,0,26500,0,0
510500,500ETF,106805051,4587871,5841700,102199534,2803000,596000
510510,广发500,8471262,9002,107420,10081800,0,0
510880,红利ETF,4633229,22925,62975,52700,0,300
510900,H股ETF,1154863721,74377966,70373737,0,0,0
511010,国债ETF,37601278,15027479,18021500,0,0,0
512070,非银ETF,9869220,406047,115737,0,0,0
512500,中证500,2165729,0,614,0,0,0
512990,MSCIA股,2112346,3097,24333,0,0,0
518880,黄金ETF,1436818565,56120095,91516266,0,0,0
600000,浦发银行,2217848823,33289184,102229409,5834122,177725,179690
600005,武钢股份,702666450,97102033,86169658,474500,110100,5000
600006,东风汽车,541346085,34038573,27730643,0,0,0
600007,中国国贸,438230882,9329364,9668091,0,0,0
600008,首创股份,770783346,24862088,29887333,113200,10000,100
600009,上海机场,437565353,18113630,22774517,60474,17200,7600
600010,包钢股份,1340728158,239984044,250566704,4329500,2411900,1611400
600011,华能国际,329267283,12882909,5380683,65500,12200,22000
600015,华夏银行,1867975021,77211785,121658040,4148298,21700,17400
600016,民生银行,5824535379,54461348,100682431,15725819,2844300,1500300
600017,日照港,536484338,53840693,61281618,102500,100000,0
600018,上港集团,586300320,17496429,21172851,684900,100,0
600019,宝钢股份,1043138406,102682050,88277525,512100,178300,89200
600021,上海电力,364293615,0,2016970,74500,0,0
600022,山东钢铁,450827398,94387701,83340491,248400,234000,685800
600023,浙能电力,753010202,60320829,46071847,83200,2600,0
600026,中海发展,596365300,72962052,77635852,90000,5500,2000
600027,华电国际,502014750,33417723,22488609,24700,5000,2000
600028,中国石化,2300524464,82159349,92165124,7097371,674900,701800
600029,南方航空,1835967018,148631038,151281971,2324397,419800,849500
600030,中信证券,9874044883,1287619443,1517996865,14149645,1983600,764500
600031,三一重工,1095176390,122520091,124787878,163900,0,539963
600036,招商银行,2046787680,53456231,54579134,2353622,61619,276901
600037,歌华有线,1141125358,41597524,46033073,31300,0,0
600038,中直股份,865033411,17500024,29553097,73700,4100,11600
