标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510050,50ETF,11901355216,123876874,138863163,52119594,16841300,14163400
510160,小康ETF,947337,1459,1118,0,0,0
510180,180ETF,317024691,90443,122532,775025,216400,95300
510300,300ETF,16682083007,30868141,59654715,71047713,10406100,11787900
510310,HS300ETF,2918955,143745,64528,0,0,0
510330,华夏300,2692666,0,0,34700,0,0
510390,平安300,75072,5342,0,0,0,0
510500,500ETF,1687434489,31647702,47727582,434274750,6100210,330300
510510,广发500,6263324,128085,0,11013500,0,0
510810,上海国企,605940,0,91,0,0,0
510880,红利ETF,11737430,158267,367089,2000,0,0
510900,H股ETF,28980886760,167025115,369336877,0,0,0
512070,非银ETF,8484163,19991,15918,0,0,0
512500,中证500,2380789,156655,100290,0,0,0
512880,证券ETF,58481045,1758561,3018692,0,0,0
513050,中概互联,69101338,1952666,2348980,536100,370700,10000
513660,恒生通,348112,13625,48466,0,0,0
518880,黄金ETF,23280408401,119532774,219454612,46300,26000,0
600000,浦发银行,4617543096,20412071,30128993,903051,252300,91131
600004,白云机场,323272078,31389513,30520368,93900,6700,0
600006,东风汽车,319695595,2673403,2845040,32429,0,0
600007,中国国贸,231494796,3847889,5526624,15800,500,2000
600008,首创股份,892152222,4275351,6022981,385800,55300,5000
600009,上海机场,242050639,47597100,18518679,212814,1800,8600
600010,包钢股份,1450180081,23604302,20377862,2376560,1597800,411500
600011,华能国际,219931026,4497420,6670848,274900,26800,132900
600012,皖通高速,268195840,8076181,2328301,23600,0,0
600015,华夏银行,2820407698,65665205,55641532,1265189,192000,117000
600016,民生银行,9379875861,41303861,35684765,2134981,335200,30600
600017,日照港,500431243,4919963,6718032,0,0,0
600018,上港集团,728003814,4087296,5869490,921200,100000,0
600019,宝钢股份,1356911923,40103812,71275408,2283414,859700,428918
600020,中原高速,249307947,3499579,5176105,0,0,0
600021,上海电力,260063491,1224386,2314105,63600,18000,7500
600022,山东钢铁,1538813931,0,97547427,512300,0,0
600023,浙能电力,362062309,5151293,5966967,93900,4300,4900
600026,中远海能,537601089,6316271,5232760,62000,20000,0
600027,华电国际,325071611,3554156,8177931,204619,197919,0
600028,中国石化,2090933166,48609237,65987932,1762327,981831,452900
600029,南方航空,1488668602,55526056,68015933,2619750,181750,167300
600030,中信证券,8414425187,157414175,144284443,4529822,406500,874600
600031,三一重工,1337536461,23523387,34583514,570000,96400,37700
600033,福建高速,178884292,1990138,1556226,38700,0,0
600036,招商银行,3343110873,66180933,113628423,2990174,320900,111100
600037,歌华有线,603710682,3208858,7298874,17300,0,0
600038,中直股份,784697535,9970026,8490381,103362,5300,3400
600039,四川路桥,411056207,2511737,4153185,52200,1500,0
600048,保利地产,2228499410,82193721,125342205,2447800,1101200,136200
600050,中国联通,5102054865,45845360,51274153,1640056,20400,87100
600056,中国医药,729001908,20817771,20009974,22000,0,0
600058,五矿发展,440892548,1768339,3023106,35447,0,61200
600059,古越龙山,445832731,12387039,12729513,12300,5000,4000
600060,海信电器,533965116,5541443,12130023,106600,35500,18337
600061,国投资本,365880904,8901218,8454633,42300,0,2000
600062,华润双鹤,352244834,8989279,13313120,29520,2400,0
600063,皖维高新,443162651,4653321,4338779,44000,1000,200000
600064,南京高科,444462363,1885188,2763073,108200,0,0
600066,宇通客车,409920326,11429903,6580054,235850,14200,75700
600067,冠城大通,701219894,3902889,5255816,20600,0,0
600068,葛洲坝,1591942351,17468850,22826222,265700,141700,72600
600073,上海梅林,578792704,23833157,23223110,35541,12500,0
600077,宋都股份,392407403,5663996,7738549,6300,3100,0
600078,澄星股份,318734052,588457,676012,30100,0,2300
600079,人福医药,936015472,15713874,18927818,2300,1300,2900
600085,同仁堂,560537855,41725521,37046514,73500,9000,2100
600086,东方金钰,399906081,0,122793,0,0,0
600088,中视传媒,327571959,2081631,3877879,24220,5800,12000
