标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,639850,5224,0,356626,2100,135200
510050,50ETF,284658069,52151098,46556237,14633245,21425810,15417300
510180,180ETF,54892855,2551397,1373313,23321838,13088700,11692072
510880,红利ETF,2527899,13942,0,179400,3300,1600
600000,浦发银行,1332214807,130737555,24260356,61800,0,110800
600005,武钢股份,85544999,1334421,752152,111640,100100,100
600009,上海机场,57235008,5557178,652295,73031,53623,4023
600010,包钢股份,452740418,32140251,52270498,1708835,596600,415400
600015,华夏银行,305729722,17244849,15888216,68260,10100,68900
600016,民生银行,1458236055,131390915,40349634,1600528,48700,201100
600019,宝钢股份,180609175,3607115,1280538,8600,6000,1000
600028,中国石化,299907074,5743081,3352516,8800,0,2800
600029,南方航空,175518640,1931608,2861486,22100,0,0
600030,中信证券,1058338051,94816902,57399114,3566115,1793421,2447021
600031,三一重工,203458368,17354914,6078398,922380,325100,381600
600036,招商银行,787133206,22616887,13647254,280847,9200,32224
600037,歌华有线,90726081,5987219,2701354,44412,11912,7400
600048,保利地产,114890261,7362437,1718821,2637647,449401,810108
600050,中国联通,1440930247,10102633,17723597,509501,100,46000
600058,五矿发展,262810473,15986981,22825877,123071,167325,200747
600064,南京高科,89910385,7622147,3956911,46800,3400,1400
600068,葛洲坝,184848506,8064230,7050264,28417,0,500
600085,同仁堂,111776028,13042407,4394056,44668,278695,273395
600089,特变电工,427146144,11654117,9282197,351911,81000,60700
600096,云天化,40682076,0,4575,61754,0,0
600100,同方股份,356234295,10876402,7097434,304358,126500,111600
600104,上汽集团,186581648,4128150,3410223,324440,84000,32164
600108,亚盛集团,146491042,19397146,4995925,376206,278994,340788
600109,国金证券,100360048,24830270,24276720,167508,90600,83500
600111,包钢稀土,1454692878,287758610,219640236,708882,474160,466383
600115,东方航空,39425961,1557794,86328,101980,31000,30000
600118,中国卫星,84248303,4546100,8102026,27256,33686,30686
600123,兰花科创,409995177,0,4056212,83044,0,0
600132,重庆啤酒,108372325,2568831,9465253,158227,13700,12300
600150,中国船舶,239138121,18081829,11836830,70588,26800,27200
600151,航天机电,52512957,1265120,1156388,224667,156000,10000
600158,中体产业,127678217,10359603,8879676,152700,1400,22400
600160,巨化股份,262212456,21884197,15748092,38935,77900,75700
600166,福田汽车,140371918,11293825,17724706,411069,114000,104310
600169,太原重工,95297703,4332152,2850444,47914,36300,1200
600173,卧龙地产,37989303,297671,1706184,64800,34700,0
600175,美都控股,33879690,1726806,1170214,48300,16300,6300
600177,雅戈尔,151340663,8954753,5470932,121798,12500,60300
600183,生益科技,62110843,5159979,2630287,61852,113699,80447
600188,兖州煤业,105427912,2845764,6354045,201884,80769,40269
600196,复星医药,133841589,5418039,8665728,193486,422200,314923
600208,新湖中宝,31636494,3256848,360659,233400,237200,189900
600216,浙江医药,122294407,4798332,8539046,15285,1000,500
600219,南山铝业,95115366,1164685,1334359,66445,17600,19300
600220,江苏阳光,23164954,492729,612744,57500,7000,31000
600221,海南航空,60007769,2279613,1710773,76122,0,0
600239,云南城投,71348015,3409493,4452113,38200,19800,23500
600246,万通地产,49184632,831637,133550,98800,0,0
600252,中恒集团,241976520,0,4572813,182434,0,0
600256,广汇股份,672449620,29269487,22635020,354965,134423,165502
600259,广晟有色,159563646,15494976,25548222,56989,12100,12400
600266,北京城建,33635024,3822474,398367,106845,17200,57278
600271,航天信息,231074599,4374149,3954008,64560,9900,22500
600309,烟台万华,97070503,4441758,2484368,52243,6530,66200
600320,振华重工,35802797,854144,3786673,78232,40232,33723
600322,天房发展,54906769,1718102,593123,35300,0,8100
600325,华发股份,96538978,5497569,1701954,50400,6600,1300
600331,宏达股份,60797261,1689603,2075517,126000,28400,85100
600348,阳泉煤业,249952009,11901654,11859617,210059,244279,187685
600352,浙江龙盛,101816601,4278965,3030986,100505,143800,156600
600362,江西铜业,469975064,14172646,23926353,678902,329247,199774
600369,西南证券,68552014,1632775,3869319,307477,189200,125400
600376,首开股份,32128164,2001607,2097129,426293,115797,61237
600383,金地集团,117376529,4322566,5512683,1549510,141100,947500
600395,盘江股份,96533352,6723042,8120154,206444,90000,79600
600406,国电南瑞,121667630,3939744,2833620,194800,188900,256275
600415,小商品城,130798689,13917878,2960961,115361,609045,601245
600418,江淮汽车,87564717,2061916,4907393,158100,0,0
600432,吉恩镍业,57649056,625668,818251,88837,25100,36000
600489,中金黄金,178464106,3128611,5327041,356401,348698,299101
600497,驰宏锌锗,84597643,1889152,3501818,164651,123403,116148
600508,上海能源,89327831,3297047,727461,26494,25600,22700
600516,方大炭素,189843302,6302415,6957060,179486,35602,43000
600518,康美药业,106462788,0,2266704,333807,0,18
600519,贵州茅台,571792535,69728275,16898180,264463,17188,36888
600528,中铁二局,42766571,3029264,5059329,246808,56300,56100
600547,山东黄金,237305421,5521963,11134393,220849,196190,169290
600549,厦门钨业,176009332,9552363,11940166,111240,65200,55178
600550,天威保变,156611939,4210556,7585008,722014,130554,203132
600583,海油工程,121498259,2187807,1056038,149012,80000,54300
600584,长电科技,90900767,878241,1657744,44000,19000,0
600585,海螺水泥,434571004,17425217,13504236,83390,157691,165191
600595,中孚实业,18386631,449083,188652,98831,84731,72400
600598,北大荒,81207849,3202794,3130050,35410,1900,7600
600600,青岛啤酒,21354346,1092319,1670950,180435,79523,91973
600622,嘉宝集团,66312306,1965827,5194185,1200,15000,17000
600635,大众公用,42570074,891500,849716,187950,42000,48000
600638,新黄浦,91081391,18602311,2094997,21700,1000,31400
600641,万业企业,45303396,956941,3526188,98000,39600,11000
600642,申能股份,74181758,2255354,531806,23,0,0
600643,爱建股份,105589533,7340750,11366180,314800,125300,42400
600649,城投控股,123881911,5814112,5541115,277972,84400,99206
600655,豫园商城,64426697,2261782,1643162,28525,8400,700
600657,信达地产,37802753,961307,334047,73800,3000,0
600660,福耀玻璃,34830859,357685,605207,108962,119900,20500
600663,陆家嘴,40564927,1043834,1460930,2200,0,0
600664,哈药股份,170344709,6504968,5703163,118300,8600,5000
600674,川投能源,124163591,2396169,7780572,100500,3400,49100
600675,中华企业,89413654,3217846,9662884,143300,0,0
600690,青岛海尔,492627106,10397682,34305123,328632,269800,354783
600703,三安光电,113369698,14754236,11075026,165866,174900,152446
600736,苏州高新,90413835,7900786,5929821,66900,15500,14000
600737,中粮屯河,29589757,1151022,2938583,118340,110900,88000
600739,辽宁成大,850141098,49225755,35171306,926136,210466,190200
600741,华域汽车,31445713,700336,600720,114022,29881,10900
600747,大连控股,104401523,6536460,5171299,196310,38900,21100
600748,上实发展,84186809,1755473,2344613,1000,0,9200
600759,正和股份,91185673,5650768,5913968,47610,29010,29000
600773,西藏城投,69009391,2337078,2967775,34922,7000,8400
600795,国电电力,131862789,2268641,19451950,1284299,50000,0
600804,鹏博士,104169153,12498990,3762982,196632,279500,174581
600811,东方集团,167593343,3879908,4332210,25500,4200,0
600812,华北制药,67879361,3195413,4320779,228452,397492,291840
600823,世茂股份,27791084,1369910,1872646,32800,5100,7900
600832,东方明珠,35829929,1574379,530363,10,82700,92700
600837,海通证券,555623235,29078984,15049316,1216626,532335,757300
600863,内蒙华电,53567381,836975,637446,29758,15672,27100
600872,中炬高新,48557651,2208592,1418399,103000,45084,49330
600875,东方电气,234514393,9177382,5503242,58479,22191,0
600879,航天电子,83819419,2202409,1150224,23005,3500,1600
600884,杉杉股份,86217635,1147003,639258,300,0,1900
600887,伊利股份,96890778,3491318,1885060,274423,65779,105700
600895,张江高科,70967135,3754835,3303374,82667,52700,11500
600900,长江电力,177593189,1336898,1217145,359200,76500,37100
600997,开滦股份,63007724,4721217,4112024,101828,53300,6700
600999,招商证券,137981634,9029723,8324806,183467,941904,894704
601001,大同煤业,60237368,4080245,3090496,55000,19100,10800
601006,大秦铁路,445782890,10415770,4041706,3907,0,0
601009,南京银行,174761595,12144411,3055524,31200,10000,34000
601018,宁波港,48644771,2491905,1112531,36606,1019100,984700
601088,中国神华,511625851,14860488,8086326,625721,68400,10300
601099,太平洋,172943398,12103321,9596308,82500,9800,1900
601101,昊华能源,158014796,5501286,2562221,66899,40200,28500
601106,中国一重,68590404,533915,422876,452,0,0
601111,中国国航,188535578,3902739,2963627,53305,0,20000
601117,中国化学,70559186,5489416,3014667,161516,118500,227200
601118,海南橡胶,149141798,6351899,2053026,147919,89919,63400
601158,重庆水务,104017040,2274498,5064270,3063,2000,0
601166,兴业银行,1326857635,61098195,15346136,39300,500,0
601168,西部矿业,333982348,10623580,6890602,911834,52000,57500
601169,北京银行,419566943,8964092,7078556,12700,0,0
601179,中国西电,82386459,0,168256,17800,0,0
601186,中国铁建,224972694,10708216,3239887,121300,5000,30085
601268,二重重装,34822731,1575743,432509,116661,111200,13279
601288,农业银行,103900071,21331700,14151262,19600,19000,0
601299,中国北车,180734873,5927112,4912161,0,0,0
601318,中国平安,1041006944,73021638,68586220,1063508,136037,241580
601328,交通银行,399602316,16323141,5460237,8320,0,30800
601377,兴业证券,145150982,12156491,12296556,128892,129999,139351
601390,中国中铁,151266354,5842777,5488225,146700,4500,0
601398,工商银行,69514854,8039868,1178998,627500,51000,267400
601588,北辰实业,50578421,3412593,763,0,0,0
601600,中国铝业,99014184,5157811,1318760,523802,159500,193915
601601,中国太保,177980742,7863087,5158250,407063,334500,71987
601607,上海医药,205961008,12417176,5946521,73200,64700,94200
601618,中国中冶,164376383,3079653,3491353,37114,0,0
601628,中国人寿,185750325,23941131,3767434,322269,56700,47375
601666,平煤股份,177998806,8298241,1440341,134601,34900,24800
601668,中国建筑,237029544,16823697,19334618,305961,422400,449300
601688,华泰证券,189336562,27589817,21827367,1238096,1185845,669849
601699,潞安环能,369192623,16415296,15994841,338073,212067,231167
601717,郑煤机,362756236,24651619,16699506,69400,178776,170576
601718,际华集团,55340877,2387316,434440,13900,0,0
601727,上海电气,24914452,3134682,275719,150112,74000,33500
601766,中国南车,283130605,6071335,19151587,219000,109900,41000
601788,光大证券,192848567,11687821,9945094,467183,230800,293434
601808,中海油服,98842000,11506352,5380919,62107,69640,107904
601818,光大银行,232639956,26661461,3573076,10000,0,0
601857,中国石油,180780940,3513218,1661363,81400,29000,0
601866,中海集运,36528539,654790,214506,136762,20000,15000
601888,中国国旅,116648743,14893962,1822419,20145,65500,71600
601898,中煤能源,143197360,3365034,5125220,152554,37000,61700
601899,紫金矿业,214737779,4017508,6381449,659283,232300,218109
601919,中国远洋,124218540,4962175,4323395,365614,85200,137200
601939,建设银行,169461996,29776185,710229,31100,10700,0
601958,金钼股份,298853558,7178077,8347461,576856,47300,18500
601988,中国银行,70436974,1441150,1910059,92200,9900,20100
601989,中国重工,215061813,4554326,7722304,171729,217938,183026
601998,中信银行,121287338,3669983,543252,288161,0,3800
