标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,42220980,1813843,5239755,4997233,902700,687819
510050,50ETF,20309365577,603602559,480837259,132037356,198017698,198603984
510180,180ETF,4477899065,150845253,138031429,41959016,48806200,48375925
510300,300ETF,44298707646,923538618,1031674409,350853798,292175748,321000842
510310,HS300ETF,10527898,895996,680662,100000,0,0
510330,华夏300,75627655,1123154,1779236,3754394,374500,243000
510500,500ETF,55961401,12512238,17027917,3105338,394100,357100
510510,广发500,36956826,513077,1432417,4552385,645900,406200
510880,红利ETF,143102697,373506,6141166,2726642,519100,367100
600000,浦发银行,14813223727,800811367,716211527,3245752,16171499,16365321
600005,武钢股份,904056051,27030866,49817523,745400,135700,83300
600006,东风汽车,525668352,45407059,63427599,10000,0,0
600007,中国国贸,171660547,15800191,12826050,44100,5800,10700
600008,首创股份,1117801327,89206149,81736121,315580,626403,625803
600009,上海机场,633203856,38317968,38181012,936147,670385,581588
600010,包钢股份,5686664631,687517415,648645761,4159129,8551500,8366734
600011,华能国际,904124926,42081125,45708958,1529846,1167376,1265529
600015,华夏银行,4234361431,265280143,288026721,2107243,8790345,8621815
600016,民生银行,9891132037,390870591,484420245,8759562,18237876,18488167
600017,日照港,631406811,323678002,208143910,5100,251800,252000
600018,上港集团,901071806,147958116,145782002,153800,8753417,8729517
600019,宝钢股份,1490256062,90572805,121037757,2788568,813500,745100
600021,上海电力,616199907,166094056,160517462,26100,194700,195700
600022,山东钢铁,287762222,12311252,21516843,506300,700,45100
600023,浙能电力,551152259,35410307,28673748,80646,385872,388326
600026,中海发展,687891904,62040463,62003847,27000,6000,6000
600027,华电国际,1251009236,62240596,61660526,775154,1503575,1317787
600028,中国石化,5638275607,494275005,382853345,3585316,3283615,1347800
600029,南方航空,1446425700,86549512,117167902,1439119,732200,1050596
600030,中信证券,32135968696,4182707627,4027579570,2514596,40270398,40204752
600031,三一重工,1681822199,109240313,151593155,1070303,2733208,2696708
600036,招商银行,10236177766,536091457,478796519,6386021,7856042,7406344
600037,歌华有线,1458728888,0,25335031,89400,0,0
600038,中直股份,822450942,98233238,100331546,63000,90627,96027
600039,四川路桥,1037636211,337526777,232352526,38900,329100,329600
600048,保利地产,3301641269,393076116,304147190,3246799,6656593,6751105
600050,中国联通,3669371283,172509593,237598959,2076500,3300152,3425452
600056,中国医药,542945314,172975018,96950425,9300,4500,10300
600058,五矿发展,630677415,32847943,30175118,153800,213916,207416
600059,古越龙山,564826161,27268985,25434895,136400,125800,132600
600060,海信电器,1321866208,125556493,140260029,266440,1132180,1128040
600062,华润双鹤,768326848,51858156,50254422,112122,78400,88300
600063,皖维高新,739471936,69488502,59247716,45700,1000,2900
600066,宇通客车,614111096,40518673,45055832,639551,658969,701539
600067,冠城大通,498820309,29964998,35142324,141648,6500,22300
600068,葛洲坝,1794506735,241150635,258275145,522661,3389597,3400497
600073,上海梅林,647580547,41119195,31384084,52500,105000,91000
600077,宋都股份,460724801,46317171,38162967,22013,75200,82800
600078,澄星股份,389321379,38676160,25806961,41200,36600,35000
600079,人福医药,775660087,64614447,25701099,275056,136800,186800
600085,同仁堂,964198594,47073337,35624988,563301,167219,184745
600086,东方金钰,768667865,15611938,34051417,40200,500,4500
600088,中视传媒,375974121,36402470,34124371,13000,53800,53800
600089,特变电工,3260306742,188934105,211114099,610178,3425466,3486066
600094,大名城,428111735,26121300,20367317,94107,4200,6300
600096,云天化,306136599,21803268,22644475,287901,55500,67099
600098,广州发展,725842875,51071708,40108862,75400,119200,118300
600100,同方股份,4073682061,419865064,431603533,570625,1408247,1422436
600104,上汽集团,1343589954,112707798,147910786,1691961,2071385,1843391
600107,美尔雅,604011678,87009583,77689604,59600,0,0
600108,亚盛集团,2184623580,209202418,243549918,386900,364400,394433
600109,国金证券,4657524637,257021754,275173372,436062,8364611,8360149
600110,中科英华,843837911,35303869,38128582,2700,30500,30000
600111,北方稀土,3510266515,242591918,259482408,541800,1231501,1222301
600112,天成控股,789264533,117310497,83143138,0,0,0
600113,浙江东日,268825811,20186233,26144519,28000,1800,1100
600115,东方航空,880918118,59651687,52340196,959714,826175,826538
600116,三峡水利,378767368,27114485,30700072,50100,500,400
600118,中国卫星,2109602950,223742078,204383326,202298,518807,531799
600119,长江投资,417556009,60279790,49319789,11500,60700,60700
600120,浙江东方,1108963611,81494621,70583198,56060,30900,32000
600123,兰花科创,914651059,38853412,47710155,247711,84786,80600
600125,铁龙物流,786464079,90553671,110361864,344783,288200,288000
600132,重庆啤酒,432350088,19616220,19468558,91500,19200,12600
600135,乐凯胶片,348552584,31555765,28722733,12900,1400,2500
600138,中青旅,775369200,49573413,53205617,94150,24900,17900
600139,西部资源,829685627,27290005,25870295,69200,12100,3000
600141,兴发集团,518800202,37400074,36626525,37200,12900,6200
600143,金发科技,1188823106,103343812,78525473,1037132,1052500,881063
600146,大元股份,371634257,5518160,28281525,46400,2400,100
600149,廊坊发展,529972096,39030696,39642115,117793,21700,30100
600150,中国船舶,2867640206,486747624,406469287,228079,1388357,1382464
600151,航天机电,1080101836,69793820,96007119,43000,56638,50638
600153,建发股份,1451984593,78276915,81627265,274086,2465578,2515699
600155,宝硕股份,488744295,67665484,48076785,34600,100,1600
600157,永泰能源,1111740328,101450020,65737709,335393,4994000,5105132
600158,中体产业,1749198907,289154360,389512831,184029,644034,644234
600160,巨化股份,764070164,99007723,60901240,213700,30200,102900
600161,天坛生物,743732081,96779602,93981391,21228,29600,28000
600163,福建南纸,206479070,11368174,9765738,68400,31704,28304
600166,福田汽车,1120554702,44060665,40575717,435482,1233162,1263809
600169,太原重工,1435199761,176571786,187057172,399300,1071151,1067451
600170,上海建工,1057189126,257985266,213937229,417008,1752379,1734579
600171,上海贝岭,839726274,73239144,105875494,40100,10600,7900
600175,美都能源,580765834,24504414,28356689,22400,0,7300
600176,中国玻纤,666039109,65781926,62616426,16600,15300,20300
600177,雅戈尔,1903188731,278099482,267602185,1030527,1120300,1170900
600179,黑化股份,148581997,0,721709,77500,0,0
600183,生益科技,598767905,38295561,33619834,6700,0,0
600185,格力地产,542025049,34682773,30166457,97700,47200,42904
600186,莲花味精,358211855,22684450,17209327,110900,16000,4100
600187,国中水务,1379139915,56411854,70639534,25500,90500,84800
600188,兖州煤业,407988979,50545431,50495588,410362,799748,798148
600193,创兴资源,311428048,16485310,9865982,43000,0,0
600196,复星医药,1837202468,238043800,200392552,645270,1490147,1357618
600197,伊力特,333036667,14216784,14789829,16700,34502,34740
600198,大唐电信,983713588,55344946,51439202,17000,7500,4000
600199,金种子酒,402221134,17864631,28323490,18800,49410,54410
600200,江苏吴中,881546982,57868350,52932709,9400,100,900
600201,金宇集团,734202201,26094389,28286876,0,0,0
600206,有研新材,640781600,57055241,20900297,43500,2300,0
600208,新湖中宝,1512715028,131314019,137561474,919008,1410463,1422907
600209,罗顿发展,453831723,25555230,23481590,50700,46800,47000
600210,紫江企业,369181073,28529322,21526420,0,0,0
600216,浙江医药,743274270,54776213,64590671,162874,106000,137300
600218,全柴动力,429892946,39805035,20761066,43000,0,1000
600219,南山铝业,1313873457,105800721,81805888,275433,169110,195865
600220,江苏阳光,427350251,9755252,8181169,53314,7000,7000
600221,海南航空,1897971115,76176262,99587367,2490900,1148900,1187103
600222,太龙药业,198511352,14952132,21528296,33900,0,800
600223,鲁商置业,282013524,8408626,10145942,90400,1100,13100
600225,天津松江,257127433,7458527,11355424,37600,3900,3900
600229,青岛碱业,371916814,65143298,50595813,31600,2700,0
600230,沧州大化,294989234,24501306,33439066,37300,1000,2100
600237,铜峰电子,458703035,42948598,34395881,0,0,0
600239,云南城投,645909543,40801959,46607088,116800,137300,127700
600240,华业地产,808132770,130019320,80656581,99400,441200,415700
600251,冠农股份,439388998,33176975,25956451,7600,22000,22000
600252,中恒集团,2205268047,182455862,127170441,764018,237468,281768
600256,广汇能源,3573397107,216050288,308471827,564112,2712290,2741122
600257,大湖股份,460011830,19336912,25044067,19700,0,0
600259,广晟有色,397205198,0,7517613,109037,0,0
600260,凯乐科技,728006789,49079171,42082749,22200,19000,19600
600261,阳光照明,459827641,42176041,40436461,15300,95100,96100
600266,北京城建,1697743382,128666358,139418059,104435,111400,134044
600267,海正药业,983503757,56610130,50175769,265675,115129,117229
600270,外运发展,735810376,48796372,35625509,33200,29800,22900
600271,航天信息,1749292701,145774256,114722556,420820,316968,304668
600276,恒瑞医药,490873751,19768020,12868779,541944,95032,233532
600277,亿利能源,1154127674,75400170,56260724,58100,198400,198400
600285,羚锐制药,396737105,107230099,82626892,2200,12900,12900
600288,大恒科技,619317253,100100838,98619038,106300,52900,42800
