标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,636759,0,0,16800,9500,69500
510050,50ETF,112313762,66261265,57988425,3765161,8386200,10459300
510180,180ETF,37824672,5157625,4824079,5223910,11545200,12799100
510880,红利ETF,2869326,18480,0,59500,0,27800
600000,浦发银行,743361467,12154270,49958666,202712,100912,451838
600005,武钢股份,83756684,145281,1969170,3200,20000,30800
600009,上海机场,49383879,431283,3658065,20007,102669,93469
600010,包钢股份,316334252,82836772,43789118,1500100,371400,175700
600015,华夏银行,318895676,14154172,11231147,113860,377152,365852
600016,民生银行,1246846067,38448879,33405399,932355,15200,240182
600019,宝钢股份,178725226,4172527,4358357,10400,0,5000
600028,中国石化,233498641,4297390,38989817,145900,5400,2600
600029,南方航空,159936483,4670162,2036412,18000,1000,21000
600030,中信证券,881684662,29405023,44075169,3568306,1000725,1518700
600031,三一重工,162828591,6247070,2983403,470083,375109,694841
600036,招商银行,712470168,7884852,17312240,731257,451600,290800
600037,歌华有线,120141597,5266363,3525702,36300,5400,7800
600048,保利地产,190223755,19477463,40588071,1593832,1773940,1104623
600050,中国联通,1486871105,21998249,55901498,85811,207128,318626
600058,五矿发展,256803517,25287742,22010111,119231,132842,127942
600064,南京高科,81852009,6923678,6736688,6605,35800,38800
600068,葛洲坝,177326305,17656960,10187622,36200,456900,462800
600085,同仁堂,81356982,2144312,3389619,208721,61331,24661
600089,特变电工,494083556,8006421,11005537,528128,480354,388172
600096,云天化,41810087,0,0,61754,0,0
600100,同方股份,343487269,31687100,11989458,465490,238615,290215
600104,上汽集团,199151547,5118985,16363362,500971,548300,394900
600108,亚盛集团,106995499,14455028,4660024,403334,200600,207000
600109,国金证券,34350473,8900758,3721769,22720,70400,91100
600111,包钢稀土,626358577,81256272,111426057,450072,106717,115417
600115,东方航空,44855466,2411056,877054,41800,32000,0
600118,中国卫星,50286036,73767,1933316,46895,9400,19200
600123,兰花科创,175971596,3866393,8072904,115673,53000,52909
600132,重庆啤酒,122168662,10408092,12743739,134627,3400,10800
600150,中国船舶,165028039,19699960,20883468,61715,74105,98406
600151,航天机电,37819876,1182946,850304,82373,43900,24700
600158,中体产业,104233236,3674335,7951495,47500,28600,26800
600160,巨化股份,236085776,13698442,21153681,19491,52500,93000
600166,福田汽车,100107585,4663576,2259943,74949,171399,166199
600169,太原重工,66066037,4875888,2562680,26500,111328,112542
600173,卧龙地产,35050081,1261794,1471259,29300,4300,0
600175,美都控股,20692516,1290638,901672,7700,7700,5000
600177,雅戈尔,78392098,6072464,1901253,36214,30230,99530
600183,生益科技,59716878,850718,1077056,209026,57326,66000
600188,兖州煤业,98491564,9267533,1892116,19519,7300,21600
