标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,54240018,1017408,1465203,3516983,234500,223000
510050,50ETF,25452431466,754508673,399001646,144834612,171009904,147849146
510180,180ETF,6659518774,220520571,56514179,42766031,44545900,43468401
510230,金融ETF,133548939,8314817,10845325,0,0,0
510300,300ETF,65062117142,1683582670,739811813,425295248,374754613,366330467
510310,HS300ETF,12579589,551383,2521333,90500,0,0
510330,华夏300,50893984,3470811,1172732,3460900,629000,701300
510500,500ETF,55785642,3822043,7351942,1196073,30200,10000
510510,广发500,40418915,8560601,3395326,4975709,301900,398200
510880,红利ETF,92266781,1017973,745315,2272315,127600,242600
512990,MSCIA股,12318314,766284,1909072,0,0,0
600000,浦发银行,17826985430,1057843198,986392251,3775489,14342223,15875260
600005,武钢股份,2405617729,607297313,429189211,601600,1179100,1117900
600006,东风汽车,826528328,9090020,30859592,7900,0,0
600007,中国国贸,302340887,79237077,73281609,28800,22800,21300
600008,首创股份,1517282193,168011198,120570549,322500,1757872,1765793
600009,上海机场,747639949,95483212,71200032,623563,1993546,1990401
600010,包钢股份,8669075784,594401758,597904252,2711244,25791897,25887375
600011,华能国际,2116508057,506615380,343110573,836649,9409484,9512912
600015,华夏银行,4652322033,361033696,235541340,1800832,11535995,11867255
600016,民生银行,9865360225,869976163,616681074,8311059,38383212,38012285
600017,日照港,1110792960,135534774,79612366,14900,67500,69100
600018,上港集团,2320001538,160661513,202131978,213400,3177484,3139584
600019,宝钢股份,2808916492,941422171,609503538,2810049,12132248,11354640
600021,上海电力,2315381487,508650392,550495849,35600,457600,498800
600022,山东钢铁,789287880,79007583,60093455,347100,558833,529633
600023,浙能电力,1334800042,0,117730734,487500,1736657,1725457
600026,中海发展,1918848941,256318236,252154646,1900,148500,148700
600027,华电国际,1987966623,425934802,335039902,635338,5731700,5619515
600028,中国石化,10681027615,1249431208,1098780281,1720715,8467959,8456759
600029,南方航空,4008132464,281097677,414610298,1568400,3662000,3627600
600030,中信证券,40585723541,2116807875,2016742549,1723077,18686974,18931069
600031,三一重工,3732703536,333863786,360647610,521106,7092805,7060605
600036,招商银行,11026762952,757902166,488659347,6903278,15127821,15247434
600037,歌华有线,1837390336,72687377,115535470,55800,21000,21700
600038,中直股份,1520348669,239220847,151605449,155100,307650,305250
600039,四川路桥,2044293779,123664246,95867366,72000,117600,114400
600048,保利地产,7733319951,1127549417,1831766268,2105021,12268471,12492671
600050,中国联通,8509257725,2036272918,1585064833,2457722,20552247,20539303
600056,中国医药,1156887567,248311746,258384837,10800,272100,272100
600058,五矿发展,1150632655,182771123,82894861,93308,820840,813240
600059,古越龙山,982636102,51493082,65492911,77500,96400,96800
600060,海信电器,3264392410,131407847,142668666,246123,373069,362469
600062,华润双鹤,1047572165,82546337,102697524,74000,152200,150400
600063,皖维高新,1179658468,62061786,50047059,52818,89000,83000
600066,宇通客车,1021495805,60269280,41747266,385501,361446,379546
600067,冠城大通,1453898601,267714585,212470092,45148,311200,351500
600068,葛洲坝,5026625392,1172492715,884220496,417761,6077009,6068109
600073,上海梅林,859286806,56443929,79185972,80100,45500,38400
600077,宋都股份,836891252,33224880,41119014,81500,7300,7300
600078,澄星股份,856595219,49362747,55043272,41500,74300,79000
600079,人福医药,1427255524,120617912,86409466,193536,322975,401175
600085,同仁堂,1976387684,99453283,53640830,537810,470227,567780
600086,东方金钰,448136863,0,573100,44200,0,0
600088,中视传媒,792816760,80723056,70950111,11100,45394,44794
600089,特变电工,4961901294,452748861,412319367,561440,5984968,5997243
600094,大名城,821751089,155863276,94280489,75807,101900,101300
600096,云天化,583567999,49371713,34195616,193900,109216,137883
600098,广州发展,1117517285,88538767,58979333,113700,101800,103400
600100,同方股份,6301065066,414234820,532357930,865467,2095519,2100719
600104,上汽集团,3505432004,275792238,283045184,1389028,3599776,3702597
600107,美尔雅,621690538,63590254,43237083,42740,29700,33100
600108,亚盛集团,2516601107,479704615,478060317,367800,4673919,4570419
600109,国金证券,7262816643,286706260,309592929,359176,1675861,1668361
600110,中科英华,1599465807,207693257,111774932,31700,90000,90000
600111,北方稀土,5448064082,363804991,357656552,336900,1589522,1608922
600112,天成控股,2245195778,112074962,150376169,0,0,0
600113,浙江东日,503567823,25238077,23501159,22400,86700,87400
600115,东方航空,1556037587,271986951,322090505,747200,4394460,4510169
600116,三峡水利,523650734,74234113,71015764,6800,416579,415179
600118,中国卫星,3742408635,774371426,625850735,205046,1882518,1919190
600119,长江投资,685508043,43735269,39732731,11500,53500,53500
600120,浙江东方,1432921559,53005890,41021624,42036,10400,9700
600123,兰花科创,1093724316,86072741,62146011,124200,250100,252200
600125,铁龙物流,1650175269,206042295,170890204,144300,581508,582313
600132,重庆啤酒,786870320,48956352,49827286,91000,14000,13200
600135,乐凯胶片,759486157,35762597,49094938,15900,0,0
600138,中青旅,918613846,120521307,106197428,88901,100992,100892
600139,西部资源,1209553525,68139215,65938211,57800,87700,94500
600141,兴发集团,696044725,48940579,57899468,32200,7700,7700
600143,金发科技,1698242764,113651878,83853246,817042,460000,475766
600146,大元股份,429822855,14631012,5891287,21200,11100,14500
600149,廊坊发展,1035838941,317048239,203375526,88793,609498,642298
600150,中国船舶,5353756826,844825455,690887718,263815,1792981,1791893
600151,航天机电,1410120521,207371410,196121398,52637,193200,191900
600153,建发股份,2183811707,163813088,124190994,373437,1119765,1151828
600155,宝硕股份,355381229,0,128177,34600,0,0
600157,永泰能源,1533561423,121953330,109953002,404310,3507658,3437148
600158,中体产业,2617112500,354480912,353461784,155550,519100,520750
600160,巨化股份,1012916165,58122377,52743627,186900,1006402,1017202
600161,天坛生物,1502879895,109131861,175520555,24000,79900,79900
