标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,21337342,1130097,561492,470393,0,0
510050,50ETF,12825783246,259519842,375200952,48157778,1529400,1234000
510180,180ETF,2846810143,5609519,48665774,10115714,152400,61300
510230,金融ETF,53330676,4376181,8342687,0,0,0
510300,300ETF,40094067308,25406316,563565941,237170419,4857500,26681291
510310,HS300ETF,7451662,73189,1063433,400,0,0
510330,华夏300,20984993,104618,786652,413300,0,0
510500,500ETF,143976920,13942410,22165660,658406,0,400
510510,广发500,23789549,1055761,1707357,4883700,0,0
510880,红利ETF,22139585,698752,1091427,680163,100,0
510900,H股ETF,150319170,9117576,6378985,0,0,0
512070,非银ETF,17852242,415272,1259290,0,0,0
512500,中证500,6427531,370464,404309,0,0,0
512990,MSCIA股,8408897,64222,221252,0,0,0
600000,浦发银行,10765223949,286804594,741971398,1614054,120700,105000
600005,武钢股份,1376313615,154077011,185706430,205207,0,10000
600006,东风汽车,860686231,159128533,270492478,79544,0,0
600007,中国国贸,262497453,25949157,43424750,7276,0,0
600008,首创股份,789687449,43257044,82944222,129978,118700,99998
600009,上海机场,705021062,49942898,58400431,258991,23600,13581
600010,包钢股份,2504715348,152546136,330137167,1124617,418000,336900
600011,华能国际,754806253,51406814,134313686,339343,96000,78200
600015,华夏银行,1532979937,87725814,343306217,845582,381900,93499
600016,民生银行,4219480138,156049571,498530843,3221528,728900,542900
600017,日照港,748712229,45417139,54026333,2447665,0,0
600018,上港集团,1283950586,155662633,172782766,591545,187600,269200
600019,宝钢股份,1926091307,201994854,259701696,853597,315600,213700
600021,上海电力,1011407716,67923909,115876242,17625,0,0
600022,山东钢铁,557963558,47898344,92747575,246739,1200,0
600023,浙能电力,1648334560,149578762,327696915,241035,90800,0
600026,中海发展,812665590,0,7777755,482,0,0
600027,华电国际,1024378590,73185987,192083207,680328,54000,50400
600028,中国石化,4933784151,399506517,515213701,616399,140000,194100
600029,南方航空,2208805998,137483426,305037507,1072832,104100,92200
600030,中信证券,15321153305,1119287281,2106162416,868155,294200,403300
600031,三一重工,2216306410,65934903,159480678,594092,1000,32500
600036,招商银行,4647286088,385885227,383293490,2639462,323092,247600
600037,歌华有线,1034969155,55778044,66345233,8285,0,1500
600038,中直股份,1109228800,53363992,123833639,91092,6000,5800
600039,四川路桥,836884330,27014332,51035695,3200,0,0
600048,保利地产,3307756007,151078584,357743580,759971,214800,298900
600050,中国联通,3882354561,243236683,733558749,1891242,248331,140400
600056,中国医药,694096269,64705066,64173551,17147,0,0
600058,五矿发展,789476935,0,7736850,46801,0,0
600059,古越龙山,555590172,25531773,21699133,40431,0,1000
600060,海信电器,1083386110,77502949,152565395,80900,55500,56572
600062,华润双鹤,598118510,38168528,46695248,25000,0,0
600063,皖维高新,859931127,39092080,72477888,2295,0,7900
600066,宇通客车,594167192,20760364,20528269,145178,16575,500
600067,冠城大通,1125001275,135106406,182263475,89517,0,0
600068,葛洲坝,1523392903,64904988,169793983,384432,50600,18000
600073,上海梅林,617303569,0,6007016,1200,0,0
600077,宋都股份,502070524,29026300,28581851,700,0,0
600078,澄星股份,536612391,34365929,62904179,12500,0,0
600079,人福医药,787710345,49605056,96299989,167682,18000,20900
600085,同仁堂,682529778,45167191,51095500,167205,2900,6800
600086,东方金钰,791226329,96850803,133642151,6000,0,0
600088,中视传媒,287046054,59808747,52639824,5746,0,0
600089,特变电工,2519674516,123386075,231902262,320546,38700,70600
600094,大名城,1016580273,76718564,128104684,3748,0,7100
600096,云天化,438902393,29576461,37462187,85055,8700,4900
600098,广州发展,930083746,43724767,83725303,18084,0,0
600100,同方股份,3587620889,360549978,560046772,447338,118600,60600
600104,上汽集团,1852380220,84366141,160568679,382136,59200,88300
600107,美尔雅,1068582370,0,3259783,12625,0,0
600108,亚盛集团,1466364616,87028785,183063273,224938,56600,50700
600109,国金证券,3465782995,323051796,613316347,153974,43700,6400
600110,中科英华,1088185608,0,4964464,17023,0,0
600111,北方稀土,2531193408,95281934,218234064,508655,141285,38400
600112,天成控股,993754584,43795059,91197395,39,0,0
600113,浙江东日,282163394,17995133,32780053,8750,0,0
600115,东方航空,1503265354,132635760,285516286,1174793,24500,78000
600116,三峡水利,362839185,29553252,53432229,114,0,0
600118,中国卫星,2091051037,160855965,362501213,228764,17500,7100
600119,长江投资,464369698,41023673,67360152,313,0,0
600120,浙江东方,883033591,75304447,95173951,20925,0,0
600123,兰花科创,590775554,65851508,81372878,84114,39000,12700
600125,铁龙物流,1266487485,86637815,126410064,108772,0,0
600132,重庆啤酒,376195144,18464440,28067699,29202,400,5200
600135,乐凯胶片,467672112,29946198,56072909,12000,0,0
600138,中青旅,477228033,58761193,79598818,27701,0,0
600139,西部资源,944239265,0,4286971,38600,0,0
600141,兴发集团,444753521,0,10108474,9400,0,0
600143,金发科技,1173239208,39187128,76203177,66955,6700,1400
600146,商赢环球,285508768,0,3720017,4000,0,0
600149,廊坊发展,704423588,261353987,252545027,27907,0,0
600150,中国船舶,2296030966,149391622,258589751,194427,2400,10400
600151,航天机电,672180939,55642966,50660686,7123,0,0
600153,建发股份,1924549581,0,16819054,272515,0,200
600155,宝硕股份,105564900,0,1841435,34600,0,0
600157,永泰能源,1082550896,47847371,126651701,393903,74400,12100
600158,中体产业,1420327151,124055869,236827056,57903,0,0
600160,巨化股份,635993408,44198554,95321967,62696,3500,22100
600161,天坛生物,962310115,49909202,82761518,3046,0,0
600166,福田汽车,1329964213,55704206,156190617,166748,88600,79300
600169,太原重工,985186842,59273047,106039321,92100,10300,32700
600170,上海建工,686694192,41640504,124184354,514080,41600,14900
600171,上海贝岭,947937029,32795293,78734996,700,0,1000
600175,美都能源,621450882,33322169,50585548,102009,0,0
600176,中国巨石,642193591,57376180,112656596,1568,0,0
600177,雅戈尔,1939788905,103889845,203506000,227631,28631,27100
600179,黑化股份,134784712,8235933,17246115,11598,0,0
600183,生益科技,709401945,133387218,145637396,2200,0,0
600185,格力地产,636473651,48827405,76714637,6324,0,8200
600186,莲花味精,400613898,0,8756881,89200,0,0
600187,国中水务,1325525038,46030778,53428723,143,0,0
600188,兖州煤业,315586532,15776521,24412940,119815,52600,59938
600193,创兴资源,224809111,0,46005,1800,0,0
600196,复星医药,1151798891,56453317,124461438,144730,31000,27600
600197,伊力特,361738738,31850127,24007608,2500,0,0
600198,大唐电信,1460548646,53473631,109012712,14410,0,0
600199,金种子酒,268221743,11621619,17639015,100,0,0
600200,江苏吴中,1266135089,84573356,151064961,9957,0,0
600201,金宇集团,992867529,28987754,50887608,53,0,0
600206,有研新材,1026330674,100186485,132540937,2540,0,100
600208,新湖中宝,933973019,53240658,116420311,162556,0,85900
600209,罗顿发展,291566674,0,2851301,9733,0,0
600210,紫江企业,723484285,41372447,65753259,0,0,0
600216,浙江医药,659689486,34271693,38075767,71400,16800,200
600218,全柴动力,688631048,67609317,112960397,2600,0,0
600219,南山铝业,2072792707,185704066,195805933,105900,53300,3500
600220,江苏阳光,686567245,37301347,55868571,9,0,0
600221,海南航空,1670542347,72208628,190919109,1556095,26800,62200
600222,太龙药业,448297850,17055379,34809366,45,0,0
600223,鲁商置业,373516118,24194144,28887483,2219,0,0
600225,天津松江,284709872,14991078,31403366,2097,0,0
600229,青岛碱业,468636510,44706318,66649771,66,0,0
600230,沧州大化,308995510,11527966,18554799,6471,0,1000
600237,铜峰电子,668825052,42048923,51321793,0,0,0
600239,云南城投,766886005,28476711,51129123,22420,0,0
600240,华业资本,1277992950,85112571,180483023,14973,0,0
600251,冠农股份,388911881,19119901,41647178,2562,0,0
600252,中恒集团,1951377138,198721760,296999194,374021,60000,21100
600256,广汇能源,2286715426,120906227,229479278,492908,83708,0
600257,大湖股份,485027901,120244582,156658202,2478,0,0
600259,广晟有色,392365433,0,10075238,16600,0,0
600260,凯乐科技,576980687,38892633,47145172,335,0,0
600261,阳光照明,458884751,27432748,43521664,52653,0,0
600266,北京城建,1137915165,119467857,102987133,37348,10900,7400
600267,海正药业,922217130,39894636,57752244,61400,17200,0
600270,外运发展,553281489,59476059,37461223,3551,0,400
600271,航天信息,1486566496,81788699,161091663,132790,8700,8300
600276,恒瑞医药,517696898,37616221,45686416,248031,7000,14300
600277,亿利能源,781271684,0,5603505,118500,0,0
600285,羚锐制药,426818753,19025777,28266916,14012,0,0
600288,大恒科技,977521365,60409052,74241147,81391,0,0
600289,亿阳信通,1078923355,0,18399228,716,0,0
600292,中电远达,634422186,46752148,94145644,2511,0,0
600293,三峡新材,377690606,21916963,25910703,800,0,0
600298,安琪酵母,306108472,29186070,28844580,9022,0,0
600300,维维股份,762193285,21079905,35883846,30997,0,0
600307,酒钢宏兴,1341880652,336995910,440529866,2000,0,0
600309,万华化学,881946502,30959631,103791368,152810,40400,10000
600311,荣华实业,445986141,25993856,37799923,12000,0,0
600312,平高电气,1120385531,0,11555135,35453,0,0
600315,上海家化,1684840694,49408945,52217317,26232,6600,500
600316,洪都航空,1170236936,46625820,136785569,157456,33874,22700
600318,巢东股份,285049542,0,4920996,1094,0,0
600320,振华重工,607632039,51749826,61161162,109895,5500,0
