标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,39823998,796692,2078690,2266955,716301,877400
510050,50ETF,5808215913,132543290,98048562,27997555,69808189,74212255
510180,180ETF,1074473485,12636128,9022863,52920877,20851749,18474000
510300,300ETF,10786299048,170824101,83223069,72436085,103067491,115430949
510330,华夏300,217432342,272493,62079,1641291,46000,113100
510500,500ETF,2499286,506763,165867,467400,41800,0
510880,红利ETF,95470924,4623586,194499,957192,2414200,2370800
600000,浦发银行,6412621171,394178404,423814958,4890251,9468626,9623016
600005,武钢股份,244880983,4110994,3866165,562185,848900,848600
600008,首创股份,138472939,12757846,9433489,11500,0,0
600009,上海机场,628536576,42995061,35137801,890172,103940,135449
600010,包钢股份,625729271,44330732,17959565,2978594,1372565,1298050
600011,华能国际,283913204,13404285,14501935,429930,357000,301039
600015,华夏银行,1122727714,43891406,28199478,1885681,1793773,2071289
600016,民生银行,4652508606,81706457,110320899,6066305,5554583,5924449
600018,上港集团,565562333,107278457,137051242,30000,0,12600
600019,宝钢股份,422947438,14735481,17293190,879412,1320800,1313100
600022,山东钢铁,107068150,1747461,3953656,125800,476600,383500
600027,华电国际,334066670,5470010,4688693,83088,33300,278100
600028,中国石化,655308454,23146841,25593334,595529,968150,643000
600029,南方航空,417224909,9444578,5577657,548194,610100,529200
600030,中信证券,4653214569,313204269,226816919,3884837,4773482,5227784
600031,三一重工,635838349,24571356,31331705,1623999,340100,340100
600036,招商银行,2218215958,79357372,46189677,1554570,1919824,1961286
600037,歌华有线,300660366,74167143,72574831,34200,9600,13400
600038,哈飞股份,312301918,49190992,40883676,23213,6600,7500
600039,四川路桥,216462299,4844251,9362102,22000,0,4000
600048,保利地产,1649670450,71537911,52321269,1506610,2770066,2567770
600050,中国联通,1431942957,168691850,144393087,1216228,1874382,2581754
600056,中国医药,92925881,13953246,12219717,0,0,0
600058,五矿发展,158196213,0,850871,520386,0,0
600059,古越龙山,203184900,11931712,22028041,26800,0,0
600060,海信电器,660211240,119978193,116883060,81800,850075,942475
600062,华润双鹤,270217172,13751838,12072214,137460,30070,63234
600063,皖维高新,135954851,7692793,4282734,24600,38800,43800
600066,宇通客车,236081756,24362791,17248930,473323,138772,132730
600067,冠城大通,448230196,24356582,17688171,25319,5900,4900
600068,葛洲坝,278318241,13680308,18527325,477524,285300,364076
600072,中船股份,35027038,7290296,6402041,0,0,0
600077,宋都股份,101011653,2818291,4222157,2200,2000,0
600078,澄星股份,155934632,9848455,12080669,30900,9200,0
600079,人福医药,211917444,9770677,10516743,26200,2000,2400
600085,同仁堂,414454902,38798084,24649933,406393,215513,213574
600086,东方金钰,511749110,12056437,12953617,3300,1000,4200
600089,特变电工,774410018,116750194,74347922,2855998,2545273,2512443
600094,大名城,111414330,5091445,6015254,10800,0,15500
600096,云天化,226478893,19377557,16556282,217551,191700,182776
600100,同方股份,1304760841,124816349,100628920,705247,1483183,1442526
600104,上汽集团,733255650,23191998,35797874,884699,520200,536067
600107,美尔雅,208260871,10172798,9709626,43000,23700,0
600108,亚盛集团,908568454,266907481,214443227,975677,1171807,1205628
600109,国金证券,449547703,11812367,18425687,24186083,147191,119691
600110,中科英华,127064584,16164366,30042551,0,0,0
600111,包钢稀土,2449908249,123123087,152036631,703808,1997574,2038856
600113,浙江东日,244650749,30069257,32930302,47700,161967,160567
600115,东方航空,277133196,8630609,9004431,935571,943717,812017
600116,三峡水利,103950243,3527785,6555344,8500,72418,72418
600118,中国卫星,676727391,97989189,89928080,218902,964198,945938
600119,长江投资,192854544,76961232,36521116,0,0,0
600120,浙江东方,657757053,79908807,44004355,33300,152140,160540
600123,兰花科创,485042986,15917791,15221488,191312,497933,469833
600125,铁龙物流,373244190,17425131,27747257,470826,73200,181474
600132,重庆啤酒,262045327,22668325,12542046,160221,71100,60048
600138,中青旅,141094738,18276882,11296236,0,0,0
600139,西部资源,205666961,0,633499,101900,0,0
600141,兴发集团,251968762,30803770,22632576,21136,13100,8400
600143,金发科技,519569260,165760366,127541405,482776,1585728,1456843
600145,国创能源,143993187,6723742,4871309,144900,0,1000
600146,大元股份,147415504,2889313,4187163,29100,9100,7800
600149,廊坊发展,148232015,0,2026904,82100,0,0
600150,中国船舶,469349927,25026166,28543554,290642,29676,44176
600151,航天机电,248411208,52737636,68296138,25503,6100,1400
600153,建发股份,309390097,42206215,24573546,454399,504327,492860
600157,永泰能源,458933578,28014112,33772578,65100,735869,736269
600158,中体产业,551301427,143210688,108335824,182200,90100,153400
600160,巨化股份,207338060,12147769,11979041,176543,33900,22703
600161,天坛生物,164423811,62879048,52903839,2900,0,0
600163,福建南纸,185528928,5517694,5325566,38700,22500,51100
600166,福田汽车,383154386,14094941,10330599,312634,102400,161666
600169,太原重工,212517352,8914292,13676931,570612,137800,66788
600170,上海建工,367858844,24036634,21881238,139670,472697,450647
600175,美都控股,207162732,15447238,11138421,0,0,0
600176,中国玻纤,56058504,4309207,2245456,0,0,0
600177,雅戈尔,404971572,45403817,28618483,558299,1018802,918402
600179,黑化股份,85650398,7996086,11027824,37700,31300,54100
600185,格力地产,140965594,39630330,29605897,99900,12000,13600
600186,莲花味精,89551102,7152546,7254805,46000,13500,13500
600187,国中水务,160558561,30393368,18284302,0,0,0
600188,兖州煤业,179282923,7383715,7468245,367641,579156,548633
600193,创兴资源,164383197,7748707,8953013,37100,0,0
600196,复星医药,710529003,173140410,151534720,1041117,1363804,1235254
600197,伊力特,111876995,2256776,5995538,5600,0,0
600198,大唐电信,147284234,37279747,49535331,0,0,0
600199,金种子酒,274951247,11106895,11195102,32800,1000,4200
600200,江苏吴中,156405086,110534381,47184749,0,0,0
600206,有研硅股,70984529,12797198,5804098,0,0,0
600208,新湖中宝,278136534,25564727,18618781,283003,1140515,1129179
600209,罗顿发展,351118115,35050118,41551398,57000,376921,398821
600216,浙江医药,581249771,42249149,38345219,321327,52400,111080
600218,全柴动力,160027120,7085815,5584567,29400,43900,27200
600219,南山铝业,300010361,20308910,17982874,331436,1136226,1127390
600221,海南航空,304073134,9545395,7836607,121600,454000,484700
600223,鲁商置业,78020595,8843703,10783791,1500,22000,22000
600225,天津松江,68730336,37281287,33227664,49500,110900,95100
600228,昌九生化,217668512,27393195,21191063,0,0,0
600229,青岛碱业,152300398,16430576,11734476,5000,0,0
