标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,42465373,162851,112689,333647,700,50601
510050,50ETF,13147090603,245280178,133499844,27438082,122837840,130948767
510180,180ETF,2498705830,27093965,23489108,5099964,16785025,17402725
510300,300ETF,13423986853,285207786,302142927,84782747,159545463,153410581
510310,HS300ETF,721162,8585,16577,0,0,0
510330,华夏300,109894916,360767,164339242,2492811,482711,9100
510500,500ETF,22938937,222852,11175,2944500,8200,55500
510510,广发500,484361,5800,0,0,0,0
510880,红利ETF,206546663,24317,2059431,449510,87300,12100
600000,浦发银行,7714912259,102187204,143225285,5845579,1599931,2491645
600005,武钢股份,307645805,2222652,2501283,488594,15800,7571
600008,首创股份,229208562,3599128,9625834,188307,64400,26500
600009,上海机场,337105589,24744183,10258271,643406,432080,455180
600010,包钢股份,1105939718,114805061,31114412,1095227,2558201,2745359
600011,华能国际,306647854,2587903,6168438,2237139,459000,384300
600015,华夏银行,986752069,17419252,19249542,3324415,363800,296847
600016,民生银行,4781158986,42826252,53392938,9389655,4639842,6212413
600018,上港集团,417836525,16123682,16740126,1025400,84300,5100
600019,宝钢股份,602603312,7418484,4207992,1701922,1143600,864000
600022,山东钢铁,81536548,1434730,1850645,247400,6000,1000
600027,华电国际,353252778,15810655,20958803,608617,856600,763800
600028,中国石化,989779189,36212703,49564737,2193247,798400,159200
600029,南方航空,483629989,9510124,12107164,718536,66700,75275
600030,中信证券,4982404570,142389763,172104239,3117737,5032760,4966605
600031,三一重工,478829664,5203818,7357859,2448563,316900,53403
600036,招商银行,4023929414,99576983,42221354,3650799,5700500,5911228
600037,歌华有线,669276179,82454941,54667660,55500,239000,250500
600038,哈飞股份,342138340,4538857,6727447,23500,7800,200
600039,四川路桥,205291309,3540474,3008658,98000,3900,7500
600048,保利地产,2231800613,70866609,28253694,2730350,2339196,2618296
600050,中国联通,1346723533,59313547,29867099,1807145,404177,546342
600056,中国医药,389014350,4355891,7643861,15700,0,0
600058,五矿发展,226565762,9635064,15639121,135145,85881,71081
600059,古越龙山,236160911,5938414,1555696,71700,10600,24607
600060,海信电器,660933843,15693412,34799036,214050,21300,6600
600062,华润双鹤,233006079,25541524,18299479,151151,130200,125724
600063,皖维高新,191831254,2521966,2702372,18200,0,22500
600066,宇通客车,291327990,0,1472790,753708,0,0
600067,冠城大通,370715909,7349172,4356746,42700,0,11200
600068,葛洲坝,322662975,4293766,4825336,641276,58700,245600
600077,宋都股份,122616839,1248413,671351,54200,0,0
600078,澄星股份,109339050,2662432,1516499,33600,0,0
600079,人福医药,277571890,2467363,5793558,187267,45182,48482
600085,同仁堂,479992656,7433137,6905695,486974,116783,167483
600086,东方金钰,381551459,7559943,31368025,52354,300,2525
600089,特变电工,1219973686,37164595,29509496,393687,1232849,1173090
600094,大名城,135048699,4880051,3380211,67700,0,9000
600096,云天化,246355389,1791703,6233340,285782,116400,17159
600100,同方股份,1806374083,28291899,31873492,371769,290500,194147
600104,上汽集团,894808014,20265611,27547612,2025755,748335,745069
600107,美尔雅,166920856,3643242,3793906,49200,18900,4000
600108,亚盛集团,1051642495,15276232,14206828,254900,115700,158400
600109,国金证券,1435108696,85141890,72050187,307998,1237810,1233714
600110,中科英华,233760495,0,785261,3200,0,0
600111,包钢稀土,1565105661,22489665,27517021,772232,364250,347650
600113,浙江东日,175218104,11342998,4893589,32300,68700,56900
600115,东方航空,114204290,944376,1085873,480799,92000,37927
600116,三峡水利,260074399,20596914,19211902,26600,600,24800
600118,中国卫星,830830334,9064128,10483770,260936,156372,202372
600119,长江投资,241104423,15026153,17970528,11500,0,0
600120,浙江东方,494729854,5127589,9578860,10623,11900,39100
600123,兰花科创,335435537,6169961,8793533,243873,260900,256580
600125,铁龙物流,336275296,7274700,5990235,156186,397600,398330
600132,重庆啤酒,174490092,5094096,2010134,129847,65800,35800
600138,中青旅,372947552,25284752,15510786,115455,52733,60133
600139,西部资源,473803103,28107401,31523170,64600,8600,19300
600141,兴发集团,271558735,3197422,2183516,42000,12000,0
600143,金发科技,538012257,7897854,11840465,389318,90620,25429
600146,大元股份,161602559,16433089,25196519,48900,1200,2800
600149,廊坊发展,383211098,57849560,45932775,79400,800,11100
600150,中国船舶,495883979,23474472,23232086,737337,719116,688397
600151,航天机电,416507430,4192832,4612306,14100,6700,11700
600153,建发股份,458008906,8691908,5429836,99377,85300,108000
600157,永泰能源,256596259,0,611246,156000,0,0
600158,中体产业,1064973959,129756710,160021916,195700,77900,85300
600160,巨化股份,208401934,3458739,5604540,335217,282400,209828
600161,天坛生物,521129605,9747770,6673772,3200,700,5800
600163,福建南纸,139019215,3746585,6784791,136400,1100,0
600166,福田汽车,430368426,5167926,5741342,423946,124599,62011
600169,太原重工,265753677,11546199,11690030,289400,1328450,1291962
600170,上海建工,206871673,4642789,6570917,389478,30100,68579
600175,美都控股,699013058,22215593,11064798,28300,0,0
600176,中国玻纤,221306362,2906609,4058514,14000,20300,10300
600177,雅戈尔,532428780,26053362,33474512,518981,291900,362900
600179,黑化股份,126753195,3645403,7001926,73400,19000,6800
600185,格力地产,215455889,9738058,9453821,81400,46300,43100
600186,莲花味精,64743977,1160271,1734963,31800,2800,3100
600187,国中水务,444380641,4394876,4862466,100,0,10000
600188,兖州煤业,103550985,1348241,1777767,269299,101860,196560
600193,创兴资源,147708409,0,844623,94600,0,0
600196,复星医药,1112442409,39906974,46700451,804662,652369,687769
