标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,1618410,1388,5362,0,0,0
510050,50ETF,6169960808,30386219,26955338,25444893,4984100,3330800
510160,小康ETF,720640,3644,3560,0,0,0
510180,180ETF,331025184,150492,782839,2034065,84800,13900
510230,金融ETF,7195707,115347,1874,0,0,0
510300,300ETF,17903315770,15178910,34586117,69341860,5931600,14240200
510310,HS300ETF,4577427,421609,233762,0,0,0
510330,华夏300,2652866,0,0,36200,0,0
510500,500ETF,480115445,8973294,12342120,103665855,4237100,8484500
510810,上海国企,4461517,112726,61704,0,0,0
510880,红利ETF,11759530,129777,223073,52300,0,700
510900,H股ETF,8116097153,98751898,118048921,0,0,0
512070,非银ETF,8237120,69844,0,0,0,0
512500,中证500,2090709,2945,59252,0,0,0
518880,黄金ETF,17897635553,104154835,148738533,237500,0,0
600000,浦发银行,2494153215,77062234,62499176,2621825,157200,1367500
600004,白云机场,470068176,29318943,49187527,0,0,0
600006,东风汽车,402966063,3088204,3989765,4100,0,0
600007,中国国贸,583260204,1833695,964541,30000,300,0
600008,首创股份,1680733724,141791896,188272086,982200,118500,451000
600009,上海机场,267152954,15364116,20801316,121400,4400,2600
600010,包钢股份,1355676320,12592192,10362084,1340860,344900,9000
600011,华能国际,274950628,13195894,11576521,58500,0,101000
600015,华夏银行,2892857930,70678221,85989266,3570549,414940,3936981
600016,民生银行,8605886587,130676591,86895547,7914901,73800,2931300
600017,日照港,616127361,33328198,22630600,800,0,219349
600018,上港集团,489154895,13799417,19343824,2161400,5000,1800
600019,宝钢股份,1024159301,49724291,47455659,692157,224956,164600
600020,中原高速,250191668,12733283,27859063,0,0,0
600021,上海电力,387349685,5398959,3564436,187300,20000,0
600022,山东钢铁,581186217,18492221,19718858,2827040,748700,1031200
600023,浙能电力,561871480,6823173,16126932,266700,170500,0
600026,中远海能,530773847,9423227,14721073,97000,0,0
600027,华电国际,336673888,9115680,8205694,33600,0,0
600028,中国石化,2040212475,44903362,80753447,1392370,138400,40600
600029,南方航空,1331240913,18050257,39855636,1251200,267000,515900
600030,中信证券,8034869554,186478867,277756284,3055800,1557800,509900
600031,三一重工,1085887269,72855982,64531024,187400,87700,5000
600033,福建高速,186746718,2757324,5607014,0,0,0
600036,招商银行,2932922367,107992505,127217040,3788211,394000,1688423
600037,歌华有线,752911676,12958917,6953356,22084,0,800
600038,中直股份,828377350,45356643,56299146,70880,21600,46400
600039,四川路桥,496821160,9226662,17147426,24000,0,83800
600048,保利地产,1901021225,75409583,48382380,705574,279700,81600
600050,中国联通,4244326800,0,7873912,902800,0,0
600056,中国医药,364256014,27050919,16564121,38085,0,0
600058,五矿发展,532949850,9023677,11110775,47514,0,0
600059,古越龙山,499675937,4272389,6432750,1000,0,0
600060,海信电器,848208796,27637562,22469715,177800,7500,29200
600061,国投安信,269476469,12780133,18053532,13,0,0
600062,华润双鹤,278525970,17022033,17853112,36088,0,0
600063,皖维高新,507493994,4499199,6879957,1000,0,0
600064,南京高科,362118182,6104824,17083577,1000,0,0
600066,宇通客车,416120075,8137513,26584109,175166,16700,24600
600067,冠城大通,831809263,51621931,49029823,100100,96900,0
600068,葛洲坝,1548378354,66243211,87019588,372200,106200,217000
600073,上海梅林,677762137,7874324,11568749,1000,0,0
600077,宋都股份,550762457,1584919,3034403,0,0,0
600078,澄星股份,409186240,20033831,14536821,0,0,0
600079,人福医药,472765601,6990412,8409413,5900,300,1800
600085,同仁堂,514754649,40305362,70115785,153875,53000,3700
600086,东方金钰,563361873,5334194,5466227,6700,0,15300
600088,中视传媒,367455905,2026690,1599376,26246,0,0
600089,特变电工,1414937286,61728925,68364557,1355796,0,31000
600094,大名城,504366169,7830132,12179149,28900,0,0
600096,云天化,411598077,5608944,7083157,35300,0,0
600098,广州发展,579169376,26456538,17327250,84800,80500,0
600100,同方股份,2755976021,0,13535023,71899,0,0
600104,上汽集团,1639495735,121900041,107801970,1341659,158600,82789
600107,美尔雅,609063374,10368740,15679631,53444,30000,20000
600108,亚盛集团,951539993,12760620,12908973,100700,0,37000
600109,国金证券,2149172469,44862296,45672038,133312,14800,62200
600110,诺德股份,1051368469,95579109,74170061,347579,89200,86200
600111,北方稀土,1594343291,22116535,22804556,275281,30000,94000
600113,浙江东日,461193285,18464377,18561867,188300,1000,130000
600115,东方航空,1110865346,35074756,39475182,623500,100000,53900
600116,三峡水利,679393227,11948915,23638913,245018,0,98900
600118,中国卫星,1376902705,30557857,28815635,202542,19700,53687
600119,长江投资,539783922,17624229,14872962,160228,42800,19300
600120,浙江东方,1181577769,44870152,47960121,14630,12500,18000
600123,兰花科创,664092031,17736159,23320894,59800,7400,53500
