标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510050,50ETF,11906197441,186466812,135388029,48424294,14303600,15025600
510160,小康ETF,1034208,57602,56404,0,0,0
510180,180ETF,288960217,390815,2314516,248025,67800,150700
510300,300ETF,16374809451,76367935,75562587,81947200,29943565,4765404
510310,HS300ETF,4810768,56631,69351,0,0,0
510330,华夏300,3525158,447896,34474,34700,0,0
510390,平安300,329340,111400,0,0,0,0
510500,500ETF,1697208843,24531821,37823385,523412240,12063200,263200
510510,广发500,5948064,43810,122162,5250000,0,5932000
510810,上海国企,677276,0,86,0,0,0
510880,红利ETF,12603218,440862,279483,2000,0,0
510900,H股ETF,27388893438,128661419,369110422,0,0,0
512070,非银ETF,8748561,388531,0,0,0,0
512500,中证500,4022077,526507,63928,0,0,0
512880,证券ETF,63537582,1489375,2247524,0,0,0
513050,中概互联,43546007,3240772,936302,2196500,1737000,0
513660,恒生通,1733492,456514,501,0,0,0
518880,黄金ETF,21945584694,74917304,287671063,60000,40000,100
600000,浦发银行,4627697574,29059159,29127036,1842449,1404184,78093
600004,白云机场,437581731,32225579,72500745,162400,15000,63300
600006,东风汽车,298925644,1566803,2843110,69529,1400,115200
600007,中国国贸,240486458,2260983,2340942,9000,1200,16600
600008,首创股份,820151190,4759311,8393720,350000,0,8000
600009,上海机场,162257874,18522737,28873698,269351,41900,3100
600010,包钢股份,1384797749,40535132,31597407,1562960,365700,100000
600011,华能国际,206076636,2397704,2066971,281100,10300,92300
600012,皖通高速,197828001,4619291,15655676,23600,0,0
600015,华夏银行,2766414546,15331341,16052447,1040589,0,15300
600016,民生银行,9328341488,39479354,35475225,2026281,181500,263200
600017,日照港,460279837,1593007,7719366,10000,10000,0
600018,上港集团,641906825,2126248,6089161,334100,196500,5100
600019,宝钢股份,1322730087,72107433,53972218,1349750,461900,756800
600020,中原高速,230639433,3039689,1722419,0,0,0
600021,上海电力,244593325,1485697,3750881,67800,2000,900
600022,山东钢铁,1454850755,0,35246931,512300,0,0
600023,浙能电力,336120144,2606461,5063238,311782,3200,0
600026,中远海能,476363645,3071221,5228462,2500,0,0
600027,华电国际,315563565,10035224,2965300,12500,0,90300
600028,中国石化,1752334562,32930329,62270922,2573756,1411300,791040
600029,南方航空,1309691545,121893941,142920374,5170047,2122891,482100
600030,中信证券,8351854265,148208705,185687574,6446838,3000698,175700
600031,三一重工,1217972731,112584531,130265343,3249612,439800,255800
600033,福建高速,178483653,1821953,1042442,38700,0,0
600036,招商银行,3150690922,188330838,126077298,2913528,254854,287200
600037,歌华有线,552126486,1608340,4602707,80400,22800,0
600038,中直股份,717179879,24917828,22413254,66962,4900,10600
600039,四川路桥,376748751,4166011,5146531,155600,103700,0
600048,保利地产,2136396633,140082202,136860701,2099600,597300,418100
600050,中国联通,4754072884,50978607,104218296,941456,87400,107300
600056,中国医药,703417629,35749205,29353648,27800,1000,600
600058,五矿发展,416990044,3759324,2775707,53147,20100,15500
600059,古越龙山,424675682,6336118,5779910,52000,22300,0
600060,海信电器,524232436,9742146,9482755,251450,75800,60000
600061,国投资本,335303798,2856416,5444498,43400,4100,6000
600062,华润双鹤,306841416,8729307,9495743,24820,1100,300
600063,皖维高新,395186065,3270926,6155378,52000,0,0
600064,南京高科,429877059,4788884,2225724,114400,0,1300
600066,宇通客车,385044509,5543881,6921604,273792,32400,19200
600067,冠城大通,642391824,2442155,4969407,11900,0,0
600068,葛洲坝,1514939054,23779373,39683981,441900,80100,224400
600073,上海梅林,518296823,12989652,12645702,33041,7900,1100
600077,宋都股份,380668161,1118479,2141849,2300,0,4000
600078,澄星股份,293291212,2042273,2716210,30100,0,0
600079,人福医药,868518186,7005754,15540996,4300,2000,2600
600085,同仁堂,545361434,33621830,24630402,66800,1700,17000
600086,东方金钰,393002690,0,180910,0,0,0
600088,中视传媒,300120589,1617372,5055074,13420,0,600
600089,特变电工,1494489094,8919396,8276161,93200,0,187400
600094,大名城,527049153,2555007,893670,70000,0,0
600096,云天化,401213493,5784635,3940775,80300,75500,0
