标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,9737366,45666,1489115,297753,0,0
510050,50ETF,11316691251,132059346,78316737,34794060,748300,2436515
510180,180ETF,2235434096,5657752,5491877,7644434,3500,70100
510230,金融ETF,29969546,822890,1437752,0,0,0
510300,300ETF,33233828637,82522557,68710222,235506711,8996900,10478288
510310,HS300ETF,7088584,369994,271328,0,0,0
510330,华夏300,14024223,699799,77200,105900,0,0
510500,500ETF,144316728,14190737,9712527,853940,0,0
510510,广发500,19687574,954829,1378704,4879300,0,1000
510880,红利ETF,10044418,29808,1939341,175400,0,14800
510900,H股ETF,254555201,21744017,12046137,0,0,0
511010,国债ETF,14,0,0,0,0,0
512070,非银ETF,19847434,517910,599542,0,0,0
512500,中证500,3708927,259719,380372,0,0,0
512990,MSCIA股,6329954,2638,546958,0,0,0
600000,浦发银行,4711956699,231166825,142061956,1087700,223100,157600
600005,武钢股份,1152616636,21817652,65949857,137700,0,6000
600006,东风汽车,1169240476,185268828,164689829,6400,0,0
600007,中国国贸,307397945,17275836,10423034,1600,0,0
600008,首创股份,952838111,80019507,76173798,265100,35200,0
600009,上海机场,803982433,68729712,35200810,194683,16100,10800
600010,包钢股份,2408619895,88148230,93280146,1188100,308300,480400
600011,华能国际,727753510,25560109,32851739,83036,900,35100
600015,华夏银行,1850830485,75099892,85878089,468718,157600,17400
600016,民生银行,4558676883,155485185,147272099,1381145,108955,2171040
600017,日照港,1450511074,119455234,142112726,2376017,0,0
600018,上港集团,1182510360,37809888,45288311,361377,700,0
600019,宝钢股份,1647585623,24040024,43395125,505256,4700,5000
600021,上海电力,1074533899,82284321,106451857,7300,0,0
600022,山东钢铁,563529488,19578948,21689193,31700,0,0
600023,浙能电力,1669666193,143235821,153575866,281500,10000,20000
600026,中海发展,497330291,0,1476481,482,0,0
600027,华电国际,1110659714,49939989,55567396,326836,300,0
600028,中国石化,4685271525,163953416,164140968,142600,10700,11100
600029,南方航空,2488666459,212796090,256153795,963021,100000,149800
600030,中信证券,17890625537,1690592673,1658044756,1181095,124400,101000
600031,三一重工,2134124153,97001824,101815922,757844,245700,0
600036,招商银行,4094685824,117465888,96093301,2668574,708200,103600
600037,歌华有线,1594465240,126419282,92427866,8900,2000,0
600038,中直股份,1273259418,50349393,68587919,85100,0,15900
600039,四川路桥,872093367,50609385,43986311,0,0,0
600048,保利地产,3145939799,131119252,140403155,534695,64100,410000
600050,中国联通,4083734493,185119455,145215632,1025964,629700,28900
600056,中国医药,898201878,33043373,35746262,1676,0,0
600058,五矿发展,600845622,0,664913,44501,0,0
600059,古越龙山,661356319,28415364,23115863,800,0,0
600060,海信电器,1022502323,98033901,92264869,209817,138868,2100
600062,华润双鹤,641624657,57390188,57853255,25000,0,0
