标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,36865324,2269022,39966,1211096,3700300,3891391
510050,50ETF,8577398178,157436923,157355825,19574163,97045838,91878503
510180,180ETF,1242008382,22996478,10629620,4256285,11323200,10491425
510300,300ETF,10993832679,0,22339587,68393504,72025522,69656671
510330,华夏300,240376449,4497008,3605052,1033500,504100,674200
510500,500ETF,17962548,544792,1036239,1944300,500000,10000
510880,红利ETF,157621965,4927262,971216,245312,3087600,3115607
600000,浦发银行,7030733976,133661073,133515002,2764883,6507386,6969886
600005,武钢股份,249511485,8230947,4116757,1073022,205040,282019
600008,首创股份,256396780,4398607,7997002,47200,5500,38327
600009,上海机场,438178712,14433608,9453844,623894,158631,292516
600010,包钢股份,374542192,0,1089244,2680976,0,0
600011,华能国际,323683073,8622180,8238429,96319,64900,108612
600015,华夏银行,1223230107,72933253,58693854,4569111,3764265,2796221
600016,民生银行,5570050874,84359055,102376278,2920695,5679419,6014219
600018,上港集团,516512350,37362248,29175256,1237900,1580155,1322955
600019,宝钢股份,341185526,4341397,10886027,696097,522500,533200
600022,山东钢铁,105135498,1580345,727714,21600,57800,57812
600027,华电国际,401625845,7565701,7177195,102965,351600,310700
600028,中国石化,631240980,21680495,18910464,517035,64000,207700
600029,南方航空,441946818,4665734,9676953,174518,200100,278600
600030,中信证券,4732234002,169105923,157041512,2988179,5156828,5944228
600031,三一重工,559568107,4262228,48418151,2139519,673630,545818
600036,招商银行,3552438038,60957186,84013148,3568482,3083684,3147067
600037,歌华有线,272401359,7898800,7993789,8400,4000,2600
600038,哈飞股份,338591600,5873589,9655350,43335,3100,8365
600039,四川路桥,271606313,4797510,2387822,4400,0,0
600048,保利地产,1756838594,37524958,37992162,1493938,1186548,1100353
600050,中国联通,1506884461,31181523,19899343,672500,1153300,824100
600056,中国医药,217857295,7405638,11239247,15000,3200,0
600058,五矿发展,100451739,0,9013,448295,0,0
600059,古越龙山,263019956,8887098,4469330,138276,51800,36000
600060,海信电器,624602395,25889487,29243730,220410,79402,86402
600062,华润双鹤,274981968,16346909,11936217,165283,74400,46638
600063,皖维高新,151039759,0,609393,28200,0,0
600066,宇通客车,219206947,3739533,19971888,733774,187900,184508
600067,冠城大通,460046068,5534356,9536967,27600,4600,55900
600068,葛洲坝,296831048,2102756,3656395,269966,62300,55300
600072,中船股份,100174253,15613134,9430121,15100,0,0
600077,宋都股份,84952010,2650027,2561164,14900,20000,15000
