标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,33932883,790274,15204,876300,115400,103000
510050,50ETF,10399913752,168496900,114138270,13692445,81244315,76956095
510180,180ETF,1733238752,18120389,8116778,2522420,10374000,9411450
510300,300ETF,10550822162,208766207,61057764,44034697,112887766,112674953
510330,华夏300,303411815,1190136,385192,771200,751000,449100
510500,500ETF,26842761,1660527,362,304800,0,0
510880,红利ETF,180676389,3747923,615490,378251,2248400,2236200
600000,浦发银行,7111601887,126814170,87850731,2787555,2021700,1599300
600005,武钢股份,242735461,1947642,2562695,793971,96400,3000
600008,首创股份,244201491,8658707,3238641,115500,79700,36400
600009,上海机场,407082054,7718743,7269594,276372,290612,276048
600010,包钢股份,788504465,35133134,42254821,312636,120000,452600
600011,华能国际,298638936,11760593,5508291,43719,144200,189489
600015,华夏银行,1116549391,41532834,17196416,2509777,599000,586063
600016,民生银行,5639347980,64805391,106592293,5390239,1990124,2773957
600018,上港集团,428746463,19385514,15045772,986200,93500,39600
600019,宝钢股份,387706225,8706934,6686415,530597,91700,1173
600022,山东钢铁,86479282,1266367,1932521,66571,125700,80029
600027,华电国际,378944979,2808497,7334271,62508,101000,103900
600028,中国石化,690608551,28457690,8907063,483392,342800,302400
600029,南方航空,447404418,5622704,8783125,543543,11000,106000
600030,中信证券,5226574482,252706026,125656151,1980417,4044590,4111133
600031,三一重工,514413082,6645950,5978189,2443008,285300,255100
600036,招商银行,3410007708,65644268,32534505,2454683,4382600,3585195
600037,歌华有线,324012143,44527655,34524306,24400,129800,119200
600038,哈飞股份,320720673,52305479,55910972,58790,5700,200
600039,四川路桥,235737793,3438409,1116464,42600,4500,12200
600048,保利地产,1859850483,31765764,51526970,2213472,1207919,884524
600050,中国联通,1484653321,30866613,18040949,872214,1953900,1525500
600056,中国医药,209480559,4662520,6450826,11600,11600,5200
600058,五矿发展,166664804,4919539,7036562,104145,53650,51250
600059,古越龙山,306309136,7849419,9943188,167615,5000,5700
600060,海信电器,584005360,37519600,30818012,144950,443906,455827
600062,华润双鹤,262033233,7887202,6370350,95887,32521,17641
600063,皖维高新,132859960,0,587845,28200,0,0
600066,宇通客车,164427409,5443385,3879760,988581,313300,87809
600067,冠城大通,418581991,11357950,9700029,157800,11600,13800
600068,葛洲坝,277029429,5392728,5002771,168966,142000,136600
600072,中船股份,97041133,10681451,7314694,1400,14100,13700
600077,宋都股份,76361681,2088011,889671,5400,0,0
600078,澄星股份,104795255,1858414,1829106,10600,600,0
600079,人福医药,291265117,6067101,7190877,45500,34800,30800
600085,同仁堂,405194139,16802887,6145765,412830,279354,173894
600086,东方金钰,470048383,11249018,7970941,82084,600,700
600089,特变电工,694330284,49897895,37016181,1292363,868363,427555
600094,大名城,97203288,1844614,1867321,4700,3600,3000
600096,云天化,217106835,6977376,5516961,109036,60200,59494
600100,同方股份,1700553878,181616314,190379156,921281,777664,606393
600104,上汽集团,751679110,22798829,14933833,788529,631634,398598
600107,美尔雅,154780882,3344748,4176124,32700,20500,10800
600108,亚盛集团,1245922036,36554375,27226663,327000,424900,422000
600109,国金证券,1087551532,179909799,143718508,516480,643480,606580
600110,中科英华,213334491,12997521,7137722,0,0,0
600111,包钢稀土,2058501503,33241696,57786271,531960,198774,147700
600113,浙江东日,170493490,4961663,6565492,21500,7400,5400
600115,东方航空,238396085,2269022,2965709,226873,293200,239200
600116,三峡水利,146480683,6709975,1507297,2600,900,0
600118,中国卫星,809788444,123763917,101403148,406232,971891,899291
600119,长江投资,302546891,12399075,11800277,6000,6000,5500
600120,浙江东方,542907786,14911724,16300349,29407,12600,6200
600123,兰花科创,456105155,6067046,6854272,247422,136200,65484
600125,铁龙物流,370678180,7684615,8959514,24300,150029,150029
600132,重庆啤酒,205792339,6840835,5433143,32225,15400,25687
600138,中青旅,317928309,33174998,16184576,32000,0,0
600139,西部资源,230250786,0,679937,104800,0,0
600141,兴发集团,231923490,4546780,3143981,14900,9300,10500
600143,金发科技,646521566,16777340,17230375,35600,80400,78500
600145,国创能源,96374032,2408958,6404990,100400,241300,162200
