标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510050,50ETF,8662096627,113854355,60230662,50506124,21338200,28007700
510160,小康ETF,695910,32362,146083,0,0,0
510180,180ETF,319297426,3648372,17613389,2886465,1443200,436000
510300,300ETF,17699376788,39995860,43160230,73158086,13582767,18608998
510310,HS300ETF,3628339,614076,542972,0,0,0
510330,华夏300,2925794,21787,393551,36200,0,0
510500,500ETF,331141038,6546857,9334053,226080454,2379100,206700
510510,广发500,5815846,0,172,2500,0,0
510810,上海国企,4584746,25874,310934,0,0,0
510880,红利ETF,7546586,246827,906026,2500,0,0
510900,H股ETF,24659202366,672937915,220539282,0,0,0
512070,非银ETF,8073394,363509,44855,0,0,0
512500,中证500,2295765,105215,33307,0,0,0
512880,证券ETF,4907957,4119672,447339,0,0,0
513050,中概互联,3359331,23283393,20752259,0,0,0
518880,黄金ETF,23169248860,690536932,537544685,7013700,6850000,5130000
600000,浦发银行,4222414207,33291149,65656837,748808,143300,200
600004,白云机场,541770641,42748826,43424688,9300,0,0
600006,东风汽车,436908816,22007785,23246887,440051,440000,50000
600007,中国国贸,283063249,5099061,6630943,9600,3700,7700
600008,首创股份,1265360441,51003445,73996355,1219300,564900,50000
600009,上海机场,411887110,27777096,23273304,117014,13100,4900
600010,包钢股份,1469596723,14733073,16743778,1931460,1409100,343300
600011,华能国际,337536548,4158639,5973100,37700,34300,1700
600012,皖通高速,271983501,936606,2648651,0,0,0
600015,华夏银行,3331817422,44665186,54577087,1202789,41900,30000
600016,民生银行,10137587944,96237576,164471169,3059011,759500,3338118
600017,日照港,631223505,3259521,3209337,0,0,2700
600018,上港集团,883032866,47935076,41524476,866916,176000,78800
600019,宝钢股份,1460761973,81145947,155142863,1893023,1066383,391900
600020,中原高速,332952892,10808668,10741869,0,0,60000
600021,上海电力,313912922,3650392,4028459,24200,1300,0
600022,山东钢铁,2060823255,36177388,46957945,2721515,2288700,6000000
600023,浙能电力,444367556,36884236,32858037,379600,338600,12000
600026,中远海能,548394171,6929361,11881829,0,0,0
600027,华电国际,392269234,6748149,6500142,43900,0,2900
600028,中国石化,2231328435,195168062,186726008,9760937,2403637,1221890
600029,南方航空,1811430745,136344450,113165029,2801810,221000,559500
600030,中信证券,8405853598,428524702,512731954,4841440,361277,1231650
600031,三一重工,1318225285,110219446,113651473,4980278,283000,123500
600033,福建高速,147026336,2559056,3573701,0,0,0
600036,招商银行,3619372289,166079566,187249460,4159780,182300,98000
600037,歌华有线,618680814,6165982,4139581,100,0,0
600038,中直股份,913908565,61465001,62140558,91800,4200,10200
600039,四川路桥,484253706,5964520,14106704,1500,0,2700
600048,保利地产,2830144490,410065122,410415884,1786700,558800,681400
600050,中国联通,5338168261,123720662,195860891,1233456,31400,2302600
600056,中国医药,478780897,30061884,24640960,13200,200,0
600058,五矿发展,531338903,4758164,3131333,70287,32700,28000
600059,古越龙山,530383306,10376890,18426489,5100,0,0
600060,海信电器,741529828,12380672,20042388,159300,15800,22000
600061,国投资本,388332940,10437986,16500442,0,0,0
600062,华润双鹤,391649019,29565875,22568197,44055,0,0
600063,皖维高新,524685159,3447568,4093236,600,0,0
600064,南京高科,437557701,11483523,17534689,0,0,0
600066,宇通客车,662461051,37527170,47830251,169321,15071,21900
600067,冠城大通,822229558,29400522,39978833,7200,3300,95200
600068,葛洲坝,1709832131,51251213,39221122,95900,10300,18700
600073,上海梅林,634575461,3648134,13479347,42800,0,0
600077,宋都股份,464063891,24647539,23987393,36300,5300,0
600078,澄星股份,390810075,2259525,3271071,0,0,1400
600079,人福医药,806907194,21200669,29209861,10500,2600,100
600085,同仁堂,535574701,21367766,15961675,56900,0,1000
600086,东方金钰,450232764,28850545,9479554,5000,0,17800
600088,中视传媒,369517095,3950126,3547822,12020,0,0
600089,特变电工,1876527829,60649755,92029495,26569,1500,8000
600094,大名城,749154596,19749593,16941856,35400,35400,0
600096,云天化,453904246,3300792,4075422,15300,0,0
600098,广州发展,440465143,1031954,4387519,0,0,0
600100,同方股份,2644472683,49516573,64137163,172900,34600,146900
600104,上汽集团,1313160498,101661210,87327982,541600,90200,28000
600107,美尔雅,556355390,10643680,3020981,17040,900,0
600108,亚盛集团,842009281,3229128,5813318,32300,0,255100
600109,国金证券,2142459383,25216858,30789013,77000,0,30000
600110,诺德股份,1386933586,19242660,28393672,0,0,0
600111,北方稀土,2981276108,146141403,162479195,533700,56900,273598
600113,浙江东日,353797498,32264126,47104713,203700,198500,107500
600115,东方航空,1210532589,124074137,91323400,816400,214600,306300
600116,三峡水利,647644315,12082987,26482842,21000,19000,0
600118,中国卫星,1321896988,20069722,18721532,92900,2700,600
600119,长江投资,489078799,9003753,10628594,127400,0,59000
600120,浙江东方,977082684,15301792,14307792,6929,0,0
600122,宏图高科,416460963,25339352,24211299,0,0,0
600123,兰花科创,786674243,27100370,33701432,93200,28200,11800
600125,铁龙物流,1257373127,83336679,74025589,500009,165600,299000
600132,重庆啤酒,408445068,6406043,9110781,39800,9600,81100
600135,乐凯胶片,669120992,19936095,17132775,0,0,0
600138,中青旅,397731924,44352664,46167989,93262,3000,13000
600139,西部资源,530663858,15354412,20096044,40500,35400,40600
600141,兴发集团,886165928,45750552,37548785,10200,0,3000
600143,金发科技,507413502,14106033,34672727,121500,33000,1600
600146,商赢环球,335047829,0,260881,0,0,0
600150,中国船舶,1666055791,0,4068331,96200,0,0
600151,航天机电,533186584,6497808,6045016,17500,0,2000
600153,建发股份,1069944015,21926379,34098686,321726,4800,129700
600155,宝硕股份,562533973,15922507,18493360,102500,0,22500
600157,永泰能源,808822760,0,4345660,187800,0,0
600158,中体产业,1167341749,43608172,39998449,308100,206500,95000
600160,巨化股份,1213928576,43909480,32559203,65200,600,0
600161,天坛生物,875220164,32936246,32318331,650,0,1000
600162,香江控股,182438996,0,2067633,0,0,0
600166,福田汽车,1435391527,30881058,21131093,1037800,962400,5600
600168,武汉控股,144396070,2082031,2810435,0,0,0
600169,太原重工,408967004,8926237,6006893,94500,90000,0
600170,上海建工,641393640,13030384,13290065,70833,0,130100
600171,上海贝岭,1006262686,71739179,108251820,149500,22300,10000
600175,美都能源,655200106,21923425,16000444,30000,0,0
600176,中国巨石,1228506853,68167313,105278030,69740,0,47500
600177,雅戈尔,1058578485,13002305,18840083,280600,2300,10000
600183,生益科技,718176060,37579069,46586267,21100,0,10000
600185,格力地产,468808792,29119666,35665665,79400,24900,13500
600186,莲花健康,367897917,2614644,1752038,30900,0,0
600187,国中水务,492641972,0,1386567,2600,0,0
600188,兖州煤业,424521180,65178962,78668787,224899,102200,11900
600193,创兴资源,247607216,8814857,10852715,0,0,0
600196,复星医药,1684439993,180808807,196138131,213801,36200,10500
600197,伊力特,349888036,23340558,25318890,61329,35500,37300
600198,大唐电信,835105245,14237466,17672528,11500,1500,104300
600199,金种子酒,430209925,9735369,10194533,50100,50000,0
600200,江苏吴中,784230682,7190210,11290044,5600,5600,3000
600201,生物股份,936279960,41972111,8355381,38940,0,13000
600206,有研新材,1124336346,130157802,167415542,173300,8000,58000
600208,新湖中宝,1008376058,23445809,57340617,292100,134400,410412
600209,罗顿发展,471059684,80444325,72914799,346100,15000,90000
600210,紫江企业,608040970,5892778,8314757,0,0,0
600216,浙江医药,589794879,117539175,118957287,102000,28400,15100
600218,全柴动力,656647915,0,1751023,0,0,0
600219,南山铝业,1386717612,58885414,27870787,0,0,15000
600220,江苏阳光,420247529,2535484,3346341,0,0,0
