标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,3669825,14753,10053,28688,0,0
510050,50ETF,7736502021,88437558,46078451,18006406,2260900,1927900
510180,180ETF,785453356,325842,10819114,2031658,7000,0
510230,金融ETF,12543791,55099,1,0,0,0
510300,300ETF,20896253072,92544396,75151062,219590564,31758691,23626500
510310,HS300ETF,3596973,137136,125261,0,0,0
510330,华夏300,4366082,0,3493,36200,8600,0
510500,500ETF,112733845,3190516,14495253,82082757,600000,42000
510510,广发500,9020737,0,57597,10118100,25000,0
510880,红利ETF,6903702,367528,316007,52700,0,0
510900,H股ETF,802707429,30457642,10678246,0,0,0
511010,国债ETF,30077319,4495429,1651303,0,0,0
512070,非银ETF,9967954,185143,28759,0,0,0
512500,中证500,2316020,1386,19690,0,0,0
512990,MSCIA股,2544224,221433,89537,0,0,0
518880,黄金ETF,434726717,11248564,16513490,0,0,0
600000,浦发银行,2339472062,23448176,76951945,4698107,308500,1382700
600005,武钢股份,491011294,0,1002579,115000,0,0
600006,东风汽车,549903577,7618581,18507305,0,0,175000
600007,中国国贸,220236228,2349667,3874081,0,0,0
600008,首创股份,785143447,16271773,16278156,200800,50000,0
600009,上海机场,414066795,13940011,8469098,70374,1400,21500
600010,包钢股份,1266665502,18417754,28441469,4122050,3395000,0
600011,华能国际,358976838,6308079,6013541,129100,0,152000
600015,华夏银行,2205258391,68383135,44028080,1301858,0,2400
600016,民生银行,5012633904,107553248,79761243,12590857,248000,6279500
600017,日照港,572214570,8791001,8745386,14400,0,0
600018,上港集团,609482443,5379065,7771705,349000,60000,0
600019,宝钢股份,819162079,0,1333285,17000,0,0
600021,上海电力,448176122,0,2844845,78300,0,0
600022,山东钢铁,332663918,11985285,18070585,591600,80000,0
600023,浙能电力,682504894,15872410,17356577,202000,6900,1000
600026,中海发展,510711239,18500016,21371799,0,0,50000
600027,华电国际,476578093,15923997,8964747,198879,0,66200
600028,中国石化,2374951160,84520118,34765080,4756930,1378400,93200
600029,南方航空,1607786441,78825026,46639812,970297,16900,3091096
600030,中信证券,9245545565,239547824,205059378,4491099,298300,362302
600031,三一重工,1032202208,15946490,15380721,68213,20000,0
600036,招商银行,2049395825,17688292,26372310,2293423,385600,289583
600037,歌华有线,1356848230,73774071,54427822,40800,0,0
600038,中直股份,1006807054,27041595,44720462,128900,4300,7100
600039,四川路桥,469573362,9618347,9700749,25500,0,0
600048,保利地产,2334071757,105098266,77095269,524900,1200,124300
600050,中国联通,1865305157,22337590,21392357,1226300,421100,100000
600056,中国医药,542420959,12989216,22930394,4900,0,13100
600058,五矿发展,849228752,32976652,31931876,110701,30200,0
600059,古越龙山,487183670,13194409,18530743,1600,1500,0
600060,海信电器,879825776,28485523,29487930,70200,5200,24100
600062,华润双鹤,415712055,18258662,10417275,18400,0,0
600063,皖维高新,575492865,9183488,5309782,1000,0,0
600066,宇通客车,418107799,10842160,8746657,91594,10900,10800
