标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,741360,0,0,73612,0,0
510050,50ETF,315147270,22887901,55403092,3079984,1756194,5060995
510180,180ETF,59456590,1391687,1231665,5082773,9849700,10116600
510300,300ETF,38566421,23994830,23218436,4998150,5345700,6280700
510880,红利ETF,4570709,0,0,246300,39000,103800
600000,浦发银行,1741963573,17372757,46512631,155200,15100,12800
600005,武钢股份,85796056,4171421,871385,25140,2000,2090
600009,上海机场,115779856,5209074,2771605,38355,32362,26462
600010,包钢股份,455621179,12106432,34678270,1818450,267600,393300
600015,华夏银行,404188555,8753357,7004101,27144,37900,97400
600016,民生银行,1890325059,23482986,18507743,660175,1039600,822600
600019,宝钢股份,189823260,2034512,1209133,10900,7000,0
600028,中国石化,292700937,4771402,5497697,245500,193900,350000
600029,南方航空,182778699,3277095,2917726,314286,678970,560685
600030,中信证券,1214703954,66053047,21244492,3483183,787500,1115084
600031,三一重工,182769338,2994104,6942819,996838,177100,245545
600036,招商银行,885883375,15802790,7080942,230360,570100,622800
600037,歌华有线,93232104,1800880,5568757,97200,6000,14400
600048,保利地产,177108781,3703661,6102891,3516031,715284,552720
600050,中国联通,1364102161,12284378,13524939,296300,188400,31400
600058,五矿发展,290423743,3282038,7125156,144140,164898,177001
600064,南京高科,120151390,6107426,10702939,56855,4171,11200
600068,葛洲坝,218281565,6260071,5485834,207000,94800,8778
600085,同仁堂,157001954,37149514,46037575,264458,262893,245617
600089,特变电工,411993128,9221512,5085994,445511,135100,90905
600096,云天化,91852610,8271859,4315677,58900,21900,25000
600100,同方股份,381984992,7119244,7041233,344908,202400,94200
600104,上汽集团,167830222,6886031,5695790,312779,52100,32700
600108,亚盛集团,139959153,890631,1878787,286220,22200,64563
600109,国金证券,80614115,6862168,6510720,249986,58400,5300
600111,包钢稀土,1412619987,159644908,214354394,640937,515776,614676
600115,东方航空,40457714,0,877327,265847,0,0
600118,中国卫星,113325083,5856255,1475499,52973,23800,29200
600123,兰花科创,371942198,27169691,12658946,124004,101200,160284
600132,重庆啤酒,117418640,7758076,1996455,137178,9500,53727
600150,中国船舶,272282624,13065631,7911692,125573,180255,249382
600151,航天机电,56669346,1001640,1043056,63801,5900,17900
600158,中体产业,106549864,7117341,8201656,175476,23300,600
600160,巨化股份,245583938,5306939,5140240,87263,19271,33171
600166,福田汽车,173814315,11238999,9066887,242569,101900,107700
600169,太原重工,98469400,950302,1478760,79075,150000,162051
600173,卧龙地产,39991035,1689293,1428456,75947,33500,24500
600175,美都控股,37021767,2090099,254505,72720,9100,0
600177,雅戈尔,188106065,3660952,969109,106314,69900,33600
600183,生益科技,72673152,686177,814830,32100,35700,18060
600188,兖州煤业,126503493,703355,3239140,192856,72000,69863
600196,复星医药,140987025,3372130,2871094,170500,138900,70700
600208,新湖中宝,46232396,1044864,400239,158182,148300,171500
600216,浙江医药,162534193,12146015,7695243,100093,153417,79517
600219,南山铝业,99686022,414029,681269,47060,18200,32800
600220,江苏阳光,22061511,807656,1087565,53030,13630,10000
600221,海南航空,69406371,4061368,1755408,81565,30300,329249
600239,云南城投,66994058,2469073,758905,62400,18288,16088
600246,万通地产,37380400,459174,3153309,127000,2200,0
600252,中恒集团,326940185,42733145,14553565,137867,77195,89903
600256,广汇能源,762334505,7651710,28325277,1115769,725520,353002
600259,广晟有色,180250428,15397752,18568271,56520,31808,25999
600266,北京城建,38942724,1253549,1742666,170692,36600,42100
600271,航天信息,220179008,4830148,5018335,165750,67750,3300
600309,烟台万华,114308075,7809387,6213723,125719,87550,123562
600320,振华重工,39746457,806288,1521617,145300,19000,121400
600322,天房发展,69380727,3440246,1086692,42000,400,25400
600325,华发股份,100506710,3320507,730206,50564,7564,7400
600331,宏达股份,65689009,421093,1343769,364158,72100,51200
600348,阳泉煤业,254418299,10213399,9116328,250340,189100,204500
600352,浙江龙盛,107249487,2912853,1428450,58400,52000,0
600362,江西铜业,443508653,4159419,5544133,336924,86604,116900
600369,西南证券,140429499,16776814,8195690,412472,103600,124103
600376,首开股份,29170636,1814641,364709,397121,93250,127928
600383,金地集团,143794621,4499636,1834225,2355702,404900,295924
600395,盘江股份,128867630,6278196,3772450,227606,99600,73621
600406,国电南瑞,107866412,618720,3130474,396701,217450,122361
600415,小商品城,326320430,19655891,15599897,244061,69800,112666
600418,江淮汽车,101436643,5509638,1666762,31127,51027,40200
600432,吉恩镍业,51427384,1233579,1131366,184095,76530,31080
600489,中金黄金,213247408,7123716,6268209,239599,43950,85500
600497,驰宏锌锗,60705307,1324374,2586879,210323,103060,86985
600508,上海能源,73053393,1999956,995812,35826,9710,22210
600516,方大炭素,172350220,3443264,5073080,102383,30550,114050
600518,康美药业,219826855,68003415,10453142,906607,274500,178846
600519,贵州茅台,613830046,32620435,26555202,334100,19612,38220
600528,中铁二局,154071192,23105169,18849529,415824,82200,29000
600547,山东黄金,305924449,14417126,9326119,136519,79700,65735
600549,厦门钨业,254328451,10853622,29920263,90977,247297,251197
600550,天威保变,161302520,11336973,7477389,455831,85700,142802
600583,海油工程,106651687,7844338,3236444,575630,546367,662349
600584,长电科技,93949250,989606,1522752,2200,0,25000
600585,海螺水泥,455736651,8505485,3552014,567815,782794,620875
600595,中孚实业,19776970,327651,425456,92802,7000,183489
600598,北大荒,121266478,3012752,2220120,262209,136300,18300
600600,青岛啤酒,541541757,0,182720,139585,0,0
600622,嘉宝集团,70675895,3647843,2433606,23800,10000,0
600635,大众公用,58703890,1317354,797758,123750,21300,22500
600638,新黄浦,129602101,1570971,3204256,18703,2000,0
600641,万业企业,52613042,823651,2042369,58300,0,0
600642,申能股份,62941001,6339463,4256131,304100,144200,313947
600643,爱建股份,88698093,649609,1048769,89945,76100,74000
600649,城投控股,116392570,6392024,9826457,82301,30100,29400
600655,豫园商城,69829155,407126,627763,10000,100,2500
600657,信达地产,42969103,3080751,2765805,181100,2900,7300
600660,福耀玻璃,59012670,518962,743913,277601,493373,498273
600663,陆家嘴,48946341,4195077,2841268,33100,45200,22900
600664,哈药股份,165646452,0,810978,58200,0,0
600674,川投能源,124984317,7905740,6386288,16280,1500,26800
600675,中华企业,91669834,5668537,1711560,93650,167900,169600
600690,青岛海尔,360861240,4583422,1856435,679868,129094,193981
600703,三安光电,107321040,4217511,16854608,167370,276496,271895
600736,苏州高新,107161400,3950129,3447135,30700,19700,3000
600737,中粮屯河,48933544,5764141,1298752,72140,4000,4100
600739,辽宁成大,833160731,21594281,26903494,501264,231753,235101
600741,华域汽车,40578566,771160,559477,72200,70800,29508
