标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,725994,0,0,73226,0,0
510050,50ETF,298948158,20540885,21169774,10130677,8988402,5877200
510180,180ETF,55060509,2434074,1588754,7939973,11870900,12936100
510300,300ETF,19840457,19750947,18114297,9388378,15995695,14106533
510880,红利ETF,4356847,93600,35379,211000,148300,19000
600000,浦发银行,1777373909,73169470,29784556,78700,31700,20400
600005,武钢股份,91406394,7857904,953481,179930,0,2000
600009,上海机场,115199328,2328459,2668713,25255,1000,1000
600010,包钢股份,507919382,20898911,11409814,2075619,306900,28500
600015,华夏银行,402187627,22191383,15425607,27843,700,494900
600016,民生银行,1903327033,52534036,28185466,552928,784400,579700
600019,宝钢股份,191306355,4493438,6839310,1000,0,0
600028,中国石化,308177675,5996402,21449987,164400,0,3100
600029,南方航空,180798848,2176951,2052142,69601,8000,0
600030,中信证券,1017888201,115573900,58470273,3485612,1083200,656600
600031,三一重工,174772683,8492938,8613416,748635,247400,235353
600036,招商银行,884557234,9165442,21748379,228260,19900,95700
600037,歌华有线,98840182,2185131,1042220,66300,2600,3300
600048,保利地产,162051368,12168583,7044765,4208723,321700,140068
600050,中国联通,1389735890,6480836,13619252,337206,25000,21800
600058,五矿发展,302672027,6083568,2990075,123361,51821,88686
600064,南京高科,125098563,5989875,2947307,40684,4000,1000
600068,葛洲坝,223865576,17412419,6156491,6178,330000,330000
600085,同仁堂,144809658,15881484,10947966,156951,209500,237900
600089,特变电工,407806675,8338556,4437254,374102,20500,30900
600096,云天化,82818964,4328143,4561941,68309,14600,5400
600100,同方股份,380888397,6492495,5855796,535851,395528,11900
600104,上汽集团,147490884,770733,2691941,611698,31700,17000
600108,亚盛集团,138389749,1985698,4400999,350320,10000,12900
600109,国金证券,84512347,14679678,12377953,224854,101500,63700
600111,包钢稀土,1542208646,123141759,86777131,769289,319527,324192
600115,东方航空,43760327,729656,833669,59649,2000,23100
600118,中国卫星,121373049,17992843,15401869,88802,99117,66217
600123,兰花科创,367176555,18415573,20309982,91215,54400,26100
600132,重庆啤酒,115512616,7338029,7012974,154327,2300,1800
600150,中国船舶,262392808,3971125,5538072,154261,85797,75926
600151,航天机电,56872633,1384876,587087,40101,0,1157
600158,中体产业,131291915,7922338,5526281,120976,82900,73300
600160,巨化股份,251237323,6478084,5016398,21160,0,2500
600166,福田汽车,172034803,11053396,6703405,263769,33500,20000
600169,太原重工,105555500,3048207,2290481,40976,25400,55900
600173,卧龙地产,37066695,2233422,1743596,68147,0,2400
600175,美都控股,37704842,742929,1645693,35150,0,0
600177,雅戈尔,191008496,2212324,3058612,105400,17000,15000
600183,生益科技,74754356,1239558,473938,6380,0,0
600188,兖州煤业,117212229,6298710,7628323,122608,42600,35300
600196,复星医药,141529448,7714638,5389053,165400,4800,8200
600208,新湖中宝,41658900,6893149,2082976,155723,53600,54577
600216,浙江医药,150142559,25857322,12400538,61986,89900,80600
600219,南山铝业,98962249,3371304,1014333,159958,44500,0
600220,江苏阳光,23510033,349346,162589,52400,0,0
600221,海南航空,57211571,2676820,2584132,116755,12800,5000
600239,云南城投,63230340,1772430,9345103,103100,18500,24600
600246,万通地产,48764383,903576,3726866,123200,20000,0
600252,中恒集团,291963246,33042716,31241461,185743,86997,114874
