标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,3716405,22174,21562,28688,0,0
510050,50ETF,7751466177,44003765,56483282,17713106,4032700,3101600
510180,180ETF,785761279,1112409,1264999,2081458,99300,24400
510230,金融ETF,12556038,179191,559349,0,0,0
510300,300ETF,20749110346,72677847,71261383,237636575,34236299,16362000
510310,HS300ETF,3539003,294737,129584,0,0,0
510330,华夏300,4315521,0,0,32900,0,3300
510500,500ETF,119792805,13324556,6368822,82106357,0,19900
510510,广发500,8852671,19984,247445,10134600,142000,0
510880,红利ETF,6733200,145177,201189,53000,300,0
510900,H股ETF,777930711,37066985,78367822,0,0,0
511010,国债ETF,27570639,1372972,1743267,0,0,0
512070,非银ETF,9823137,172233,125767,0,0,0
512500,中证500,2350205,1565,2470,0,0,0
512990,MSCIA股,2476120,164366,86986,0,0,0
518880,黄金ETF,478724305,70347603,49080786,0,0,0
600000,浦发银行,2321148029,31242150,46251859,4788789,324200,397609
600005,武钢股份,489405927,0,863673,115000,0,0
600006,东风汽车,523811523,35854547,64166759,0,0,365000
600007,中国国贸,237333504,24262811,11636852,0,0,0
600008,首创股份,836719625,229424219,206318141,232100,55000,267800
600009,上海机场,435875600,7049930,11321636,70874,500,0
600010,包钢股份,1265194272,45052940,35954416,747050,0,0
600011,华能国际,355644700,6902128,11564733,56400,0,83100
600015,华夏银行,2222233336,62703364,64992786,1314658,12100,1100
600016,民生银行,5051960752,105575570,83493150,13937696,325000,654500
600017,日照港,561790039,25656681,47880447,14400,0,0
600018,上港集团,614525819,10338241,10236894,250200,0,40000
600019,宝钢股份,815141169,0,1199239,17000,0,0
600021,上海电力,432128046,0,2717218,78300,0,0
600022,山东钢铁,342550847,30619651,33015781,91600,80000,0
600023,浙能电力,704059914,33717599,21824539,196400,0,0
600026,中海发展,510094172,35034084,37050138,0,0,0
600027,华电国际,480932103,17258936,12095783,227679,47800,19500
600028,中国石化,2348405901,24860498,41274908,3519430,31900,15900
600029,南方航空,1625172942,79244194,66248492,915497,102300,33200
600030,中信证券,9231561218,229223669,251706180,4578699,260800,149600
600031,三一重工,1008625339,44822086,61936526,307513,195000,200000
600036,招商银行,2067479847,28657298,38130438,2135318,285400,331964
600037,歌华有线,1352311103,89826668,94492833,10800,0,0
600038,中直股份,1005839929,35077220,37280760,174700,20500,400
600039,四川路桥,492273362,78621870,51876195,40000,14500,0
600048,保利地产,2365827338,135089035,118982168,528500,87800,27900
600050,中国联通,1872496077,34044914,31882377,1376504,432000,70000
600056,中国医药,533608533,29539186,31085022,5400,500,1000
600058,五矿发展,854420829,25725629,24253189,54901,700,0
600059,古越龙山,493611009,25323741,16548994,800,0,0
600060,海信电器,846988655,34309592,53676818,105300,19500,4000
600062,华润双鹤,434721384,38232755,13983434,18400,0,0
600063,皖维高新,568132701,16170843,24869704,1000,0,0
600066,宇通客车,414111218,14426099,14860415,133994,23900,35700
600067,冠城大通,845786582,16938413,16343804,5300,0,0
600068,葛洲坝,890270647,132963131,130450501,384200,152500,58500
600073,上海梅林,857856885,47683224,46029399,25000,0,0
600077,宋都股份,507237399,54828775,41136680,200,0,0
600078,澄星股份,428746274,45638133,49787578,400,0,0
600079,人福医药,459648712,19215210,20120524,3300,0,0
600085,同仁堂,788007760,32856490,29034762,93800,5900,18200
600086,东方金钰,501352717,19183544,18991306,38600,33900,0
600088,中视传媒,412648986,17226237,22927672,10100,10000,0
600089,特变电工,1413080397,70863697,77291113,191100,18000,55600
600094,大名城,792823313,27691750,41282926,21400,1000,0
600096,云天化,534276355,22960347,22685981,40800,0,900
600098,广州发展,558726727,98576793,88938677,47000,0,0
600100,同方股份,3584082572,183333794,146096923,720787,52100,36100
600104,上汽集团,976770274,50465486,31395862,270200,11800,2100
600107,美尔雅,771331502,15055651,20655396,10600,0,0
600108,亚盛集团,994669194,47454131,72743200,29300,1400,0
600109,国金证券,2762536661,133917590,115438083,540122,14000,72200
600110,诺德股份,842344625,0,4809088,0,0,0
600111,北方稀土,2232102810,101637135,107379400,577800,97200,38900
600112,天成控股,829104902,38103666,39597090,13400,13400,0
600113,浙江东日,470227944,87518999,98739029,28700,12500,62500
600115,东方航空,931790817,31451366,26767401,458600,0,42100
600116,三峡水利,596917323,229606585,142500421,100,100,0
600118,中国卫星,1606090284,41689798,48145569,340574,100000,40100
600119,长江投资,928365603,69282830,63422683,85700,3200,16800
600120,浙江东方,1270166849,103532846,108955809,134200,25000,23500
600123,兰花科创,548284919,55277208,30674635,82500,5500,0
600125,铁龙物流,647947954,46148759,26087793,300,0,0
600132,重庆啤酒,241990497,24894396,14680066,26000,25100,0
600135,乐凯胶片,892509265,58568672,43022090,0,0,0
600138,中青旅,525547029,34635824,34096295,81800,5100,7800
600139,西部资源,801805123,22585696,27167926,19999,14999,20000
600141,兴发集团,717201277,120010200,111924828,0,0,0
600143,金发科技,699679098,23775322,19298218,109900,32700,75400
600146,商赢环球,292195046,0,4199947,0,0,0
600149,廊坊发展,831714402,141641439,148938241,213197,0,5000
600150,中国船舶,1309533259,34298864,32758922,1445311,163300,111300
600151,航天机电,624251471,21724287,21106978,300,0,0
600153,建发股份,1582812705,71003203,62573768,324026,202900,8000
600155,宝硕股份,498483478,54890099,61561362,0,0,10000
600157,永泰能源,953283552,15196448,29575688,256570,1500,211000
600158,中体产业,1365285621,45085765,64999670,54030,10000,0
600160,巨化股份,845005137,82081667,88751675,140900,106400,0
600161,天坛生物,931585418,57920336,53821650,3600,2900,7100
600166,福田汽车,1307727055,57569540,46868808,243900,180000,214500
600169,太原重工,558590685,45285038,31769778,96000,60000,50000
600170,上海建工,822867013,156097313,91740239,569500,188500,185300
600171,上海贝岭,1253898631,43728649,40373077,14200,300,10000
600175,美都能源,501791071,24845366,34013537,0,0,0
600176,中国巨石,941424913,21237904,23530797,0,0,0
600177,雅戈尔,1636491660,57544414,62528205,181000,16800,10200
600183,生益科技,669981572,118979252,108054129,32200,0,0
600185,格力地产,593822753,17428406,23256197,500,0,0
600186,莲花健康,655505315,25243592,13736132,0,0,0
600187,国中水务,1197499404,396762811,420197664,434800,63100,217200
600188,兖州煤业,257093045,42602802,17100016,197499,3500,0
600193,创兴资源,434096288,13426114,10151279,5000,5000,0
600196,复星医药,999676820,52884795,46537328,120800,12500,94431
600197,伊力特,419603169,25688164,20470703,5200,0,0
600198,大唐电信,1481504592,73197593,59698419,0,0,50000
600199,金种子酒,396590988,24777978,17951453,6100,0,0
600200,江苏吴中,1149905491,90681541,107766788,93000,90000,0
600201,生物股份,1016898464,26831271,39949304,0,0,0
600206,有研新材,1031282166,49092776,53318367,32300,30000,0
600208,新湖中宝,849277663,22209601,16891140,232700,1700,100
600209,罗顿发展,339605182,0,197975,0,0,0
600210,紫江企业,718270761,97294422,82702481,0,0,0
600216,浙江医药,1032212804,174869006,94846636,15200,0,0
600218,全柴动力,961555516,74532318,59874962,500,500,0
600219,南山铝业,1506840945,52954949,72857852,9250,0,85000
600220,江苏阳光,498439672,17254767,20453590,0,0,0
600221,海南航空,1297768260,38857080,31031477,823200,0,36000
600222,太龙药业,558226413,25291899,27325905,0,0,0
600223,鲁商置业,340270426,11458328,13955272,1700,0,0
600225,天津松江,388245940,8819463,15220889,0,0,0
600229,城市传媒,458324016,20704346,24469895,0,0,0
600237,铜峰电子,609827274,111749703,96557441,0,0,0
600239,云南城投,611831258,41651182,42320878,6890,500,0
600240,华业资本,966142623,19851704,26690251,400,0,0
600251,冠农股份,328943989,11699164,22755962,0,0,0
600252,中恒集团,1177569743,23608015,29566871,373300,147800,1000
600256,广汇能源,1148425839,18401739,24035631,294500,0,54800
600257,大湖股份,538576004,27979450,31517376,0,0,0
600259,广晟有色,620447067,45040175,35500235,60234,1100,0
600260,凯乐科技,1239886780,43251268,70665299,40000,0,0
600261,阳光照明,264097970,49834925,42332217,4500,1500,26600
600266,北京城建,1276952269,42192809,41168510,1600,0,0
600267,海正药业,813160745,39794882,42271213,26600,5800,0
600270,外运发展,519165500,44253531,35996416,0,0,53200
600271,航天信息,2143067379,82651160,96568917,175180,200,500
600276,恒瑞医药,425801055,32422933,16245139,204128,13999,7300
600277,亿利洁能,1041374833,69283488,58961402,27800,0,0
600285,羚锐制药,329804402,23865254,16483169,0,0,0
600288,大恒科技,748491003,40166466,37408050,2300,0,0
600289,亿阳信通,892906048,40216453,72963769,57200,0,20000
600292,远达环保,852964006,200842396,172083610,200,0,5000
600293,三峡新材,714105840,18890326,25363663,0,0,0
600298,安琪酵母,398437547,18090703,26223607,10869,0,32000
600300,维维股份,494179972,22186591,12608402,36000,0,0
600307,酒钢宏兴,767696399,36326568,51393360,0,0,0
600309,万华化学,1067507657,48025942,38455191,112900,19400,400
600312,平高电气,1140557195,47511301,59229360,16300,0,0
600315,上海家化,1012319392,29096752,31680885,315800,6000,0
600316,洪都航空,802423736,34322105,46784473,183769,66900,0
600318,新力金融,285241860,0,163369,0,0,0
600320,振华重工,354270484,29089233,22112140,225500,170000,0
600321,国栋建设,442541438,0,3930691,1800,0,0
600323,瀚蓝环境,443776724,77966613,92881306,11000,1900,600
600325,华发股份,835467168,42351648,63490138,169800,0,30000
600329,中新药业,476879388,20329186,24625223,0,0,0
600330,天通股份,508200333,0,656191,0,0,0
600331,宏达股份,677298444,42467044,53429702,2600,0,0
600332,白云山,977031950,49250596,35474091,17691,0,6900
600333,长春燃气,280072761,35000201,37275862,0,0,0
600335,国机汽车,291210698,42507213,41607205,0,0,0
600336,澳柯玛,492353223,29599394,52756779,0,0,0
600340,华夏幸福,1594413144,68685147,107589016,200923,34000,6900
600343,航天动力,1329072595,168513632,279892894,85018,75000,15000
600348,阳泉煤业,419678545,42957812,24889790,16600,0,63700
600350,山东高速,269047352,0,3364130,500,0,0
600352,浙江龙盛,1476571560,31224496,36158734,392500,40500,22000
600354,敦煌种业,455913558,29941807,31636133,5000,0,0
600362,江西铜业,1061587887,64296291,55162889,125800,22800,1000
600363,联创光电,903238362,16872584,24902193,0,0,0
