标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,41844899,2278150,870124,2569057,68000,109800
510050,50ETF,27944701508,422247665,218408102,101225748,82790587,75256677
510180,180ETF,6728700136,75344822,31292636,30777904,21892100,19517400
510230,金融ETF,142177361,10886403,7588327,0,0,0
510300,300ETF,73766645473,2691789290,725618771,312139773,436680538,393601842
510310,HS300ETF,22845990,1094632,1184378,100000,0,0
510330,华夏300,64952312,1659596,2017590,3926200,864200,247300
510500,500ETF,180561772,25089182,12875219,1171251,206600,27800
510510,广发500,155020850,40399060,23791665,4622809,1083000,741600
510880,红利ETF,61380466,5843790,2039811,1789234,124600,56700
510900,H股ETF,107676920,34542831,22767352,0,0,0
512070,非银ETF,38415973,5468507,4726815,0,0,0
512990,MSCIA股,28307914,3521563,2734809,0,0,0
600000,浦发银行,17677914807,858360908,649763155,2796628,25239925,25421442
600005,武钢股份,2371158310,286724484,190899574,268800,539900,584500
600006,东风汽车,1069950315,136117663,137953569,10000,307200,307200
600007,中国国贸,392066604,38752068,36621612,13700,17000,28800
600008,首创股份,1753307263,141916019,122248639,226578,1344312,1285779
600009,上海机场,1044916207,100564486,87459616,616584,1025568,993168
600010,包钢股份,8587300228,555054591,559314878,3220677,16637297,16839797
600011,华能国际,1977041329,318106103,172842372,1327092,6900816,6129104
600015,华夏银行,4462524938,316915896,280795095,1790255,9812556,9830483
600016,民生银行,8911963808,612214157,497639738,8838596,31848787,33065337
600017,日照港,1043045200,156784622,137566014,119045,11368110,11260910
600018,上港集团,2270691088,224640307,150331450,191800,6789093,6748493
600019,宝钢股份,4058303307,274330132,200804903,1159811,10277856,10226452
600021,上海电力,3142522760,383669907,204537778,33800,83800,82800
600022,山东钢铁,727922405,90625719,74331628,245289,276200,282500
600023,浙能电力,3094469827,434103167,405027830,653605,932000,600795
600026,中海发展,1889067986,222847217,207812368,47000,0,0
600027,华电国际,1955175694,197442983,249075512,516053,5475105,5328905
600028,中国石化,10644691610,887117355,574472004,1652743,9276700,9190800
600029,南方航空,3822365530,234022952,268113387,1033920,5590149,5630228
600030,中信证券,40304529517,2602457170,2283600613,1329768,27124206,27085051
600031,三一重工,5123096926,951074456,730889158,696200,7307586,7282186
600036,招商银行,11055426485,552317489,586282970,7188518,17614407,18577671
600037,歌华有线,2246495775,189778922,296115251,77700,19400,18200
600038,中直股份,1825287568,163509715,120384022,136100,188599,187899
600039,四川路桥,2093960540,173677567,136138723,24800,14100,26400
600048,保利地产,7419927844,610953910,490935117,1252485,14052637,14453723
600050,中国联通,8487872827,929971297,757420515,1304938,15584309,15551333
600056,中国医药,1371079795,197203091,160332306,3776,832121,841621
600058,五矿发展,1448535517,288883456,162536757,125042,759281,755068
600059,古越龙山,1031229924,107487067,96538186,66900,142500,139800
600060,海信电器,3346750996,191189098,144376919,305223,918219,900919
600062,华润双鹤,1270043804,164429461,134056384,90800,239100,239600
600063,皖维高新,1542307956,311902507,179639453,51800,17900,11500
600066,宇通客车,1080612149,94705183,67148941,436991,1559264,1534378
600067,冠城大通,1849420423,197859655,174487148,43848,5000,7000
600068,葛洲坝,3909817697,374265808,327417908,317200,5537584,5517884
600073,上海梅林,1134464107,94077177,77887067,87700,69300,70800
600077,宋都股份,964849891,92366236,94522094,100200,6800,6400
600078,澄星股份,892285892,140542426,130276297,38600,8800,7600
600079,人福医药,1660631673,129415122,188600079,311431,571395,549500
600085,同仁堂,2276764813,239138267,194214240,532474,860625,963227
600086,东方金钰,350954481,0,3268718,44200,0,0
600088,中视传媒,930546244,30098201,60238085,25072,14889,17789
600089,特变电工,5441941781,446415597,365326223,325563,5693483,5821080
600094,大名城,1158863516,148255690,97644333,72107,1400,2600
600096,云天化,996323357,109150509,59084849,212100,217500,192700
600098,广州发展,1255923644,239279421,130165970,111200,84800,105900
600100,同方股份,6887032021,755710497,648696026,870273,3206032,3121804
600104,上汽集团,4631072742,337482544,251972635,1301789,2908079,2930636
600107,美尔雅,1004725807,92462945,53245087,52619,7600,5300
600108,亚盛集团,3313519633,339979823,294229873,226504,2167875,2133475
600109,国金证券,8766162802,736011003,624638926,474422,3037877,2980873
600110,中科英华,2005995145,107259241,140728017,12600,197300,208100
600111,北方稀土,5598650183,506091346,438361256,555781,5434814,5408364
600112,天成控股,2503555198,213728824,193767195,0,35000,35000
600113,浙江东日,541806726,71724894,53787715,47650,7600,5500
600115,东方航空,1339235423,138234977,131750438,695490,5024259,5011259
600116,三峡水利,705604755,73922396,76130174,20800,8900,10400
600118,中国卫星,4437945992,529303583,563539981,223566,1523987,1512187
600119,长江投资,1275536297,315178923,185854301,11500,19000,19000
600120,浙江东方,1890204512,138758251,119730678,63939,26258,23458
600123,兰花科创,1126378184,220612340,157655304,167910,491800,448800
600125,铁龙物流,1955514184,166942681,198584005,124200,125700,135756
600132,重庆啤酒,887627457,100984021,83143432,43200,129530,146330
