标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,3478846,636192,44887,0,0,0
510050,50ETF,7033229942,57743094,24454848,10881073,3401000,11483100
510180,180ETF,445319273,1600250,506482,2010636,400000,377300
510230,金融ETF,8722063,66485,0,0,0,0
510300,300ETF,19562703958,43029476,43251555,60777002,7037100,18767943
510310,HS300ETF,3043312,219406,323275,0,0,0
510330,华夏300,4473403,3693,0,36200,0,0
510500,500ETF,117646618,2070282,2250419,85349352,5847294,123000
510510,广发500,9229372,218830,3558,17000,700,200000
510880,红利ETF,6895278,355852,223556,52800,0,200
510900,H股ETF,2890128562,58902714,62756648,0,0,0
511010,国债ETF,304334923,34791812,34090832,0,0,0
512070,非银ETF,9594808,29091,12386,0,0,0
512500,中证500,2346287,1243,0,0,0,0
512990,MSCIA股,1823989,71172,22726,0,0,0
518880,黄金ETF,7801919871,179091235,149582147,30968800,30910300,24520900
600000,浦发银行,2134646600,20789412,21080881,1547802,52980,33855
600004,白云机场,113711085,17080840,17381133,0,0,0
600006,东风汽车,503196811,25340067,21182487,0,0,200
600007,中国国贸,586183474,22635065,23430893,11400,0,3600
600008,首创股份,722043218,0,4024740,184300,0,0
600009,上海机场,362329780,26813222,21547638,124235,35143,39500
600010,包钢股份,1434593971,31851581,65084798,724400,535500,872400
600011,华能国际,347781818,9525203,9502896,127600,86000,14200
600015,华夏银行,1649858543,50935205,27064046,4057636,19300,17100
600016,民生银行,6464914439,59230982,88920615,8135379,53100,1100
600017,日照港,540874688,18255836,21026370,500,0,40000
600018,上港集团,653153726,125377673,139339600,997500,484900,19800
600019,宝钢股份,785150448,0,662418,623400,0,0
600020,中原高速,180568977,14507454,11114059,0,0,0
600021,上海电力,473349128,30413961,22495108,166100,0,2800
600022,山东钢铁,655180079,60334169,71847541,6315500,562300,619599
600023,浙能电力,721869580,16658371,27997587,68000,0,15500
600026,中远海能,665658561,54338252,46413433,37000,3000,0
600027,华电国际,529000971,18119653,27561665,42300,0,0
600028,中国石化,2158526654,94960458,90532006,2726009,305900,1366400
600029,南方航空,1846961996,256651850,226199572,4926800,1026900,362300
600030,中信证券,9309398990,162866469,193144720,1393125,262300,285700
600031,三一重工,959222523,25549541,23348810,457200,150000,170000
600033,福建高速,114862689,24984608,22752532,0,0,0
600036,招商银行,2022979411,13948953,12309228,3180502,279519,514006
600037,歌华有线,922458386,35413305,33317576,1500,0,0
600038,中直股份,1012148564,51474713,60462348,107500,17500,20200
600039,四川路桥,554738319,16404352,20379235,45400,500,20000
600048,保利地产,2017085225,62205131,74692424,288169,16400,162300
600050,中国联通,4942556725,681628359,528632221,4611200,2321300,448700
600056,中国医药,348615798,18170023,12730309,44900,0,2600
600058,五矿发展,647539206,17827609,13523680,31538,0,7500
600059,古越龙山,562681731,15165904,20563633,800,0,0
600060,海信电器,695858473,38313482,38478300,203900,10300,60200
600061,国投安信,293634429,58094472,30782725,99,0,12900
600062,华润双鹤,361623815,13243072,18335985,35296,0,1000
600063,皖维高新,597337660,27953462,33232564,1200,0,0
600064,南京高科,238153974,15081158,18794067,10000,0,0
600066,宇通客车,794446454,36669056,23784301,146500,2200,6300
600067,冠城大通,849793185,9923860,22621547,100,0,0
600068,葛洲坝,1438507405,153419011,135940472,429200,175800,81700
600073,上海梅林,790792327,26896945,23737797,9099,0,3400
600077,宋都股份,728681552,3922998,7043005,100,0,0
600078,澄星股份,451151303,22006149,17573259,400,400,0
600079,人福医药,399082301,63178297,105348125,14000,0,3500
600085,同仁堂,714202103,22703158,26438159,84000,0,52600
600086,东方金钰,730149737,10599952,12355156,8700,5600,0
600088,中视传媒,413444592,10721625,7657273,100,0,2000
600089,特变电工,1214499046,56488953,53424649,289200,15000,111500
600094,大名城,658317188,5448224,6760362,16900,0,0
600096,云天化,457954775,21128560,20235423,25900,300,4600
600098,广州发展,1013858323,26252314,16682092,66800,900,8700
600100,同方股份,3227552786,48827796,67141830,2215858,0,1200
600104,上汽集团,978057016,44094385,32217950,638646,15600,69300
600107,美尔雅,819499644,9337143,8033186,10800,0,0
600108,亚盛集团,1061764083,22887334,21081593,40400,0,64400
600109,国金证券,2501072041,94721643,72099449,2528900,200,41800
600110,诺德股份,1397499677,112266117,155374917,40000,40000,65000
600111,北方稀土,2025762247,45095080,58220233,318550,28800,229550
600112,天成控股,782226452,16542143,29038051,9600,9600,0
600113,浙江东日,666856923,86182052,91889847,173600,47500,150428
600115,东方航空,1559743911,459046262,337083651,996900,628900,574000
600116,三峡水利,700461333,69408960,70107801,149700,149700,0
600118,中国卫星,1584673414,43965005,34233306,183588,32200,43900
600119,长江投资,819722591,54751876,45950820,94700,0,68600
600120,浙江东方,1372472684,45383072,41366313,42300,15000,500
600123,兰花科创,633938664,29655212,30528696,116600,0,14700
600125,铁龙物流,847236600,124321912,131409548,120270,94970,440000
600132,重庆啤酒,200194801,6392299,5571782,1004,0,11520
600135,乐凯胶片,779786117,53526690,28089114,0,0,0
600138,中青旅,453152221,24991226,30446623,39600,800,7600
600139,西部资源,763862853,6461519,11407998,27950,0,2500
600141,兴发集团,706943210,32312522,19093043,20000,0,0
600143,金发科技,674877365,0,1735945,203400,0,0
600146,商赢环球,479301755,0,1056098,0,0,0
600149,廊坊发展,817169860,33530737,35611940,282192,55000,33400
600150,中国船舶,1654114024,161157379,144407733,3229098,740339,469500
600151,航天机电,396475261,0,614282,5028,0,0
600153,建发股份,1447605446,37717354,47137048,156326,4900,1000
600155,宝硕股份,426886489,37014894,29066699,0,0,0
600157,永泰能源,1055396443,6432896,14599839,192670,0,0
600158,中体产业,2089524761,102275180,103499483,207200,64000,46200
600160,巨化股份,870950052,91516307,71145151,131600,17400,240000
600161,天坛生物,870119403,0,1234589,700,0,0
600166,福田汽车,1080326277,25193402,17861659,3411518,15900,40300
600168,武汉控股,80575527,6855710,6358409,0,0,0
600169,太原重工,522831126,27288306,27956313,24566,20000,0
