标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
510010,治理ETF,5593891,45045,776572,118188,0,0
510050,50ETF,8620645733,42601539,55525844,49933918,6522900,16877596
510180,180ETF,1468837370,3047466,19775347,2278291,5100,156000
510230,金融ETF,12420254,185310,270280,0,0,0
510300,300ETF,22884912370,20095534,39443167,258264278,14291900,11682800
510310,HS300ETF,4586634,19846,96489,0,0,0
510330,华夏300,6021119,26432,54397,36200,0,0
510500,500ETF,115799103,5371800,20901034,12542080,95000,71400
510510,广发500,9409069,522932,2548315,235600,0,127100
510880,红利ETF,5690662,37862,83697,53000,0,0
510900,H股ETF,580399336,29173915,29401533,0,0,0
511010,国债ETF,15976052,33249,44230,0,0,0
512070,非银ETF,10415272,119711,272133,0,0,0
512500,中证500,2270952,0,47883,0,0,0
512990,MSCIA股,7656952,4219654,472155,0,0,0
518880,黄金ETF,201245829,12520606,6530551,0,0,0
600000,浦发银行,2360020346,26192491,32100396,1092900,189900,106900
600005,武钢股份,621682471,20563473,36970390,157700,0,0
600006,东风汽车,458135923,42112211,31972172,0,0,0
600007,中国国贸,185912081,4815287,5295064,0,0,0
600008,首创股份,623959108,14642642,19692385,84268,0,0
600009,上海机场,470447832,14743527,13086794,96500,0,1000
600010,包钢股份,1279773488,153843128,134702274,1259550,405400,148300
600011,华能国际,399899387,3351684,5670198,15700,0,1700
600015,华夏银行,1275016382,28579806,23050780,113058,45800,11700
600016,民生银行,5461460549,109537514,32456500,707140,61300,83100
600017,日照港,649953959,25904499,66431862,5500,0,0
600018,上港集团,573700427,9491633,9580513,367300,197200,0
600019,宝钢股份,1008533286,34550043,20407729,366100,0,0
600021,上海电力,462470640,13829062,18943685,12100,0,0
600022,山东钢铁,244770580,5135754,12776585,11500,0,0
600023,浙能电力,829242844,24585648,24457685,135000,45800,100
600026,中海发展,557421577,30441291,29000615,0,0,0
600027,华电国际,532043477,5345129,13602961,171900,29300,132200
600028,中国石化,2628930006,34004121,33573162,228500,89700,212027
600029,南方航空,1203499351,84752886,77922238,783024,0,150360
600030,中信证券,9977407475,324505146,410570139,1360000,109000,448500
600031,三一重工,1100006415,17866632,15303818,187800,1500,9700
600036,招商银行,2012691834,33436328,33734008,1178290,158800,145000
600037,歌华有线,1089822774,46486805,62297576,3600,0,0
600038,中直股份,1017723155,33618625,50501945,91604,16300,0
600039,四川路桥,424260554,6580271,6512940,0,0,0
600048,保利地产,2098166271,45399249,40666033,590700,116800,273200
600050,中国联通,1925731158,35537638,51287796,604200,72300,199300
600056,中国医药,518699927,32593466,39747151,0,0,0
600058,五矿发展,867644358,326233426,280763066,23401,0,25500
600059,古越龙山,446718661,27773769,28880640,800,0,0
600060,海信电器,661084796,51132792,43346937,152826,3900,6100
600062,华润双鹤,429160756,23635325,30805473,18100,0,0
600063,皖维高新,596878307,13373666,16549412,1000,0,0
600066,宇通客车,509666684,27757678,18345623,57943,0,400
600067,冠城大通,805593352,23186412,28429767,0,0,0
600068,葛洲坝,906162709,20938221,20543474,45993,6500,0
600073,上海梅林,722135402,131574236,94763649,0,0,0
600077,宋都股份,520067267,10824767,16163369,200,0,0
600078,澄星股份,356161066,13688974,19603406,800,0,0
600079,人福医药,631587677,20987999,22825788,2700,0,0
600085,同仁堂,805519751,40390891,45384904,78150,0,3300
600086,东方金钰,445757936,19507521,20570113,4500,0,0
600088,中视传媒,494040529,45930955,47900494,200,0,0
600089,特变电工,1482947213,38212124,34304406,17400,0,0
600094,大名城,955761220,68481280,42563319,400,0,0
600096,云天化,472942144,40242358,28707487,7500,600,0
600098,广州发展,523658130,13117592,14591604,0,0,0
600100,同方股份,3260982478,459060500,383773017,338700,0,0
600104,上汽集团,975150101,18307827,42530056,220100,38100,30800
600107,美尔雅,1095230688,80896660,69572230,10600,0,0
600108,亚盛集团,1076999990,28073865,21311032,99400,0,0
600109,国金证券,2707770271,129938281,202202380,414100,18000,34000
600110,诺德股份,905825485,97439425,75971193,0,0,0
600111,北方稀土,2422361679,801058958,531995693,645150,59100,61700
600112,天成控股,796127718,37742226,34518209,0,0,0
