日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2016-08-16,1690.42,1687.97,1695.62,1686.42,14303088,25177594368,0.54%,
2016-08-17,1687.98,1693.26,1697.47,1680.49,12518789,21240874496,1.01%,
2016-08-18,1692.02,1694.55,1703.97,1688.33,12626344,20110199552,0.92%,
2016-08-19,1694.89,1692.54,1696.95,1682.49,10251569,16001582592,0.85%,
2016-08-22,1694.47,1678.41,1700.53,1677.64,11049897,19584867584,1.35%,
2016-08-23,1678.59,1685.02,1693.42,1675.59,10443961,16006317568,1.06%,
2016-08-24,1686.64,1681.74,1692.05,1678.81,8710808,14482432768,0.79%,
2016-08-25,1675.00,1670.46,1675.00,1651.11,10735013,17280834304,1.42%,
2016-08-26,1672.33,1675.12,1687.21,1671.81,9872074,15212229888,0.92%,
2016-08-29,1675.86,1680.78,1683.45,1673.00,8264138,12920640256,0.62%,
2016-08-30,1680.47,1679.97,1688.37,1676.63,8686981,12903651840,0.7%,
2016-08-31,1681.18,1686.64,1687.78,1675.80,8925726,14862244352,0.71%,
2016-09-01,1685.55,1675.89,1690.11,1675.55,9854566,15416434944,0.86%,
2016-09-02,1673.10,1677.68,1683.00,1666.88,9642450,15527468032,0.96%,
2016-09-05,1681.06,1680.09,1687.76,1676.13,7955048,13074464000,0.69%,
2016-09-06,1680.16,1697.13,1697.24,1664.96,10144395,16471001344,1.92%,
2016-09-07,1699.08,1698.49,1708.91,1696.92,10776582,16603486976,0.71%,
2016-09-08,1698.46,1703.67,1704.53,1695.42,9705474,15032201216,0.54%,
2016-09-09,1703.04,1690.50,1708.82,1690.01,10773042,16387637248,1.1%,
2016-09-12,1664.10,1656.46,1667.11,1643.42,12961756,19249665024,1.4%,
2016-09-13,1662.07,1662.94,1665.52,1654.78,8380419,12299217664,0.65%,
2016-09-14,1655.24,1654.60,1665.11,1648.98,7172308,10946492416,0.97%,
2016-09-19,1655.99,1673.99,1674.11,1655.99,7341187,11051585280,1.1%,
