日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2016-08-16,1601.43,1587.85,1604.55,1581.55,321597061,360225374208,1.44%,
2016-08-17,1586.04,1586.74,1589.80,1578.02,249097083,299131805696,0.74%,
2016-08-18,1585.75,1585.48,1595.08,1580.12,266947604,314586701824,0.94%,
2016-08-19,1584.24,1588.29,1590.94,1575.28,221894651,253322735616,0.99%,
2016-08-22,1587.51,1579.42,1590.76,1577.33,210145539,245236932608,0.85%,
2016-08-23,1577.77,1582.74,1588.30,1575.89,184448451,211489476608,0.79%,
2016-08-24,1583.11,1580.94,1585.27,1577.66,164868493,191050899456,0.48%,
2016-08-25,1574.48,1572.98,1574.85,1560.23,193415775,219373117440,0.92%,
2016-08-26,1573.25,1572.12,1580.91,1569.28,167717711,196310818816,0.74%,
2016-08-29,1570.75,1571.80,1574.71,1565.79,157695969,185523232768,0.57%,
2016-08-30,1572.20,1576.16,1578.29,1569.75,151582149,180873646080,0.54%,
2016-08-31,1575.26,1580.41,1581.84,1570.47,158407877,193465618432,0.72%,
2016-09-01,1579.95,1569.72,1581.49,1569.43,171032870,200774393856,0.76%,
2016-09-02,1567.44,1572.29,1574.90,1564.53,165152049,196470452224,0.66%,
2016-09-05,1573.91,1575.72,1581.70,1571.95,158917215,180632633344,0.62%,
2016-09-06,1575.66,1582.75,1587.21,1568.14,202508470,242417803264,1.21%,
2016-09-07,1582.46,1583.86,1590.19,1581.78,215352868,247137067008,0.53%,
2016-09-08,1582.48,1584.20,1584.68,1578.73,162498550,193912823808,0.38%,
2016-09-09,1583.46,1575.44,1586.31,1575.11,178163302,211347681280,0.71%,
2016-09-12,1558.45,1548.06,1559.16,1538.52,229808407,260293120000,1.31%,
2016-09-13,1549.96,1548.31,1551.84,1541.87,150466796,177562685440,0.64%,
2016-09-14,1541.43,1535.76,1544.86,1532.49,143165565,166819422208,0.8%,
2016-09-19,1536.34,1545.71,1546.36,1536.34,125490156,146677334016,0.65%,
2016-09-20,1546.05,1544.19,1546.57,1540.03,120210345,140514287616,0.42%,
2016-09-21,1544.35,1548.66,1551.95,1542.03,123049736,143791886336,0.64%,
2016-09-22,1554.25,1556.95,1562.52,1552.58,154314386,182072791040,0.64%,
2016-09-23,1558.27,1554.17,1559.97,1552.99,133173135,157565673472,0.45%,
2016-09-26,1551.76,1530.77,1551.76,1530.45,153493202,174338592768,1.37%,
2016-09-27,1528.58,1540.08,1540.42,1526.05,127398648,144590934016,0.94%,
2016-09-28,1541.37,1534.50,1541.37,1532.80,107512090,121891692544,0.56%,
2016-09-29,1536.55,1540.73,1545.22,1536.55,119523676,133852311552,0.56%,
2016-09-30,1538.77,1542.31,1545.21,1537.71,104392468,120683655168,0.49%,
2016-10-10,1551.12,1562.53,1562.53,1548.37,172308744,197188726784,0.92%,
2016-10-11,1564.59,1569.50,1570.21,1562.19,178942999,193990262784,0.51%,
2016-10-12,1566.15,1565.93,1567.36,1561.18,148299830,166142091264,0.39%,
2016-10-13,1565.33,1568.06,1569.61,1562.92,163193188,173576400896,0.43%,
2016-10-14,1565.96,1570.89,1570.89,1559.81,160539164,172014223360,0.71%,
2016-10-17,1570.62,1560.10,1572.68,1556.48,169312975,186607251456,1.03%,
2016-10-18,1558.06,1580.18,1581.05,1557.89,192249654,210081210368,1.48%,
2016-10-19,1581.07,1580.24,1588.09,1576.86,196200768,208272195584,0.71%,
2016-10-20,1580.83,1580.68,1583.89,1576.86,160388349,177834053632,0.44%,
