日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2016-08-16,15774.72,15831.13,15848.85,15731.14,10581469,11517878272,0.75%,
2016-08-17,15819.85,15849.32,15905.67,15776.99,10667818,11957320960,0.81%,
2016-08-18,15829.36,15923.84,15949.83,15786.83,11780872,12676485376,1.03%,
2016-08-19,15878.37,15860.67,15913.53,15745.59,10505861,10910667008,1.05%,
2016-08-22,15833.80,15708.38,15889.25,15690.49,9497599,9881943296,1.25%,
2016-08-23,15701.07,15771.78,15823.47,15677.32,8519669,8767519232,0.93%,
2016-08-24,15793.37,15800.45,15871.67,15738.92,8222952,8977123584,0.84%,
2016-08-25,15735.64,15672.07,15736.83,15546.81,8666939,9250518272,1.2%,
2016-08-26,15706.77,15741.59,15856.18,15688.77,8196572,8906468608,1.07%,
2016-08-29,15777.34,15778.89,15843.05,15749.97,7683935,8117594368,0.59%,
2016-08-30,15808.78,15802.09,15849.78,15734.19,7518739,8471096832,0.73%,
2016-08-31,15810.87,15782.25,15811.76,15672.91,9254721,10141768448,0.88%,
2016-09-01,15820.26,15741.00,15921.15,15741.00,10615089,10378946304,1.14%,
2016-09-02,15693.28,15703.99,15770.56,15624.87,8464335,8701220608,0.93%,
2016-09-05,15735.71,15772.41,15853.41,15722.20,8175230,8670083072,0.84%,
2016-09-06,15786.00,15915.70,15925.36,15669.33,9089981,9690503680,1.62%,
2016-09-07,15898.99,15922.13,16015.40,15868.38,10189113,11186120192,0.92%,
2016-09-08,15897.00,15958.52,15978.13,15884.61,7641081,8678112512,0.59%,
2016-09-09,15946.30,15845.61,15986.40,15834.70,8398232,9423778048,0.95%,
2016-09-12,15650.54,15492.06,15651.30,15412.37,10396550,10343850240,1.51%,
2016-09-13,15534.08,15545.97,15576.80,15477.37,6957306,7510587392,0.64%,
2016-09-14,15482.52,15481.52,15559.64,15421.20,7302344,7825341696,0.89%,
2016-09-19,15507.22,15590.49,15612.78,15507.22,6191045,6905683968,0.68%,
2016-09-20,15594.46,15620.90,15635.06,15543.96,6834214,7617305088,0.58%,
2016-09-21,15634.65,15790.40,15848.51,15634.65,9337633,9664369152,1.37%,
2016-09-22,15776.74,15824.06,15849.13,15762.76,9205078,11115303168,0.55%,
2016-09-23,15871.85,15738.94,15889.72,15735.24,8234770,10707293440,0.98%,
