日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2016-11-01,1009.08,1035.63,1038.18,1008.72,8159286,11466369024,-,
2016-11-02,1044.57,1067.42,1076.31,1042.31,13129376,19313916160,3.28%,
2016-11-03,1079.05,1087.85,1109.28,1078.23,17528434,25514232832,2.91%,
2016-11-04,1083.06,1069.67,1086.97,1064.20,15131643,20813266432,2.09%,
2016-11-07,1064.80,1078.05,1082.61,1057.35,14867081,19818423040,2.36%,
2016-11-08,1077.97,1081.64,1090.19,1076.48,14119713,20044674816,1.27%,
2016-11-09,1079.72,1093.66,1098.36,1077.84,14385182,21199143168,1.9%,
2016-11-10,1105.87,1106.69,1109.55,1095.26,17080589,26223167744,1.31%,
2016-11-11,1103.48,1099.65,1110.13,1097.64,14443067,21786454272,1.13%,
2016-11-14,1103.56,1096.37,1105.52,1082.50,13515629,19213998336,2.09%,
2016-11-15,1101.71,1115.04,1116.07,1100.34,11913362,16910798336,1.43%,
2016-11-16,1119.90,1107.00,1120.75,1106.58,10872285,16251384576,1.27%,
2016-11-17,1113.34,1112.44,1118.74,1106.41,10087260,15286383360,1.11%,
2016-11-18,1114.41,1106.52,1115.69,1103.41,12167029,16976385024,1.1%,
2016-11-21,1104.99,1103.57,1106.32,1096.64,10345603,14475164416,0.87%,
2016-11-22,1101.81,1113.29,1113.51,1100.27,10071586,14756091648,1.2%,
2016-11-23,1115.07,1113.01,1124.82,1110.37,12519925,19042167040,1.3%,
2016-11-24,1107.10,1096.83,1109.06,1092.07,10370680,14883336448,1.53%,
2016-11-25,1095.34,1101.42,1101.53,1080.54,9897075,13580551680,1.91%,
2016-11-28,1101.34,1101.51,1107.52,1099.28,8183285,10635483392,0.75%,
2016-11-29,1100.72,1084.23,1101.44,1083.96,8935910,12868194560,1.59%,
2016-11-30,1082.85,1082.52,1087.28,1079.81,8074470,11741827840,0.69%,
2016-12-01,1085.49,1095.72,1095.84,1085.04,8686413,13518642176,1%,
2016-12-02,1098.81,1086.96,1109.48,1085.43,11112798,16953442304,2.19%,
2016-12-05,1070.91,1079.88,1082.98,1067.34,8474702,12432605952,1.44%,
2016-12-06,1080.38,1093.95,1096.47,1080.38,9540498,14186544384,1.49%,
2016-12-07,1092.13,1101.43,1101.65,1084.90,8910849,14258416640,1.53%,
2016-12-08,1099.99,1102.93,1112.23,1098.08,9696511,16203802624,1.28%,
2016-12-09,1098.90,1098.40,1103.40,1094.27,8233836,12873965824,0.83%,
2016-12-12,1098.02,1040.84,1100.45,1040.73,10849179,15846135296,5.44%,
2016-12-13,1035.69,1055.32,1057.80,1027.97,8590814,12894925568,2.87%,
2016-12-14,1055.18,1060.85,1077.17,1052.73,8636295,13624884480,2.32%,
2016-12-15,1055.43,1081.75,1081.76,1054.17,9491518,15339634688,2.6%,
2016-12-16,1081.10,1102.22,1109.47,1080.78,11032051,16639167744,2.65%,
2016-12-19,1099.75,1092.83,1100.14,1088.33,8737265,14301007872,1.07%,
2016-12-20,1090.93,1093.97,1101.46,1089.72,9483389,14767686400,1.07%,
2016-12-21,1095.40,1096.44,1099.13,1086.66,9925813,15930183424,1.14%,
2016-12-22,1092.85,1092.45,1096.24,1087.69,8346090,13613692160,0.78%,
2016-12-23,1089.60,1081.26,1090.22,1080.81,8315742,13853403904,0.86%,
2016-12-26,1080.17,1097.04,1097.04,1076.61,7269605,11926097152,1.89%,
2016-12-27,1100.19,1106.29,1110.60,1098.22,10191007,16783919360,1.13%,
2016-12-28,1105.50,1111.47,1115.17,1105.01,10678900,16669344512,0.92%,
2016-12-29,1110.75,1115.82,1119.53,1104.07,10678409,16608397312,1.39%,
2016-12-30,1116.95,1101.57,1119.20,1100.52,10830649,17487199744,1.67%,
2017-01-03,1100.61,1106.21,1106.21,1100.56,6907138,11115926016,0.51%,
2017-01-04,1109.97,1126.22,1127.43,1108.60,10181099,14493348608,1.7%,
2017-01-05,1131.02,1138.31,1142.68,1131.00,10406015,14094185728,1.04%,
2017-01-06,1138.22,1121.59,1140.29,1120.90,11172587,14635665152,1.7%,
2017-01-09,1117.15,1120.20,1120.39,1112.98,7376206,9504963584,0.66%,
2017-01-10,1119.50,1119.35,1126.83,1116.22,7653201,9776903680,0.95%,
2017-01-11,1116.01,1101.19,1117.31,1100.32,8062120,11090901248,1.52%,
2017-01-12,1101.46,1085.37,1102.93,1083.81,7211136,9044360448,1.74%,
2017-01-13,1086.58,1064.60,1087.91,1063.33,8832116,11924907008,2.26%,
2017-01-16,1059.25,1023.03,1059.83,1002.47,11379436,14555836160,5.39%,
2017-01-17,1020.50,1033.14,1033.31,1009.86,7723782,10040718848,2.29%,
2017-01-18,1032.19,1034.11,1041.28,1028.93,8224819,12103230976,1.2%,
2017-01-19,1031.14,1024.76,1032.25,1023.69,7850984,9933295872,0.83%,
2017-01-20,1022.67,1036.24,1038.67,1022.57,8853320,14055081984,1.57%,
2017-01-23,1035.04,1041.27,1043.71,1035.04,7835921,11297563392,0.84%,
2017-01-24,1040.89,1038.13,1041.19,1035.64,7540092,10824323328,0.53%,
2017-01-25,1036.76,1035.20,1039.81,1032.87,6813228,8987869952,0.67%,
