日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2016-08-16,8431.80,8335.87,8445.68,8300.83,196389740,226785230848,1.72%,
2016-08-17,8326.35,8320.95,8346.56,8280.63,138847688,167917531136,0.79%,
2016-08-18,8315.88,8309.16,8364.96,8282.36,142380170,172256534528,0.99%,
2016-08-19,8304.08,8325.58,8339.21,8257.34,119961508,135382708224,0.99%,
2016-08-22,8321.08,8290.24,8339.62,8270.18,107951007,128201785344,0.83%,
2016-08-23,8280.91,8307.93,8338.77,8278.14,92924516,108503691264,0.73%,
2016-08-24,8309.59,8297.50,8317.10,8280.53,81191429,94012833792,0.44%,
2016-08-25,8266.87,8263.04,8269.75,8201.41,100589153,112578138112,0.82%,
2016-08-26,8261.68,8250.07,8293.06,8235.79,81530691,93213204480,0.69%,
2016-08-29,8242.13,8239.76,8254.73,8211.07,77036334,88011640832,0.53%,
2016-08-30,8241.12,8269.51,8273.03,8228.90,75725988,89513017344,0.54%,
2016-08-31,8264.62,8293.28,8300.01,8241.74,79570806,99215044608,0.7%,
2016-09-01,8289.94,8241.13,8296.81,8239.47,84947218,100911464448,0.69%,
2016-09-02,8229.45,8262.68,8270.87,8223.89,82791803,99396378624,0.57%,
2016-09-05,8269.38,8272.56,8303.00,8254.95,78292477,87531089920,0.58%,
2016-09-06,8272.83,8289.38,8320.16,8237.16,98283999,118366531584,1%,
2016-09-07,8288.79,8296.46,8328.13,8284.78,102940106,115119906816,0.52%,
2016-09-08,8288.85,8291.78,8296.59,8266.92,71916157,83742347264,0.36%,
2016-09-09,8287.26,8251.14,8301.65,8248.57,82657037,95471190016,0.64%,
2016-09-12,8172.38,8130.63,8172.75,8069.37,122917683,134456631296,1.25%,
2016-09-13,8133.17,8118.11,8141.30,8088.84,67180288,76862644224,0.65%,
2016-09-14,8084.10,8048.30,8096.44,8030.80,70432696,79780745216,0.81%,
2016-09-19,8048.10,8092.27,8096.21,8048.10,58831081,67678031616,0.6%,
