日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2016-08-16,17533.08,17667.20,17723.78,17530.95,6639773,10456669952,1.1%,
2016-08-17,17646.80,17704.34,17725.02,17577.77,5654426,9731481856,0.83%,
2016-08-18,17674.35,17693.57,17743.54,17612.49,6074535,9853021440,0.74%,
2016-08-19,17666.45,17688.45,17722.53,17593.65,4464140,6944900096,0.73%,
2016-08-22,17684.69,17534.24,17741.91,17524.32,5526572,9085982208,1.23%,
2016-08-23,17529.18,17644.19,17680.61,17515.63,5159387,8389053440,0.94%,
2016-08-24,17655.76,17647.45,17718.58,17602.25,4385758,7815891200,0.66%,
2016-08-25,17561.85,17618.06,17661.91,17393.17,5339103,8759449600,1.52%,
2016-08-26,17630.85,17835.97,18032.12,17630.85,6929692,11288841472,2.28%,
2016-08-29,17821.35,17860.48,17928.28,17801.78,5841946,10613764096,0.71%,
2016-08-30,17850.85,17849.11,17947.33,17816.98,4621825,8138000896,0.73%,
2016-08-31,17841.24,17874.65,17898.61,17739.44,4037695,6994131712,0.89%,
2016-09-01,17880.10,17796.89,17933.27,17796.89,4626069,7486177280,0.76%,
2016-09-02,17771.94,17690.83,17815.98,17627.40,4760345,8339604992,1.06%,
2016-09-05,17744.99,17673.29,17787.02,17640.63,4407880,7210360320,0.83%,
2016-09-06,17655.24,17841.69,17842.15,17544.16,4756428,7657531648,1.69%,
2016-09-07,17848.23,18045.80,18056.65,17848.23,7475174,11454106624,1.17%,
2016-09-08,17989.45,18041.88,18076.08,17970.84,6931229,10069296128,0.58%,
2016-09-09,18034.56,17877.93,18070.00,17872.57,5465061,8487436032,1.09%,
2016-09-12,17620.01,17392.23,17627.43,17367.89,5891299,9185081344,1.45%,
2016-09-13,17491.92,17410.66,17522.18,17358.09,3782190,5862549504,0.94%,
2016-09-14,17348.96,17367.09,17430.26,17304.68,3632415,5450390016,0.72%,
2016-09-19,17379.93,17528.50,17532.50,17378.72,3354203,5321582592,0.89%,
2016-09-20,17519.73,17512.65,17545.18,17480.11,3179456,5209622016,0.37%,
2016-09-21,17517.56,17542.54,17610.22,17497.73,3093359,4738164992,0.64%,
2016-09-22,17669.45,17614.26,17719.28,17600.72,3669062,6086416384,0.68%,
2016-09-23,17644.20,17568.31,17659.94,17563.19,3418435,5694877440,0.55%,
2016-09-26,17557.47,17270.75,17561.24,17270.43,4140277,6367174400,1.66%,
2016-09-27,17256.09,17388.13,17388.13,17196.14,3290710,4990695936,1.11%,
2016-09-28,17431.51,17362.68,17431.51,17317.53,2506007,4083810640,0.66%,
2016-09-29,17382.17,17419.48,17482.45,17368.50,3105277,4934267904,0.66%,
2016-09-30,17412.93,17578.79,17614.57,17411.82,3277736,5141641728,1.16%,
2016-10-10,17692.00,17952.91,17952.91,17692.00,4741358,7918069248,1.48%,
2016-10-11,17971.05,18000.27,18015.15,17921.67,4947124,7328082688,0.52%,
2016-10-12,17931.44,18022.76,18026.33,17911.57,5954973,8434102528,0.64%,
