日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2016-08-16,7165.13,7237.28,7304.98,7156.93,5110586,4799896832,2.07%,
2016-08-17,7217.12,7227.97,7247.49,7156.44,3825522,3918394416,1.26%,
2016-08-18,7204.53,7268.95,7312.61,7204.26,4119240,4673624576,1.5%,
2016-08-19,7272.50,7319.37,7330.34,7246.42,3554041,3614098464,1.15%,
2016-08-22,7317.65,7196.05,7325.38,7187.16,3253616,3196163776,1.89%,
2016-08-23,7190.39,7209.42,7255.87,7160.47,2588736,2718289280,1.33%,
2016-08-24,7212.57,7251.78,7266.25,7202.32,2716863,2950329216,0.89%,
2016-08-25,7220.18,7181.37,7220.18,7094.83,2741924,2865231312,1.73%,
2016-08-26,7185.40,7151.50,7212.41,7133.86,2099971,2194547664,1.09%,
2016-08-29,7148.17,7135.93,7172.40,7112.84,2118184,2138144608,0.83%,
2016-08-30,7140.39,7116.54,7150.05,7088.13,1745474,1747875024,0.87%,
2016-08-31,7115.68,7096.67,7121.42,7072.06,1746309,1854233376,0.69%,
2016-09-01,7109.40,7014.97,7114.17,7008.18,2283718,2512042128,1.49%,
2016-09-02,7010.10,7040.73,7048.13,7002.10,2268061,2902862288,0.66%,
2016-09-05,7048.20,7067.29,7101.82,7048.20,1769050,2199833248,0.76%,
2016-09-06,7070.69,7189.21,7197.95,7066.25,2977176,3345808416,1.86%,
2016-09-07,7184.58,7256.46,7309.29,7183.96,3765912,3950808912,1.74%,
2016-09-08,7249.59,7280.77,7281.67,7242.51,2398763,2732637216,0.54%,
2016-09-09,7283.64,7244.39,7311.00,7239.93,2415523,3099892512,0.98%,
2016-09-12,7163.96,7146.26,7163.96,7095.30,2722743,2937375792,0.95%,
2016-09-13,7157.26,7135.83,7176.83,7107.57,1478547,1779867008,0.97%,
2016-09-14,7115.08,7139.96,7150.66,7092.93,1550890,2018666720,0.81%,
2016-09-19,7138.88,7206.70,7210.22,7136.33,1544059,1735949808,1.03%,
2016-09-20,7210.97,7197.35,7215.19,7167.70,1423357,1519271168,0.66%,
2016-09-21,7170.38,7186.09,7202.50,7166.35,1235678,1395962912,0.5%,
2016-09-22,7195.73,7195.80,7229.01,7185.95,1570751,1752663616,0.6%,
2016-09-23,7201.04,7158.29,7213.62,7155.35,1513420,1719426096,0.81%,
2016-09-26,7153.73,7029.73,7153.73,7022.99,1769549,1905272064,1.83%,
2016-09-27,7022.18,7056.36,7059.46,6991.22,1612422,1622573056,0.97%,
2016-09-28,7072.81,7044.12,7074.68,7035.00,1171858,1205525408,0.56%,
2016-09-29,7044.59,7049.18,7077.58,7043.15,1129804,1272196080,0.49%,
2016-09-30,7035.72,7074.44,7078.97,7035.72,999082,1208653648,0.61%,
2016-10-10,7092.02,7142.21,7144.10,7068.74,1976594,2129389680,1.07%,
2016-10-11,7143.16,7167.43,7178.98,7135.43,1860931,2070089232,0.61%,
2016-10-12,7158.16,7139.75,7158.16,7121.42,1284739,1444264608,0.51%,
2016-10-13,7136.60,7186.31,7195.91,7134.15,2288673,2066103904,0.87%,
2016-10-14,7185.92,7184.85,7192.31,7145.59,1882777,1862734496,0.65%,
2016-10-17,7177.68,7141.79,7206.01,7137.17,1981462,2120910800,0.96%,
2016-10-18,7143.68,7208.65,7208.65,7138.06,1761436,1933838768,0.99%,
2016-10-19,7214.11,7187.45,7223.97,7171.18,1500163,1515619168,0.73%,
2016-10-20,7186.02,7208.52,7219.71,7180.64,2016345,2174722816,0.54%,
2016-10-21,7205.74,7239.00,7309.89,7196.73,2548949,2225075744,1.57%,
2016-10-24,7237.11,7267.67,7291.51,7217.04,2091571,2001069296,1.03%,
2016-10-25,7270.69,7259.84,7284.27,7236.77,2359028,2342797152,0.65%,
2016-10-26,7256.58,7243.54,7260.73,7225.15,2220121,2167569680,0.49%,
2016-10-27,7244.14,7248.21,7256.02,7225.92,1716429,1746859264,0.42%,
2016-10-28,7241.04,7239.19,7276.78,7230.37,1873966,1726682112,0.64%,
2016-10-31,7231.08,7198.60,7231.08,7189.87,1626854,1648315728,0.57%,
2016-11-01,7285.40,7252.20,7289.22,7203.41,1594233,1864359808,1.19%,
2016-11-02,7251.32,7214.95,7264.36,7210.76,1579195,1611167104,0.74%,
2016-11-03,7203.34,7236.06,7260.19,7187.50,1751543,1855503616,1.01%,
2016-11-04,7226.68,7293.30,7327.25,7226.52,2109116,2230176960,1.39%,
2016-11-07,7284.51,7295.94,7322.14,7271.05,1551161,1807997088,0.7%,
2016-11-08,7318.05,7363.43,7363.93,7301.36,1917506,2066130880,0.86%,
2016-11-09,7357.95,7321.00,7383.61,7267.67,2507488,2280829840,1.57%,
2016-11-10,7417.56,7386.47,7441.12,7374.35,2337997,1992588976,0.91%,
2016-11-11,7409.39,7428.20,7454.52,7382.30,3498286,3675950176,0.98%,
2016-11-14,7416.84,7543.95,7545.71,7407.44,3466566,3418180704,1.86%,
2016-11-15,7555.40,7527.56,7568.88,7481.56,2518702,2533875712,1.16%,
2016-11-16,7524.41,7503.56,7529.01,7469.89,2249692,2356887280,0.79%,
2016-11-17,7487.01,7526.39,7550.68,7451.45,2005488,1918259088,1.32%,
2016-11-18,7519.01,7490.23,7530.68,7477.60,1757376,1633266976,0.71%,
2016-11-21,7483.94,7478.42,7526.32,7463.60,1623424,1577225168,0.84%,
2016-11-22,7496.97,7505.94,7513.42,7462.75,1979580,1846354496,0.68%,
2016-11-23,7500.27,7479.27,7520.43,7456.96,2625770,2433454640,0.85%,
2016-11-24,7470.75,7435.98,7482.17,7423.27,2055332,2270816384,0.79%,
2016-11-25,7443.57,7474.38,7475.83,7405.75,2374894,2666619824,0.94%,
2016-11-28,7475.31,7504.52,7518.35,7472.68,2158084,2178297232,0.61%,
2016-11-29,7502.74,7483.45,7512.45,7458.53,2268885,2283103680,0.72%,
2016-11-30,7473.75,7412.48,7473.75,7391.53,2278321,2326384992,1.1%,
2016-12-01,7415.91,7409.52,7437.31,7377.73,1866441,1922846720,0.8%,
2016-12-02,7409.94,7337.55,7409.94,7323.14,2033229,2078338336,1.17%,
2016-12-05,7306.35,7274.12,7335.48,7259.50,1425447,1500191600,1.04%,
2016-12-06,7271.50,7281.42,7302.54,7254.74,1348677,1345736688,0.66%,
2016-12-07,7276.64,7351.42,7355.50,7247.70,1439075,1367956336,1.48%,
2016-12-08,7370.51,7390.64,7424.04,7365.74,2105954,1869195552,0.79%,
2016-12-09,7387.74,7345.85,7407.36,7334.97,1558580,1640816704,0.98%,
2016-12-12,7351.42,7139.87,7360.78,7096.61,2771316,2754252768,3.6%,
2016-12-13,7095.13,7135.61,7161.31,7077.96,1432910,1393251264,1.17%,
2016-12-14,7140.10,7109.72,7154.66,7093.27,1434611,1404232672,0.86%,
2016-12-15,7100.80,7131.92,7170.11,7087.83,1547131,1429795168,1.16%,
2016-12-16,7135.10,7145.66,7160.44,7116.91,1662721,1495877856,0.61%,
2016-12-19,7146.27,7073.05,7146.27,7064.91,2379859,2053042992,1.14%,
2016-12-20,7062.47,7063.26,7078.31,7017.89,1691033,1618186176,0.85%,
2016-12-21,7062.30,7116.51,7126.34,7062.30,1831784,1736337296,0.91%,
2016-12-22,7103.71,7106.75,7123.86,7085.95,1623564,1432233584,0.53%,
2016-12-23,7106.52,7029.86,7106.52,7020.10,1481190,1393966400,1.22%,
2016-12-26,7014.73,7040.95,7043.18,6938.05,1453717,1375117504,1.5%,
2016-12-27,7041.94,7052.92,7068.48,7035.69,1184818,1203537456,0.47%,
2016-12-28,7045.33,7012.93,7059.10,6996.10,1233027,1233758080,0.89%,
2016-12-29,7015.77,7037.12,7073.83,7012.77,1376215,1318544304,0.87%,
2016-12-30,7042.51,7046.81,7067.89,7032.97,1661978,1676551568,0.5%,
2017-01-03,7053.38,7118.44,7121.70,7050.46,1755711,1835439392,1.01%,
2017-01-04,7118.08,7160.94,7163.10,7105.67,2090591,2043451344,0.81%,
2017-01-05,7175.63,7216.52,7264.49,7165.11,2991990,2772305472,1.39%,
2017-01-06,7208.68,7162.62,7225.84,7161.66,1792242,1771755216,0.89%,
2017-01-09,7164.03,7254.83,7265.35,7163.02,2257649,2334981296,1.43%,
2017-01-10,7247.73,7210.75,7250.30,7200.62,1420625,1459801920,0.68%,
2017-01-11,7201.64,7163.18,7221.24,7161.20,1372152,1390005424,0.83%,
2017-01-12,7164.24,7128.31,7184.62,7122.15,1164416,1098120752,0.87%,
2017-01-13,7127.17,7156.92,7160.15,7087.88,1568469,1599527968,1.01%,
2017-01-16,7140.97,7100.78,7140.97,7013.31,2763378,2739504848,1.78%,
