日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2017-08-01,986.88,972.78,989.95,962.26,2413407,2714710464,-,
2017-08-02,972.10,965.87,975.21,958.73,2080072,2290870320,1.69%,
2017-08-03,956.63,951.48,964.18,945.21,1615727,1760770800,1.96%,
2017-08-04,954.79,920.66,957.46,920.64,1991474,2117776944,3.87%,
2017-08-07,915.63,922.87,924.51,911.92,1494186,1537142960,1.37%,
2017-08-08,925.40,928.00,931.21,917.89,1563810,1713348912,1.44%,
2017-08-09,925.89,920.03,929.98,917.98,1111019,1176756944,1.29%,
2017-08-10,922.27,933.29,950.45,922.27,2084661,2246708720,3.06%,
2017-08-11,922.82,897.91,931.15,892.69,1745890,1839316192,4.12%,
2017-08-14,900.61,911.45,918.07,894.29,1170857,1221235744,2.65%,
2017-08-15,914.18,925.54,927.44,906.18,1239743,1324427440,2.33%,
2017-08-16,926.47,947.34,957.70,926.47,2093225,2377722000,3.37%,
2017-08-17,931.87,940.54,942.81,921.30,2234615,2400618256,2.27%,
2017-08-18,930.60,935.38,941.71,928.39,1532762,1729267024,1.42%,
2017-08-21,935.26,946.55,964.58,935.26,1994009,2281714176,3.13%,
2017-08-22,943.61,935.49,944.14,928.64,1733471,1881927616,1.64%,
2017-08-23,930.78,926.70,933.35,917.20,1432173,1612628624,1.73%,
2017-08-24,932.90,937.51,956.75,927.29,2119583,2428791072,3.18%,
2017-08-25,935.17,940.70,941.40,924.97,1711768,1863709504,1.75%,
2017-08-28,939.06,949.14,968.39,934.62,2169533,2437763616,3.59%,
2017-08-29,951.88,1002.74,1004.75,948.47,3854899,4471813376,5.93%,
2017-08-30,1011.66,1010.54,1033.89,1004.39,4074078,4874885120,2.94%,
2017-08-31,1006.59,1015.41,1042.66,1006.59,3814328,4643640320,3.57%,
2017-09-01,1005.03,1015.10,1015.63,997.94,3106574,3656304496,1.74%,
2017-09-04,1012.19,1028.26,1039.27,1001.45,3413167,3943668880,3.73%,
2017-09-05,1024.44,1005.83,1025.98,1002.02,2232162,2526658880,2.33%,
2017-09-06,996.40,998.94,1003.87,992.21,1944188,2211634976,1.16%,
2017-09-07,1000.30,989.65,1014.70,989.58,2345007,2743943712,2.51%,
2017-09-08,984.06,971.70,986.35,963.67,1936971,2149675632,2.29%,
2017-09-11,974.11,978.74,982.43,972.32,1203482,1359422784,1.04%,
2017-09-12,978.96,985.44,992.26,969.14,2144620,2448143440,2.36%,
2017-09-13,979.46,984.02,993.38,976.40,1359028,1546828656,1.72%,
2017-09-14,982.18,976.58,991.13,974.60,1274129,1485867072,1.68%,
2017-09-15,973.72,980.82,989.61,970.43,1495374,1723422320,1.96%,
2017-09-18,982.30,979.23,988.89,970.40,1501545,1697751040,1.89%,
2017-09-19,975.32,962.42,985.65,961.08,1439881,1651155328,2.51%,
2017-09-20,958.13,961.77,962.77,947.42,1539460,1650839296,1.59%,
2017-09-21,958.83,968.65,985.99,953.38,1621471,1798873040,3.39%,
2017-09-22,967.71,952.62,967.71,950.50,1103708,1212566656,1.78%,
2017-09-25,950.17,924.20,952.24,923.13,1317926,1414708640,3.06%,
2017-09-26,925.06,925.55,932.00,917.11,712477,746839504,1.61%,
2017-09-27,928.16,936.82,940.28,928.16,733373,812729808,1.31%,
2017-09-28,936.71,925.56,940.33,925.31,770186,829379872,1.6%,
2017-09-29,929.00,948.81,965.77,928.71,1027259,1158854352,4%,
2017-10-09,955.31,961.84,964.87,955.23,576999,612858960,1.02%,
2017-10-10,963.45,983.88,984.55,961.42,779743,876875296,2.4%,
2017-10-11,987.05,996.09,1005.84,986.70,950997,1091326544,1.95%,
2017-10-12,995.73,993.31,1000.73,985.96,748109,897228016,1.48%,
2017-10-13,1012.41,1011.32,1020.35,1004.04,1273039,1439202368,1.64%,
2017-10-16,1009.14,957.48,1009.14,957.29,1873634,2109391984,5.13%,
2017-10-17,956.48,1028.64,1037.86,954.70,3390578,3792405504,8.69%,
2017-10-18,1036.16,1053.49,1087.51,1023.43,5327834,6663869184,6.23%,
2017-10-19,1053.51,1027.72,1058.80,1017.71,3760915,4765715200,3.9%,
2017-10-20,1037.36,1040.36,1056.94,1033.03,3795155,4864269824,2.33%,
2017-10-23,1023.07,1039.76,1049.38,1019.39,2894953,3775236240,2.88%,
2017-10-24,1029.43,1065.54,1071.65,1016.03,4080678,5042615808,5.35%,
2017-10-25,1056.03,1052.52,1064.86,1045.69,2881066,3579293504,1.8%,
2017-10-26,1048.29,1039.73,1064.42,1038.51,3603401,4304722688,2.46%,
2017-10-27,1036.56,1013.23,1040.77,1009.84,3686782,4175576464,2.97%,
2017-10-30,1013.14,998.58,1018.20,991.24,3409112,3853182144,2.66%,
2017-10-31,995.10,1009.53,1009.53,985.76,2685710,3101717760,2.38%,
2017-11-01,1006.17,998.82,1013.24,996.71,3077492,3510372032,1.64%,
2017-11-02,998.82,1003.05,1015.78,996.58,2341826,2743866048,1.92%,
2017-11-03,995.04,971.97,995.04,958.46,2832528,3182584592,3.65%,
2017-11-06,968.99,975.38,977.22,959.94,1892386,2088951216,1.78%,
2017-11-07,975.27,974.31,975.27,966.98,1900762,2072035712,0.85%,
2017-11-08,976.44,982.65,990.02,975.38,2112147,2360381856,1.5%,
2017-11-09,979.55,1024.72,1033.96,973.88,3045853,3434693200,6.11%,
2017-11-10,1016.63,1018.20,1030.61,1012.42,3597437,4207731280,1.78%,
2017-11-13,1020.50,1013.83,1027.03,1012.93,3228305,3705279984,1.38%,
2017-11-14,1011.25,1011.68,1012.65,997.72,2807360,3202187440,1.47%,
2017-11-15,1008.58,1001.64,1009.77,995.99,2495008,2823819952,1.36%,
2017-11-16,998.27,1004.32,1013.02,995.30,3728060,4218804944,1.77%,
2017-11-17,1011.57,978.49,1021.85,975.80,4546470,5307011072,4.59%,
2017-11-20,969.86,970.93,971.58,929.97,2647522,3000548464,4.25%,
2017-11-21,965.39,980.12,994.52,962.99,3863307,4626642432,3.25%,
