日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2017-08-22,1034.03,1061.80,1082.41,1018.18,1229598,2171579040,-,
2017-08-23,1046.97,1033.65,1050.31,1006.94,1228260,1820844288,4.08%,
2017-08-24,1006.81,983.77,1010.73,974.53,772620,1102756784,3.5%,
2017-08-25,977.03,982.25,991.41,968.48,548845,789873152,2.33%,
2017-08-28,1005.16,1001.68,1010.76,993.12,847636,1117354944,1.8%,
2017-08-29,995.74,982.68,1001.56,981.90,546180,725552784,1.96%,
2017-08-30,975.91,994.18,995.21,973.96,517584,720247808,2.16%,
2017-08-31,993.51,989.85,996.49,986.85,409297,565910832,0.97%,
2017-09-01,987.70,1016.98,1028.08,987.69,823428,1120411856,4.08%,
2017-09-04,1011.47,1075.37,1083.44,1005.77,1047746,1487384544,7.64%,
2017-09-05,1082.86,1076.31,1098.18,1066.62,1154393,1664723664,2.93%,
2017-09-06,1068.74,1088.85,1123.34,1063.80,1337521,1989279472,5.53%,
2017-09-07,1079.20,1074.17,1093.23,1072.74,909058,1302451744,1.88%,
2017-09-08,1073.75,1084.80,1092.36,1073.63,786451,1135784352,1.74%,
2017-09-11,1093.83,1096.83,1108.28,1084.52,910696,1351516720,2.19%,
2017-09-12,1085.19,1085.36,1125.11,1082.97,1122234,1733645248,3.84%,
2017-09-13,1088.10,1104.17,1104.21,1078.72,694077,1043095824,2.35%,
2017-09-14,1096.68,1089.67,1100.80,1081.47,624006,944698192,1.75%,
2017-09-15,1082.76,1068.19,1086.64,1063.92,620334,876188944,2.09%,
2017-09-18,1070.12,1078.36,1078.99,1065.11,360536,512407696,1.3%,
2017-09-19,1082.42,1084.82,1097.15,1073.25,561462,772191648,2.22%,
2017-09-20,1084.20,1092.17,1093.36,1073.45,469958,686072544,1.84%,
2017-09-21,1089.90,1068.79,1090.94,1067.78,419196,612368608,2.12%,
2017-09-22,1063.59,1065.23,1075.38,1062.18,326669,464410176,1.24%,
2017-09-25,1061.04,1045.15,1066.23,1040.59,363424,506012144,2.41%,
2017-09-26,1045.22,1050.92,1051.75,1041.34,217772,309593440,1%,
2017-09-27,1050.19,1060.94,1065.72,1047.68,259035,383409088,1.72%,
2017-09-28,1060.26,1048.90,1070.21,1047.72,268441,384145936,2.12%,
2017-09-29,1054.61,1058.20,1062.81,1050.90,236648,338827264,1.14%,
2017-10-09,1074.97,1059.80,1075.92,1055.06,291175,397865520,1.97%,
2017-10-10,1055.81,1056.37,1058.19,1046.93,213872,299205280,1.06%,
2017-10-11,1055.46,1036.33,1056.20,1034.66,291424,405748496,2.04%,
2017-10-12,1028.81,1009.35,1028.81,998.85,561990,692922432,2.89%,
2017-10-13,1006.81,1013.89,1014.99,1003.81,279219,342816992,1.11%,
2017-10-16,1017.18,985.59,1017.18,984.38,299703,393166544,3.24%,
2017-10-17,985.76,986.56,993.36,981.03,194709,253542108,1.25%,
2017-10-18,992.35,971.95,992.84,969.82,217160,291368608,2.33%,
2017-10-19,973.39,964.75,977.38,961.60,237316,312562592,1.62%,
2017-10-20,961.85,975.79,977.06,961.85,197367,255789294,1.58%,
2017-10-23,977.03,973.56,977.65,968.67,162608,208675992,0.92%,
2017-10-24,972.43,965.91,974.86,959.53,206152,264238760,1.57%,
2017-10-25,965.59,972.86,973.89,963.08,168070,218485143,1.12%,
2017-10-26,991.67,989.39,999.48,984.07,1178297,1515453856,1.58%,
2017-10-27,990.35,981.85,1006.80,978.81,1786291,1849078912,2.83%,
2017-10-30,970.01,949.97,974.14,942.13,1788702,1796029952,3.26%,
2017-10-31,949.51,960.58,960.58,944.18,1179711,1106157856,1.73%,
2017-11-01,959.58,958.28,964.48,955.50,1474635,1396110256,0.93%,
2017-11-02,959.43,947.98,959.43,941.51,1188883,1140357552,1.87%,
2017-11-03,948.41,932.52,954.00,927.05,1270705,1133554144,2.84%,
2017-11-06,930.58,940.21,940.55,923.39,1444630,1235354304,1.84%,
2017-11-07,939.44,947.91,947.91,932.62,1315422,1136576192,1.63%,
2017-11-08,945.33,945.73,953.88,942.40,1290242,1090975984,1.21%,
2017-11-09,944.42,949.84,949.84,942.74,1415698,1204515856,0.75%,
2017-11-10,945.99,949.89,950.34,942.59,1358472,1197423680,0.82%,
2017-11-13,949.28,955.43,955.83,945.95,1588377,1441654352,1.04%,
2017-11-14,952.47,946.11,954.72,941.15,1369499,1268949040,1.42%,
2017-11-15,945.25,937.83,947.96,934.77,1114763,1038669136,1.39%,
2017-11-16,936.39,933.02,939.60,931.12,866137,771076816,0.9%,
2017-11-17,932.71,888.41,934.50,884.91,1498586,1263695360,5.32%,
2017-11-20,882.98,891.58,891.91,860.73,1040469,832065824,3.51%,
2017-11-21,887.37,893.07,898.81,884.60,1057835,819325856,1.59%,
2017-11-22,893.24,887.38,896.55,883.31,910389,743871296,1.48%,
2017-11-23,886.89,866.82,888.34,866.82,1105315,907887008,2.43%,
2017-11-24,864.13,875.31,879.88,862.61,801112,616821312,1.99%,
2017-11-27,873.72,867.00,880.85,865.43,800826,642096880,1.76%,
2017-11-28,866.50,883.76,883.87,866.25,918314,777457088,2.03%,
2017-11-29,889.20,902.55,904.58,889.20,1340030,1208760704,1.74%,
2017-11-30,910.28,898.70,911.29,894.93,1867381,1836501648,1.81%,
2017-12-01,898.80,908.15,908.15,897.56,1358059,1335635504,1.18%,
2017-12-04,911.60,900.13,917.36,899.98,1623127,1606773952,1.91%,
2017-12-05,898.48,873.63,899.47,868.71,1660786,1574891200,3.42%,
2017-12-06,868.96,881.73,881.97,857.94,1579010,1464162816,2.75%,
2017-12-07,877.98,873.21,885.58,873.03,1302864,1226222000,1.42%,
2017-12-08,876.03,884.27,889.64,873.29,1407380,1260978672,1.87%,
2017-12-11,883.57,893.66,894.65,882.25,1314288,1174348768,1.4%,
2017-12-12,893.18,884.90,894.01,884.90,1203895,1123046464,1.02%,
2017-12-13,884.02,887.14,888.07,880.02,1022519,910281584,0.91%,
