日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2016-08-16,1104.79,1109.62,1112.40,1102.48,8564555,9278491136,0.9%,
2016-08-17,1109.08,1109.59,1115.67,1103.18,7441995,8264934400,1.13%,
2016-08-18,1109.54,1108.24,1112.90,1102.79,6739978,7563704576,0.91%,
2016-08-19,1107.41,1109.45,1112.43,1102.66,6164004,7932683520,0.88%,
2016-08-22,1110.85,1101.97,1111.47,1100.72,6529595,7928936960,0.97%,
2016-08-23,1102.61,1110.41,1114.16,1100.09,7927320,7164277504,1.28%,
2016-08-24,1108.04,1124.86,1131.92,1107.48,10980730,8453854976,2.2%,
2016-08-25,1120.00,1112.38,1120.00,1097.57,9367165,8361686016,1.99%,
2016-08-26,1113.41,1115.36,1132.78,1112.74,8006020,7956296704,1.8%,
2016-08-29,1114.30,1121.04,1126.19,1113.03,6566706,7180395264,1.18%,
2016-08-30,1120.62,1125.83,1131.90,1117.39,6991064,8584116224,1.29%,
2016-08-31,1124.59,1119.46,1126.87,1114.77,5879073,7829556992,1.07%,
2016-09-01,1119.62,1108.10,1124.41,1108.06,7453252,9062242048,1.46%,
2016-09-02,1109.64,1111.33,1115.38,1103.94,6060586,8092274432,1.03%,
2016-09-05,1114.98,1116.76,1120.92,1112.31,5637609,6986749184,0.77%,
2016-09-06,1116.81,1128.43,1130.09,1107.62,7772653,10027365888,2.01%,
2016-09-07,1126.18,1125.27,1132.74,1121.58,7101225,9311082240,0.99%,
2016-09-08,1124.00,1125.36,1125.63,1115.37,5625823,7439921920,0.91%,
2016-09-09,1122.64,1112.51,1125.41,1112.48,6838270,8637762816,1.15%,
2016-09-12,1099.41,1083.67,1102.05,1080.74,8387599,8488346880,1.92%,
2016-09-13,1088.82,1088.49,1091.69,1080.86,6127021,7464997888,1%,
2016-09-14,1082.68,1081.85,1088.47,1078.23,5196836,5267312384,0.94%,
2016-09-19,1083.34,1090.90,1092.23,1083.34,4326533,4986189056,0.82%,
2016-09-20,1090.78,1098.16,1099.49,1086.19,5003902,5091956480,1.22%,
2016-09-21,1094.95,1095.09,1101.67,1091.89,4091234,4885651456,0.89%,
2016-09-22,1101.64,1112.16,1117.03,1101.47,7838475,6539526144,1.42%,
2016-09-23,1114.67,1106.52,1120.10,1104.04,5094070,5345029376,1.44%,
2016-09-26,1103.01,1086.57,1105.02,1083.80,5407205,5590319360,1.92%,
2016-09-27,1083.50,1087.19,1089.69,1074.34,4543314,5318586368,1.41%,
