日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2016-08-16,5180.25,5185.15,5200.41,5168.56,2421447,1437160304,0.62%,
2016-08-17,5186.34,5171.25,5188.17,5147.10,1789308,1065753952,0.79%,
2016-08-18,5184.20,5184.93,5216.94,5159.90,2387566,1438495840,1.1%,
2016-08-19,5171.59,5189.89,5198.23,5166.35,2032624,1205041072,0.61%,
2016-08-22,5191.55,5140.84,5196.66,5140.62,1782765,1039909264,1.08%,
2016-08-23,5137.99,5135.64,5162.50,5113.38,1402052,823582336,0.96%,
2016-08-24,5141.40,5139.90,5158.09,5123.71,1526443,855833440,0.67%,
2016-08-25,5119.93,5093.85,5119.93,5044.17,1913308,1055345680,1.47%,
2016-08-26,5087.09,5096.23,5121.45,5082.53,1473510,898397648,0.76%,
2016-08-29,5091.05,5112.43,5114.13,5075.89,1399611,886207808,0.75%,
2016-08-30,5118.98,5126.84,5147.74,5111.75,1846994,1117232736,0.7%,
2016-08-31,5119.02,5174.69,5194.69,5117.10,2077680,1268844896,1.51%,
2016-09-01,5197.71,5149.94,5207.83,5147.29,2142783,1299313216,1.17%,
2016-09-02,5137.11,5131.22,5156.66,5110.18,1364340,805081456,0.9%,
2016-09-05,5131.55,5146.36,5157.09,5127.34,1211563,731265120,0.58%,
2016-09-06,5144.46,5198.26,5201.58,5118.93,1643303,1012179056,1.61%,
2016-09-07,5199.82,5192.95,5222.62,5189.70,1722938,1004021104,0.63%,
2016-09-08,5191.90,5198.02,5199.78,5180.93,1090108,668032320,0.36%,
2016-09-09,5190.10,5162.62,5199.42,5162.62,1355730,818461840,0.71%,
2016-09-12,5122.69,5085.31,5122.69,5065.02,2061889,1165527184,1.12%,
2016-09-13,5094.48,5104.17,5105.55,5081.96,1074318,651361856,0.46%,
2016-09-14,5082.79,5088.51,5100.96,5069.13,1006276,569510304,0.62%,
2016-09-19,5091.76,5111.65,5119.60,5091.76,829189,487956976,0.55%,
2016-09-20,5108.42,5122.80,5133.84,5093.25,1180226,678771760,0.79%,
2016-09-21,5118.88,5124.23,5130.31,5106.16,1022474,563662944,0.47%,
2016-09-22,5140.00,5142.45,5166.37,5136.03,1369491,790108512,0.59%,
2016-09-23,5180.87,5123.65,5189.86,5104.77,1682803,1005785264,1.65%,
2016-09-26,5098.90,5014.51,5114.43,5010.89,1736598,989355872,2.02%,
2016-09-27,5008.79,5044.78,5049.20,5008.79,1562015,889623328,0.81%,
2016-09-28,5055.84,5030.26,5055.84,5010.77,1046987,615943408,0.89%,
2016-09-29,5023.63,5025.01,5048.43,5019.00,933935,551398768,0.59%,
2016-09-30,5016.26,5029.42,5032.86,5015.13,1003097,597444192,0.35%,
2016-10-10,5035.99,5087.28,5088.37,5034.05,1498014,873436400,1.08%,
2016-10-11,5091.25,5121.22,5121.76,5074.82,1731532,973743552,0.92%,
2016-10-12,5109.08,5112.09,5119.09,5089.02,1265471,730185120,0.59%,
2016-10-13,5115.46,5163.53,5165.79,5105.30,1862884,1127619344,1.18%,
2016-10-14,5151.34,5172.71,5178.21,5118.06,1508434,883906432,1.16%,
2016-10-17,5190.62,5148.83,5220.92,5137.50,2045169,1209535776,1.61%,
2016-10-18,5149.63,5212.91,5214.11,5143.55,1649738,983347264,1.37%,
2016-10-19,5217.50,5199.47,5219.49,5184.54,1360959,804269104,0.67%,
2016-10-20,5193.79,5199.78,5212.74,5169.84,1371390,884077232,0.83%,
2016-10-21,5193.40,5194.67,5214.19,5157.49,1416522,850044944,1.09%,
2016-10-24,5196.11,5247.47,5249.65,5195.80,2020578,1196516208,1.04%,
2016-10-25,5243.38,5256.47,5257.19,5231.37,1512458,915560016,0.49%,
