日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2018-06-13,987.02,967.04,989.47,965.57,1707249,2757810064,-,1.06
2018-06-14,942.80,944.07,960.72,938.43,1245825,2032716272,2.3%,0.77
2018-06-15,945.23,933.43,958.68,932.06,1407511,2229971776,2.82%,0.87
2018-06-19,907.47,885.76,926.05,866.52,2514892,2774518464,6.38%,1.51
2018-06-20,878.46,914.17,924.30,878.46,2174669,2791883504,5.18%,1.31
2018-06-21,906.49,908.63,922.24,894.43,2204076,2975308160,3.04%,1.33
2018-06-22,887.37,902.63,906.33,881.08,1759006,2325032448,2.78%,1.06
2018-06-25,906.21,908.46,919.65,898.51,1475940,2088929712,2.34%,0.89
2018-06-26,888.37,926.85,930.31,887.23,1666103,2304061904,4.74%,1
2018-06-27,923.92,915.92,936.40,914.08,1979603,2019577632,2.41%,1.19
2018-06-28,912.20,890.35,923.49,889.16,1595465,1969268304,3.75%,0.93
2018-06-29,888.26,926.46,926.73,888.26,2034512,2320638208,4.32%,1.19
2018-07-02,927.92,941.88,957.12,924.79,2708581,3370148512,3.49%,1.58
2018-07-03,938.77,950.29,951.40,917.03,2257455,3051702752,3.65%,1.32
2018-07-04,949.49,940.33,954.39,933.18,1905868,2711160848,2.23%,1.11
2018-07-05,941.55,920.70,959.08,913.94,2104053,2800688400,4.8%,1.23
2018-07-06,911.50,922.78,940.33,892.69,2031337,2686566480,5.17%,1.19
2018-07-09,920.61,937.10,937.66,920.61,1557737,2045268448,1.85%,0.91
2018-07-10,931.81,952.33,952.33,929.28,1849014,2549527616,2.46%,1.08
2018-07-11,943.72,923.00,943.72,903.36,1851927,2399914688,4.24%,1.08
2018-07-12,915.61,943.22,944.67,915.61,2062856,2856410720,3.15%,1.21
2018-07-13,935.41,933.20,939.75,928.33,1691439,2432364144,1.21%,0.99
2018-07-16,922.93,920.83,925.78,912.71,1430923,2059846176,1.4%,0.84
2018-07-17,919.41,917.60,922.73,905.90,1072043,1565278608,1.83%,0.63
2018-07-18,921.28,901.93,923.81,901.72,1161753,1568429728,2.41%,0.68
2018-07-19,899.67,889.35,902.91,884.68,1120080,1492996080,2.02%,0.65
2018-07-20,888.33,900.47,901.40,885.05,1362769,1413313344,1.84%,0.8
2018-07-23,896.84,903.29,906.55,894.30,1243400,1413475280,1.36%,0.73
2018-07-24,903.05,914.14,915.61,901.95,1514831,1601793712,1.51%,0.89
2018-07-25,914.81,910.95,920.88,906.48,1489688,1528246400,1.58%,0.87
2018-07-26,912.46,896.15,913.52,893.38,1651957,1622117472,2.21%,0.97
2018-07-27,893.15,882.24,893.73,880.55,1189175,1103517200,1.47%,0.7
