日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2016-08-16,8617.23,8549.94,8650.45,8537.27,17771547,32341478656,1.31%,
2016-08-17,8559.59,8567.27,8604.81,8539.57,11906494,21934705152,0.76%,
2016-08-18,8558.54,8538.76,8593.10,8510.14,10793361,19624044032,0.97%,
2016-08-19,8527.83,8523.73,8546.36,8492.84,7547104,13496919040,0.63%,
2016-08-22,8523.05,8481.69,8539.19,8475.29,8772226,15595186176,0.75%,
2016-08-23,8477.72,8492.80,8532.51,8457.96,7807164,14176995840,0.88%,
2016-08-24,8493.68,8472.97,8517.28,8462.73,7277441,13680003328,0.64%,
2016-08-25,8450.87,8439.68,8450.87,8359.34,8065694,14651865600,1.08%,
2016-08-26,8450.07,8447.45,8503.29,8430.12,6887927,12973653248,0.87%,
2016-08-29,8443.40,8439.43,8464.82,8413.97,7753126,15065648128,0.6%,
2016-08-30,8444.55,8453.68,8482.29,8438.94,8467231,15671506944,0.51%,
2016-08-31,8457.57,8485.96,8495.06,8437.23,8326274,15641684480,0.68%,
2016-09-01,8487.08,8440.58,8520.99,8439.90,8062715,13767243520,0.96%,
2016-09-02,8469.48,8468.86,8493.71,8430.75,7425550,14276900096,0.75%,
2016-09-05,8521.65,8536.18,8562.61,8507.84,7118773,13379802624,0.65%,
2016-09-06,8566.23,8639.70,8644.47,8515.43,15403927,30504652544,1.51%,
2016-09-07,8637.29,8641.74,8670.56,8624.82,13673891,25827208448,0.53%,
2016-09-08,8636.62,8640.57,8653.06,8613.39,10591206,19347144960,0.46%,
2016-09-09,8635.26,8575.87,8648.51,8574.53,10150612,19005553152,0.86%,
2016-09-12,8472.97,8406.42,8477.73,8381.95,13326058,24201029888,1.12%,
2016-09-13,8428.45,8422.86,8451.17,8399.00,9936796,16625851904,0.62%,
2016-09-14,8393.27,8366.78,8414.38,8349.16,9804083,16925026048,0.77%,
2016-09-19,8382.30,8448.31,8457.18,8381.76,8232255,14908079872,0.9%,
2016-09-20,8455.01,8440.58,8455.01,8423.37,7912981,14074303744,0.37%,
2016-09-21,8445.35,8450.24,8464.27,8428.88,6897080,12889413120,0.42%,
2016-09-22,8482.69,8501.31,8524.99,8477.31,8907527,16633266688,0.56%,
2016-09-23,8510.00,8484.10,8515.66,8481.17,8200637,14824253952,0.41%,
2016-09-26,8468.18,8368.24,8468.29,8367.50,8446734,15309870336,1.19%,
2016-09-27,8352.73,8419.52,8419.61,8352.73,7330348,13353385984,0.8%,
2016-09-28,8437.49,8399.02,8437.49,8389.83,6053600,10884001792,0.57%,
2016-09-29,8403.74,8438.67,8460.50,8403.74,6463120,11913208832,0.68%,
2016-09-30,8431.24,8482.89,8495.01,8428.13,6588231,12598117120,0.79%,
2016-10-10,8516.97,8562.57,8563.71,8488.60,9839807,18471532032,0.89%,
2016-10-11,8564.98,8578.04,8580.04,8547.89,9475660,18413375744,0.38%,
2016-10-12,8563.84,8570.73,8580.02,8550.37,8257198,15193522432,0.35%,
2016-10-13,8588.84,8569.99,8617.98,8562.33,9298390,16569759744,0.65%,
2016-10-14,8568.80,8550.24,8568.80,8520.84,8082368,15857519104,0.56%,
2016-10-17,8557.53,8488.15,8564.03,8475.12,9381948,17568053760,1.04%,
2016-10-18,8477.09,8571.52,8572.06,8477.09,9445443,17360689664,1.12%,
2016-10-19,8576.95,8550.09,8591.25,8540.32,8152991,14947413760,0.59%,
2016-10-20,8556.87,8571.25,8583.00,8548.22,8001079,14571634432,0.41%,
2016-10-21,8570.36,8605.17,8610.14,8549.16,9719714,16593331456,0.71%,
2016-10-24,8654.91,8705.38,8744.32,8646.25,13702001,23102919680,1.14%,
2016-10-25,8705.21,8723.69,8741.16,8696.68,11433800,22767406336,0.51%,
2016-10-26,8718.75,8717.40,8719.34,8687.89,12729321,24905680128,0.36%,
2016-10-27,8698.13,8684.96,8698.13,8653.19,9672215,18587729408,0.52%,
2016-10-28,8677.55,8659.97,8741.26,8651.82,10366408,19484439040,1.03%,
2016-10-31,8647.55,8661.21,8667.80,8612.04,9388797,17819731200,0.64%,
2016-11-01,8665.41,8710.93,8711.67,8655.98,8513085,15666131712,0.64%,
2016-11-02,8696.98,8647.91,8698.61,8642.16,8840007,16118257408,0.65%,
2016-11-03,8629.26,8689.35,8710.83,8623.01,9783717,17385372160,1.02%,
