日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2016-08-16,1091.42,1100.09,1104.39,1091.31,11215316,13658816512,1.2%,
2016-08-17,1098.89,1100.03,1108.00,1092.85,10056448,13521576448,1.38%,
2016-08-18,1096.40,1099.02,1103.43,1094.54,8174185,10485366528,0.81%,
2016-08-19,1095.56,1102.14,1103.64,1091.54,7200595,9529187584,1.1%,
2016-08-22,1101.31,1094.26,1104.82,1092.11,8133050,10040570368,1.15%,
2016-08-23,1090.65,1092.94,1096.11,1085.97,6569016,8423102976,0.93%,
2016-08-24,1090.95,1086.78,1094.16,1084.25,5002173,7278711552,0.91%,
2016-08-25,1080.32,1076.46,1080.32,1064.42,5534648,7779445248,1.46%,
2016-08-26,1079.21,1079.24,1084.51,1075.86,5550333,8198840576,0.8%,
2016-08-29,1081.89,1083.18,1086.27,1077.91,5181948,7930200832,0.77%,
2016-08-30,1082.85,1083.65,1089.76,1081.07,5614294,8847797760,0.8%,
2016-08-31,1082.70,1088.05,1088.77,1078.30,6042202,9086780160,0.97%,
2016-09-01,1087.12,1075.03,1087.12,1074.90,7273685,9366827264,1.12%,
2016-09-02,1072.79,1072.84,1081.51,1068.34,5928308,7595798272,1.23%,
2016-09-05,1075.31,1079.53,1084.45,1075.31,5558386,6614648320,0.85%,
2016-09-06,1079.58,1099.02,1100.17,1079.58,7566818,8003552000,1.91%,
2016-09-07,1099.61,1110.28,1120.88,1098.16,9423229,9534166784,2.07%,
2016-09-08,1108.80,1109.70,1111.37,1104.33,5661142,6349987072,0.63%,
2016-09-09,1111.88,1104.03,1119.66,1103.31,6163321,7079440128,1.47%,
2016-09-12,1085.65,1072.25,1088.41,1070.23,7778679,8458300672,1.65%,
2016-09-13,1079.24,1075.14,1083.27,1066.71,5187553,5790845952,1.54%,
2016-09-14,1071.03,1072.00,1076.38,1067.34,4666493,5404213248,0.84%,
2016-09-19,1072.58,1085.74,1086.52,1072.58,4787805,5567859968,1.3%,
