日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2016-08-16,15465.90,15524.85,15564.87,15452.42,40705870,58691378688,0.73%,
2016-08-17,15515.41,15570.32,15600.28,15451.10,35490513,52426658048,0.96%,
2016-08-18,15551.90,15556.81,15647.17,15496.72,36553997,53615648512,0.97%,
2016-08-19,15552.83,15607.47,15624.93,15489.48,32446136,47083410176,0.87%,
2016-08-22,15603.32,15462.63,15633.76,15454.84,35084019,50230753536,1.15%,
2016-08-23,15441.24,15494.32,15532.23,15380.46,31080933,42706273536,0.98%,
2016-08-24,15500.07,15507.43,15577.83,15455.07,30205136,43066535424,0.79%,
2016-08-25,15431.10,15414.22,15438.18,15238.55,33127850,47846537216,1.29%,
2016-08-26,15430.71,15462.00,15572.39,15419.71,30806876,46132424448,0.99%,
2016-08-29,15451.74,15519.76,15540.94,15435.97,28456361,42645145856,0.68%,
2016-08-30,15526.95,15529.95,15599.83,15494.42,27621792,42005530624,0.68%,
2016-08-31,15529.87,15566.84,15569.87,15443.42,27816701,42894443008,0.81%,
2016-09-01,15552.97,15440.93,15588.23,15438.74,28962147,43520452352,0.96%,
2016-09-02,15408.10,15411.05,15486.28,15308.00,27678287,41544629760,1.15%,
2016-09-05,15436.47,15487.70,15551.03,15434.65,26196624,38717983488,0.76%,
2016-09-06,15492.10,15685.27,15686.50,15374.73,35742682,51717733376,2.01%,
2016-09-07,15698.82,15751.15,15830.19,15679.79,38570586,55681665024,0.96%,
2016-09-08,15746.94,15818.55,15819.03,15725.39,30925556,45053987840,0.59%,
2016-09-09,15819.18,15709.92,15869.87,15707.12,31657853,46712663040,1.03%,
2016-09-12,15444.52,15264.38,15478.10,15239.08,35049561,47923472640,1.52%,
2016-09-13,15335.37,15348.42,15379.07,15250.70,27234986,39232702464,0.84%,
2016-09-14,15266.11,15253.40,15331.28,15199.74,23653996,34470532096,0.86%,
2016-09-19,15273.86,15430.13,15430.17,15273.83,24210828,35309531648,1.02%,
2016-09-20,15433.39,15416.62,15440.37,15368.05,26398577,39734700288,0.47%,
2016-09-21,15407.72,15457.19,15502.59,15394.92,24034418,35931349504,0.7%,
2016-09-22,15526.80,15528.30,15572.92,15507.79,27956801,42477136128,0.42%,
2016-09-23,15543.71,15480.10,15550.50,15472.51,27689856,41534598144,0.5%,
2016-09-26,15460.84,15222.60,15481.56,15217.47,30528285,43485438464,1.71%,
2016-09-27,15194.23,15325.56,15326.12,15118.96,26636530,36214465792,1.36%,
2016-09-28,15335.24,15310.91,15351.44,15271.46,24556826,31202976000,0.52%,
2016-09-29,15311.20,15337.35,15403.19,15309.09,24739302,33761309952,0.61%,
2016-09-30,15313.52,15386.83,15406.44,15303.47,22670734,30639977728,0.67%,
2016-10-10,15446.09,15670.88,15673.05,15418.72,32051052,44166968576,1.65%,
