日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2016-08-16,1898.51,1886.91,1906.01,1884.65,8793976,9591825664,1.12%,
2016-08-17,1887.15,1883.27,1890.72,1871.17,7875629,11240411392,1.04%,
2016-08-18,1882.19,1900.63,1933.69,1880.80,9879621,12708065792,2.81%,
2016-08-19,1899.00,1883.79,1899.00,1871.43,6511228,8529045760,1.45%,
2016-08-22,1881.67,1866.74,1889.60,1861.59,5400528,7447498752,1.49%,
2016-08-23,1864.70,1863.88,1873.34,1848.43,4890545,7353516800,1.33%,
2016-08-24,1865.46,1860.26,1868.52,1852.56,4963864,6958183168,0.86%,
2016-08-25,1851.43,1836.89,1851.43,1820.20,6034085,7335475968,1.68%,
2016-08-26,1841.11,1835.10,1852.23,1831.30,4609664,5833560064,1.14%,
2016-08-29,1831.65,1855.38,1856.97,1830.88,5472482,5791350272,1.42%,
2016-08-30,1859.59,1855.57,1868.36,1853.32,4875788,5623142144,0.81%,
2016-08-31,1855.32,1867.87,1880.16,1848.99,6135072,9305398272,1.68%,
2016-09-01,1862.02,1843.29,1869.36,1842.40,5638686,7955464448,1.44%,
2016-09-02,1838.83,1836.61,1848.61,1826.21,4046615,5334118144,1.22%,
2016-09-05,1838.59,1842.46,1850.19,1835.11,3598747,4453396736,0.82%,
2016-09-06,1842.41,1860.95,1861.92,1827.98,4568102,5367890432,1.84%,
2016-09-07,1859.54,1861.95,1875.88,1856.49,4776005,5232355072,1.04%,
2016-09-08,1860.80,1866.98,1874.43,1858.47,3725752,4668595456,0.86%,
2016-09-09,1867.30,1847.88,1868.71,1846.15,4121826,4725833728,1.21%,
2016-09-12,1819.69,1804.50,1822.54,1797.34,5131967,5544980736,1.36%,
2016-09-13,1811.28,1806.12,1815.33,1798.37,3308264,3793667488,0.94%,
2016-09-14,1798.32,1799.73,1807.57,1792.23,2811057,3181080832,0.85%,
2016-09-19,1802.83,1816.58,1817.52,1802.83,2801350,3180189296,0.82%,
2016-09-20,1817.54,1826.28,1834.92,1813.52,3440508,4933184768,1.18%,
2016-09-21,1828.83,1834.29,1839.34,1822.99,3723145,4386569216,0.9%,
2016-09-22,1843.71,1850.20,1866.75,1842.29,5413489,7716571904,1.33%,
2016-09-23,1852.43,1843.14,1854.31,1841.55,4233948,5612425216,0.69%,
2016-09-26,1843.91,1812.17,1846.21,1810.45,3807017,4683866624,1.94%,
2016-09-27,1808.71,1843.29,1843.72,1807.35,4331788,4477419520,2.01%,
2016-09-28,1846.05,1829.61,1846.22,1827.91,3068357,3510562000,0.99%,
2016-09-29,1829.53,1831.20,1841.57,1827.93,2757977,3176211232,0.75%,
2016-09-30,1830.76,1835.35,1839.98,1829.14,2709421,3094098288,0.59%,
2016-10-10,1830.67,1831.67,1833.82,1804.43,4562339,5164998656,1.6%,
2016-10-11,1827.79,1839.67,1840.86,1823.55,3548012,4224052992,0.95%,
2016-10-12,1834.21,1845.17,1846.42,1830.23,3381743,4051253680,0.88%,
2016-10-13,1842.54,1848.94,1850.48,1839.02,3878499,3737524672,0.62%,
2016-10-14,1845.02,1848.25,1850.62,1833.73,4085669,4614919680,0.91%,
2016-10-17,1847.23,1829.75,1850.95,1826.44,3960668,4338640640,1.33%,
2016-10-18,1826.90,1852.82,1853.56,1826.82,4761780,4952132864,1.46%,
2016-10-19,1855.89,1842.74,1860.24,1838.53,4006619,4682948352,1.17%,
2016-10-20,1842.81,1856.15,1862.80,1838.73,6673609,7068568320,1.31%,
2016-10-21,1851.81,1849.57,1857.84,1831.78,5617120,6647114752,1.4%,
2016-10-24,1848.32,1866.91,1870.48,1844.71,5584947,5800658944,1.39%,
2016-10-25,1866.67,1885.49,1885.73,1866.00,5195590,5566784512,1.06%,
2016-10-26,1884.98,1884.00,1885.70,1869.74,5419790,6588633600,0.85%,
2016-10-27,1883.44,1889.53,1900.73,1881.24,5030529,5638171392,1.03%,
2016-10-28,1886.18,1877.46,1895.93,1873.58,5303111,7714926336,1.18%,
2016-10-31,1879.84,1884.45,1887.88,1871.53,3770685,3838548336,0.87%,
2016-11-01,1890.51,1890.95,1894.01,1881.86,4665543,4994195456,0.64%,
2016-11-02,1889.19,1880.65,1892.64,1873.76,4866608,5114515712,1%,
2016-11-03,1874.59,1891.89,1899.78,1868.72,5792597,8378202112,1.65%,
2016-11-04,1891.74,1883.86,1897.56,1879.32,4557676,4503713024,0.96%,
2016-11-07,1883.68,1894.13,1894.46,1876.20,5414085,7897241856,0.97%,
2016-11-08,1894.57,1908.42,1910.12,1889.41,5269046,6508634624,1.09%,
2016-11-09,1905.82,1905.51,1914.55,1880.64,5742907,6662050048,1.78%,
2016-11-10,1914.84,1934.73,1936.79,1914.84,6112188,6187053824,1.15%,
2016-11-11,1935.23,1948.43,1950.48,1925.88,6985200,6849808640,1.27%,
2016-11-14,1945.65,1960.80,1966.13,1941.50,6811006,6657606912,1.26%,
2016-11-15,1965.87,1965.62,1976.70,1953.12,6859301,7534505216,1.2%,
2016-11-16,1963.93,1961.19,1967.12,1953.64,5316655,5709909248,0.69%,
2016-11-17,1959.30,1959.37,1959.92,1943.17,5159942,5469480704,0.85%,
2016-11-18,1956.71,1945.39,1961.87,1941.51,4649315,4915401472,1.04%,
2016-11-21,1941.50,1953.25,1963.40,1941.29,5489813,5444439552,1.14%,
2016-11-22,1954.48,1968.62,1969.77,1954.18,5740834,5555224832,0.8%,
2016-11-23,1969.99,1956.32,1980.88,1952.89,6206046,5965752576,1.42%,
2016-11-24,1955.16,1957.20,1968.46,1952.39,5541244,6070671616,0.82%,
2016-11-25,1956.08,1976.62,1978.05,1948.78,5882345,6365264640,1.5%,
2016-11-28,1980.34,1984.18,1990.76,1974.15,6361567,6278394112,0.84%,
2016-11-29,1975.92,1973.12,1987.89,1967.31,7705182,7049422592,1.04%,
2016-11-30,1974.78,1964.93,1976.23,1948.97,7120469,6102266112,1.38%,
2016-12-01,1961.84,2005.17,2006.13,1960.94,7828946,7262489600,2.3%,
2016-12-02,2001.59,1977.26,2004.66,1975.79,6828328,6040835584,1.44%,
2016-12-05,1950.77,1931.03,1952.34,1928.11,5945246,5439225344,1.23%,
2016-12-06,1930.64,1918.82,1932.94,1912.30,4450561,4052524832,1.07%,
2016-12-07,1914.15,1947.93,1948.15,1911.24,5268499,5264709888,1.92%,
2016-12-08,1946.12,1936.31,1949.58,1930.64,4213472,4206176976,0.97%,
2016-12-09,1933.57,1944.33,1945.17,1927.40,4798301,4551617792,0.92%,
2016-12-12,1941.39,1887.57,1949.01,1882.69,6551984,5689262592,3.41%,
2016-12-13,1877.68,1902.11,1905.06,1870.17,4742571,4583642112,1.85%,
2016-12-14,1899.46,1890.79,1912.23,1886.91,5034542,4924688896,1.33%,
2016-12-15,1879.92,1896.11,1907.92,1877.47,4719947,4952160512,1.61%,
2016-12-16,1893.24,1902.98,1903.91,1886.53,4360650,5036980992,0.92%,
2016-12-19,1898.53,1899.69,1901.62,1890.04,4208038,4569586432,0.61%,
2016-12-20,1904.94,1895.62,1907.12,1886.26,3932825,4189106752,1.1%,
2016-12-21,1900.56,1906.45,1909.14,1892.10,4597236,4768023808,0.9%,
2016-12-22,1902.22,1905.72,1911.79,1895.97,5882793,5039007488,0.83%,
2016-12-23,1903.99,1892.60,1904.52,1884.66,5373048,4876854784,1.04%,
2016-12-26,1881.20,1890.93,1891.92,1859.74,4420713,4061830592,1.7%,
2016-12-27,1887.22,1882.67,1894.59,1881.87,3619139,3526853232,0.67%,
2016-12-28,1880.59,1871.52,1884.03,1865.07,3371011,3192515440,1.01%,
2016-12-29,1867.46,1866.94,1874.61,1858.35,2868484,3021948560,0.87%,
2016-12-30,1868.11,1879.67,1881.09,1863.52,3031735,3327938080,0.94%,
2017-01-03,1880.47,1896.83,1896.96,1879.23,3191908,3361853584,0.94%,
2017-01-04,1897.50,1920.30,1921.12,1893.89,4169464,4056779728,1.44%,
2017-01-05,1921.17,1919.86,1922.03,1913.45,3968353,4221135328,0.45%,
2017-01-06,1919.92,1915.61,1919.92,1910.04,4282637,4410254848,0.51%,
2017-01-09,1910.53,1923.60,1923.98,1907.44,3819637,3850626096,0.86%,
2017-01-10,1921.75,1914.96,1924.75,1911.63,3221011,3000289904,0.68%,
