日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,换手率(%)
2016-08-16,15719.66,15732.68,15829.52,15707.03,12329090,15006323712,0.78%,
2016-08-17,15707.89,15852.04,15886.91,15675.05,11703684,13484281088,1.35%,
2016-08-18,15833.81,15958.17,16066.21,15833.81,15188612,17480925184,1.47%,
2016-08-19,15922.69,15952.50,15988.51,15830.74,11806495,13408989184,0.99%,
2016-08-22,15927.67,15746.41,15985.86,15725.18,10401595,11701226752,1.63%,
2016-08-23,15718.86,15800.16,15870.96,15677.07,8883108,9647937280,1.23%,
2016-08-24,15797.85,15790.85,15867.04,15736.49,8661235,9720155392,0.83%,
2016-08-25,15698.80,15639.65,15698.80,15445.76,9313133,10136262400,1.6%,
2016-08-26,15653.72,15648.38,15798.90,15626.08,7390800,8053463552,1.11%,
2016-08-29,15664.14,15775.68,15799.24,15655.33,7603450,7632390656,0.92%,
2016-08-30,15780.12,15758.56,15857.29,15718.40,6827148,7350712064,0.88%,
2016-08-31,15768.81,15811.54,15821.96,15690.61,6654445,7315314688,0.83%,
2016-09-01,15792.48,15666.75,15838.14,15661.88,6835145,7527628032,1.11%,
2016-09-02,15641.03,15677.57,15731.28,15581.04,6193728,6740739328,0.96%,
2016-09-05,15722.08,15724.03,15782.06,15664.66,6238935,7137464832,0.75%,
2016-09-06,15723.40,15867.48,15868.53,15562.79,7364397,7913729792,1.94%,
2016-09-07,15874.03,15860.13,15956.93,15838.47,7900887,8491223808,0.75%,
2016-09-08,15841.48,15855.89,15888.41,15787.03,6020807,6473030400,0.64%,
2016-09-09,15867.15,15694.98,15896.10,15686.56,6656173,6910442240,1.32%,
2016-09-12,15471.47,15333.13,15476.83,15221.35,9234331,9580916224,1.63%,
2016-09-13,15378.03,15430.95,15441.61,15333.44,6391136,6626287104,0.71%,
2016-09-14,15343.80,15360.58,15464.79,15304.33,5348864,5903118336,1.04%,
2016-09-19,15385.59,15567.66,15574.22,15385.59,5507968,5801381888,1.23%,
2016-09-20,15577.39,15547.06,15579.33,15480.36,4598635,4838039552,0.64%,
2016-09-21,15537.73,15588.83,15618.31,15529.34,5069035,5762112000,0.57%,
2016-09-22,15685.78,15702.99,15763.14,15672.60,6251841,7067109376,0.58%,
2016-09-23,15727.58,15737.97,15772.64,15666.57,6724351,7607582464,0.68%,
2016-09-26,15714.54,15379.08,15715.45,15378.62,6948873,7850984448,2.14%,
2016-09-27,15340.11,15547.69,15549.40,15340.11,5360541,6239630592,1.36%,
2016-09-28,15580.32,15597.19,15649.92,15530.54,5370571,6507715840,0.77%,
