本日融资余额(元),本日融资买入额(元),本日融券余量,本日融券余量金额(元),本日融券卖出量,本日融资融券余额(元)
469305526326,9143076755.0,1224191048.0,6759226739.0,57060322.0,4.76064753065e+11
