本日融资余额(元),本日融资买入额(元),本日融券余量,本日融券余量金额(元),本日融券卖出量,本日融资融券余额(元)
470159311394,8745084559.0,1185207610.0,6043042341.0,89550148.0,4.76202353735e+11
