本日融资余额(元),本日融资买入额(元),本日融券余量,本日融券余量金额(元),本日融券卖出量,本日融资融券余额(元)
467955868930,12025543449.0,1230224918.0,6531241081.0,85497954.0,4.74487110011e+11
