本日融资余额(元),本日融资买入额(元),本日融券余量,本日融券余量金额(元),本日融券卖出量,本日融资融券余额(元)
519453159802,10581583524.0,1048043683.0,6383123967.0,70671234.0,5.25836283769e+11
